dForagingSD,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,3290.05,976695,-0.00527136,0.0423462,-0.0114759,0.0422757,-4.99942,0.0403835,1036,7482,1,0.204939,3,3.5402,3,3.64294,6,6.74062
0.5,3300.05,979669,-0.00475275,0.0424949,-0.0111616,0.0412829,-4.99918,0.0406244,1033,3822,1,0.202485,2,2.39812,2,2.43926,4,4.34937
0.5,3310.05,982636,-0.0046632,0.0425598,-0.0110149,0.0410506,-4.99895,0.0405783,1034,4207,1,0.204939,2,2.70222,2,2.65914,5,4.70223
0.5,3320.05,985620,-0.00533931,0.0429894,-0.0113097,0.0413497,-4.99951,0.040693,1032,4644,1,0.194936,2,2.88461,2,2.7846,5,4.9553
0.5,3330.05,988583,-0.00507138,0.042102,-0.0106729,0.040756,-4.99931,0.0405067,1028,5017,1,0.178885,2,3.10854,2,3.01148,5,5.38052
0.5,3340.05,991557,-0.005294,0.0428748,-0.0104825,0.0406486,-5.00012,0.0399532,1031,5458,1,0.192354,2,3.26328,2,3.23775,5,5.75882
0.5,3350.05,994502,-0.00507966,0.0426544,-0.010166,0.0403202,-4.99989,0.040335,1033,5850,1,0.197484,3,3.2413,3,3.28116,6,6.00383
0.5,3360.05,997488,-0.00500362,0.042426,-0.0104094,0.0396442,-4.99996,0.0404499,1030,6237,1,0.189737,3,3.31255,3,3.43351,6,6.2498
0.5,3370.05,1000437,-0.00461533,0.0426668,-0.0108743,0.0400049,-4.99995,0.0407219,1027,6638,1,0.181659,3,3.44224,3,3.65609,6,6.62556
0.5,3380.05,1003391,-0.00441689,0.0425632,-0.0107355,0.0401661,-4.99995,0.0410559,1029,7024,1,0.187083,3,3.58274,3,3.78471,6,6.90695
0.5,3390.05,1006345,-0.0047456,0.0435574,-0.0105789,0.0406399,-5.00038,0.0411149,1027,7372,1,0.176068,3,3.72062,3,3.90372,6,7.15989
0.5,3400.05,1009291,-0.00479258,0.0434502,-0.00959309,0.0395261,-5.00092,0.0411377,1026,3884,1,0.167332,2,2.39416,2,2.52923,4,4.437
0.5,3410.05,1012251,-0.00439451,0.0434869,-0.00946996,0.0392775,-5.00131,0.0410341,1025,4298,1,0.164317,2,2.67825,2,2.74317,5,4.75416
0.5,3420.05,1015178,-0.00453318,0.0435741,-0.0101252,0.0396297,-5.00123,0.0409912,1024,4692,1,0.161245,2,2.8962,2,2.98312,5,5.12923
0.5,3430.05,1018102,-0.00458365,0.0438082,-0.0101517,0.0398464,-5.00117,0.0405239,1026,5089,1,0.167332,2,3.08123,3,3.13337,5,5.58462
0.5,3440.05,1021048,-0.00405794,0.044233,-0.0106799,0.041201,-5.00063,0.0399917,1022,5497,1,0.161245,3,3.0509,3,3.25853,6,5.78999
0.5,3450.05,1023996,-0.00379502,0.0437274,-0.0107544,0.0409042,-5.00044,0.0409153,1026,5891,1,0.167332,3,3.20078,3,3.42301,6,6.14947
0.5,3460.05,1026954,-0.00377494,0.0441202,-0.0107709,0.0415994,-5.00043,0.0412238,1027,6292,1,0.170294,3,3.42505,3,3.54344,6,6.49623
0.5,3470.05,1029890,-0.00363016,0.042961,-0.0109992,0.0425773,-4.99993,0.0419786,1029,6685,1,0.181659,3,3.59207,3,3.67927,6,6.78955
0.5,3480.05,1032837,-0.00386474,0.0425361,-0.0115137,0.0438829,-4.99964,0.0423077,1032,7091,1,0.194936,3,3.71026,3,3.74673,6,7.00428
0.5,3490.05,1035772,-0.00401469,0.0425839,-0.0108376,0.0435445,-4.99944,0.0422019,1038,7441,1,0.223607,3,3.84331,3,3.97492,6,7.38058
0.5,3500.05,1038764,-0.00400077,0.0433485,-0.0105115,0.0441076,-4.99946,0.0419565,1036,3860,1,0.219089,2,2.5044,2,2.57021,5,4.4152
0.5,3510.05,1041725,-0.00383175,0.042397,-0.0108231,0.0441503,-4.99931,0.0423647,1030,4254,1,0.2,2,2.75862,2,2.80482,5,4.82877
0.5,3520.05,1044659,-0.00371256,0.0417467,-0.011002,0.0443507,-4.99894,0.0424034,1028,4629,1,0.184391,2,3.004,2,3.00849,5,5.23135
0.5,3530.05,1047622,-0.00354645,0.0417776,-0.0111169,0.0448304,-4.99884,0.0424866,1027,5022,1,0.170294,3,2.99166,3,3.08204,6,5.56336
0.5,3540.05,1050593,-0.00350658,0.0411725,-0.0108388,0.045354,-4.99861,0.0419797,1025,5428,1,0.164317,3,3.13943,3,3.2025,6,5.84397
0.5,3550.05,1053539,-0.00315827,0.0417397,-0.0117078,0.0448218,-4.99912,0.0421446,1026,5831,1,0.173205,3,3.24083,3,3.31059,6,6.07956
0.5,3560.05,1056478,-0.00310236,0.0417556,-0.0111654,0.0443629,-4.99901,0.0419282,1027,6204,1,0.170294,3,3.395,3,3.45673,6,6.3755
0.5,3570.05,1059431,-0.00287103,0.0418334,-0.011632,0.0440556,-4.99937,0.0418304,1030,6595,1,0.173205,3,3.49886,3,3.5609,6,6.55271
0.5,3580.05,1062372,-0.00299409,0.0411981,-0.0116047,0.0442048,-4.99902,0.0419857,1031,6975,1,0.187083,3,3.66756,3,3.72116,6,6.89202
0.5,3590.05,1065345,-0.00295533,0.0415321,-0.0117575,0.0437812,-4.99892,0.0424556,1029,7355,1,0.170294,3,3.78854,3,3.87118,6,7.14752
0.5,3600.05,1068289,-0.00237587,0.0416104,-0.0115743,0.0433035,-4.99905,0.0427632,1030,3931,1,0.173205,2,2.51356,2,2.5002,4,4.44353
0.5,3610.05,1071269,-0.00222274,0.040477,-0.01238,0.0436956,-4.999,0.0428707,1030,4322,1,0.173205,2,2.76405,2,2.78747,5,4.81581
0.5,3620.05,1074262,-0.00211957,0.0401503,-0.0125993,0.0430763,-4.99878,0.0429883,1031,4723,1,0.176068,2,2.9307,2,2.91805,5,5.09765
0.5,3630.05,1077209,-0.00221573,0.0403312,-0.0121288,0.0423856,-4.99872,0.0428782,1035,5135,1,0.192354,2,3.13895,2,3.07912,5,5.4301
0.5,3640.05,1080198,-0.002142,0.0409949,-0.0120268,0.0424019,-4.99842,0.0426924,1034,5542,1,0.194936,2,3.14484,3,2.96884,5,5.50473
0.5,3650.05,1083200,-0.00208425,0.041128,-0.0119908,0.0428891,-4.99807,0.0434867,1036,5968,1,0.2,2,3.31421,3,3.13433,5,5.88371
0.5,3660.05,1086184,-0.0018457,0.041572,-0.0119368,0.0427477,-4.99771,0.0435151,1035,6343,1,0.202485,3,3.28451,3,3.28542,6,6.09393
0.5,3670.05,1089176,-0.00204226,0.0422726,-0.0114352,0.042514,-4.99823,0.0434523,1038,6720,1,0.204939,3,3.4389,3,3.44238,6,6.43692
0.5,3680.05,1092149,-0.00181341,0.0420576,-0.0121253,0.0429668,-4.99844,0.0434733,1035,7105,1,0.197484,3,3.58343,3,3.57505,6,6.73454
0.5,3690.05,1095105,-0.00161968,0.0418181,-0.0125931,0.043014,-4.99841,0.0429145,1036,7510,1,0.194936,3,3.63813,3,3.69093,6,6.91571
0.5,3700.05,1098101,-0.00160562,0.0416154,-0.0130626,0.0433887,-4.9985,0.0426748,1035,3935,1,0.192354,2,2.44786,2,2.40042,4,4.34166
0.5,3710.05,1101040,-0.00166903,0.0407204,-0.013349,0.0432918,-4.99845,0.0429093,1032,4296,1,0.184391,2,2.6775,2,2.62088,5,4.6744
0.5,3720.05,1103996,-0.00206147,0.0413228,-0.0139136,0.0443467,-4.99895,0.0422237,1031,4692,1,0.181659,2,2.8543,2,2.77128,5,4.91965
0.5,3730.05,1106934,-0.00152563,0.0422533,-0.0134818,0.0437375,-4.9996,0.0427579,1032,5080,1,0.184391,3,2.95313,2,2.905,5,5.28942
0.5,3740.05,1109910,-0.00217565,0.0429255,-0.0131245,0.043271,-4.99901,0.0442886,1034,5492,1,0.189737,3,3.13911,3,2.94618,6,5.59053
0.5,3750.05,1112878,-0.0021888,0.0434108,-0.0129385,0.0431959,-4.99863,0.0452928,1033,5866,1,0.187083,3,3.30681,3,3.19406,6,5.99158
0.5,3760.05,1115841,-0.00208913,0.0428566,-0.0127713,0.0435681,-4.99794,0.0454273,1029,6277,1,0.170294,3,3.47577,3,3.28299,6,6.28498
0.5,3770.05,1118797,-0.00236689,0.0429021,-0.0125478,0.0431804,-4.99821,0.0446656,1032,6683,1,0.178885,3,3.7112,3,3.42651,6,6.65297
0.5,3780.05,1121783,-0.00195743,0.0435658,-0.013019,0.0431862,-4.99827,0.0442397,1032,7072,1,0.178885,3,3.83001,3,3.59319,6,6.95442
0.5,3790.05,1124772,-0.00225041,0.044138,-0.0131204,0.0432127,-4.99785,0.0445725,1034,7458,1,0.184391,3,3.9555,3,3.72116,6,7.19562
0.5,3800.05,1127733,-0.00277175,0.0446551,-0.0137086,0.0434955,-4.99742,0.0449758,1032,3915,1,0.178885,2,2.5014,2,2.42673,4,4.44275
0.5,3810.05,1130701,-0.00355082,0.0445949,-0.0136244,0.0434832,-4.99742,0.0446985,1032,4308,1,0.178885,2,2.72011,2,2.66608,5,4.72409
0.5,3820.05,1133685,-0.00328108,0.0432034,-0.0141117,0.0442388,-4.99723,0.0452187,1032,4706,1,0.184391,2,2.92558,2,2.93752,5,5.18131
0.5,3830.05,1136633,-0.00306333,0.0438456,-0.0140305,0.0436544,-4.99691,0.0458639,1034,5101,1,0.194936,2,3.11496,2,3.1297,5,5.57674
0.5,3840.05,1139611,-0.00297146,0.0440079,-0.013083,0.0429131,-4.99783,0.0458645,1034,5507,1,0.2,3,3.22645,2,3.23156,5,5.89652
0.5,3850.05,1142596,-0.00294603,0.0438438,-0.0131898,0.042856,-4.9971,0.0463658,1034,5885,1,0.2,3,3.28983,2,3.38408,6,6.04012
0.5,3860.05,1145578,-0.00246086,0.0427019,-0.0134617,0.0426283,-4.99681,0.0460546,1034,6292,1,0.209762,3,3.47462,3,3.31331,6,6.27017
0.5,3870.05,1148553,-0.00257262,0.0422124,-0.013912,0.0429523,-4.99669,0.0454973,1036,6654,1,0.204939,3,3.61677,3,3.43016,6,6.56011
0.5,3880.05,1151546,-0.00249265,0.0423531,-0.013812,0.0425297,-4.99698,0.045674,1041,7061,1,0.216795,3,3.77372,3,3.57925,6,6.84339
0.5,3890.05,1154535,-0.00254422,0.0422216,-0.013639,0.0425084,-4.99651,0.0459008,1040,7442,1,0.214476,3,3.88561,3,3.69865,6,7.08901
0.5,3900.05,1157516,-0.00256831,0.0417272,-0.0137938,0.0425897,-4.99632,0.0461962,1035,3958,1,0.202485,2,2.45581,2,2.47931,4,4.43712
0.5,3910.05,1160496,-0.00299816,0.0422126,-0.013682,0.0430494,-4.99634,0.0468304,1037,4330,1,0.207364,2,2.70869,2,2.73551,5,4.74995
0.5,3920.05,1163479,-0.00371836,0.0436605,-0.0139916,0.0436545,-4.99655,0.047431,1041,4738,1,0.216795,2,2.87628,2,2.91119,5,5.10216
0.5,3930.05,1166429,-0.00330788,0.0441036,-0.0138577,0.0435418,-4.99671,0.0471176,1038,5104,1,0.209762,2,3.08642,2,3.0509,5,5.40074
0.5,3940.05,1169428,-0.00371763,0.0440517,-0.0138061,0.0434215,-4.99696,0.0477655,1035,5514,1,0.202485,3,3.11913,3,3.02804,6,5.61996
0.5,3950.05,1172428,-0.00405488,0.0434578,-0.0137829,0.0433464,-4.9972,0.0472358,1034,5921,1,0.219089,3,3.2807,3,3.15167,6,5.93683
0.5,3960.05,1175371,-0.00461477,0.0432223,-0.0135343,0.0437349,-4.99689,0.0469185,1035,6311,1,0.216795,3,3.45861,3,3.30847,6,6.28824
0.5,3970.05,1178357,-0.00450166,0.0435345,-0.0135857,0.043765,-4.99678,0.0485617,1037,6711,1,0.221359,3,3.60708,3,3.48238,6,6.62148
0.5,3980.05,1181334,-0.00427392,0.0446318,-0.0131458,0.0440036,-4.99671,0.0488134,1035,7093,1,0.212132,3,3.77809,3,3.59847,6,6.9092
0.5,3990.05,1184324,-0.00394377,0.0438293,-0.0130877,0.0436525,-4.99672,0.0487698,1036,7461,1,0.209762,3,3.89679,3,3.74072,6,7.15807
0.5,4000.05,1187305,-0.00415669,0.045918,-0.0132076,0.0436044,-4.99746,0.0481603,1033,3902,1,0.202485,2,2.53022,2,2.40728,4,4.41033
0.5,4010.05,1190261,-0.00473103,0.0465808,-0.0133741,0.0435148,-4.99781,0.0483298,1035,4289,1,0.207364,2,2.72654,2,2.62011,5,4.66765
0.5,4020.05,1193233,-0.00417195,0.0469382,-0.0141347,0.0441213,-4.99771,0.0483014,1036,4660,1,0.194936,2,3.05958,2,2.81549,5,5.10039
0.5,4030.05,1196226,-0.00387668,0.0462093,-0.0139884,0.0436619,-4.99794,0.0482703,1034,5068,1,0.189737,3,3.09823,3,2.83849,6,5.38535
0.5,4040.05,1199176,-0.00351912,0.0467028,-0.0144514,0.0440607,-4.99837,0.0478403,1032,5460,1,0.184391,3,3.30439,3,2.95008,6,5.72364
0.5,4050.05,1202134,-0.00385104,0.0467336,-0.0147361,0.0442418,-4.9991,0.0468073,1030,5872,1,0.178885,3,3.47218,3,3.0971,6,6.02229
0.5,4060.05,1205117,-0.00348145,0.0469528,-0.0142873,0.0432709,-4.9989,0.0460101,1030,6256,1,0.184391,3,3.6169,3,3.20718,6,6.29206
0.5,4070.05,1208068,-0.00356904,0.0467908,-0.0139913,0.0432658,-4.99866,0.0459422,1029,6641,1,0.176068,3,3.78325,3,3.37565,6,6.64695
0.5,4080.05,1211021,-0.00304141,0.0477327,-0.0141713,0.0435047,-4.99895,0.0462427,1031,7012,1,0.187083,3,3.91535,3,3.49442,6,6.8921
0.5,4090.05,1213986,-0.00369554,0.0473907,-0.0147109,0.043656,-4.99864,0.0465839,1030,7428,1,0.184391,3,3.93827,3,3.66538,6,7.12425
0.5,4100.06,1216949,-0.00385517,0.0470022,-0.0139013,0.0431294,-4.99882,0.0468446,1029,3865,1,0.176068,2,2.4257,2,2.42858,4,4.32735
0.5,4110.06,1219904,-0.00395619,0.0470827,-0.0146566,0.0436911,-4.99871,0.0462967,1031,4290,1,0.187083,2,2.72378,2,2.61973,5,4.61303
0.5,4120.06,1222889,-0.00491234,0.047479,-0.0154014,0.0440884,-4.99882,0.0464039,1031,4681,1,0.181659,2,2.90947,2,2.86374,5,5.0636
0.5,4130.06,1225856,-0.00558327,0.0481272,-0.0153746,0.0445092,-4.99847,0.0467658,1035,5054,1,0.192354,2,3.11817,2,3.04877,5,5.43949
0.5,4140.06,1228832,-0.00569762,0.0485026,-0.0156105,0.0441221,-4.99902,0.0471508,1035,5454,1,0.192354,3,3.10193,3,3.00333,6,5.60143
0.5,4150.06,1231785,-0.00501146,0.0478717,-0.0159457,0.0445933,-4.99901,0.047712,1035,5823,1,0.187083,3,3.23543,3,3.21854,6,5.91549
0.5,4160.06,1234766,-0.00511972,0.0463768,-0.015668,0.0438459,-4.9994,0.0481365,1034,6200,1,0.184391,3,3.38556,3,3.30908,6,6.18514
0.5,4170.06,1237725,-0.00555591,0.047308,-0.0150629,0.043322,-4.99919,0.0483639,1032,6610,1,0.178885,3,3.5433,3,3.48353,6,6.54385
0.5,4180.06,1240714,-0.00516728,0.0469438,-0.0145282,0.0433525,-4.99965,0.0481251,1031,7009,1,0.181659,3,3.71954,3,3.66429,6,6.91867
0.5,4190.06,1243666,-0.00540754,0.0464753,-0.0142196,0.0436053,-4.99983,0.0486451,1037,7415,1,0.192354,3,3.85097,3,3.7724,6,7.18032
0.5,4200.06,1246675,-0.00531056,0.0476524,-0.0141888,0.0439201,-5.00011,0.0487586,1034,3917,1,0.184391,2,2.55284,2,2.47265,4,4.51409
0.5,4210.06,1249628,-0.00524696,0.0486777,-0.0140405,0.0440889,-4.99974,0.047807,1034,4299,1,0.184391,2,2.80517,2,2.72433,5,4.83332
0.5,4220.06,1252623,-0.00491388,0.04803,-0.0138638,0.0436149,-4.99972,0.0479267,1036,4697,1,0.189737,2,3.06643,2,2.93752,5,5.30019
0.5,4230.06,1255587,-0.00489381,0.0474868,-0.0141644,0.0437862,-4.99947,0.0469949,1035,5078,1,0.207364,2,3.30379,2,3.13081,5,5.71113
0.5,4240.06,1258565,-0.00595544,0.0471739,-0.0143445,0.0440592,-5.00005,0.0465406,1036,5471,1,0.204939,3,3.2749,3,3.18041,6,5.9716
0.5,4250.06,1261551,-0.00589318,0.0467632,-0.0148484,0.0435947,-4.99981,0.0466684,1037,5872,1,0.212132,3,3.31527,3,3.27063,6,6.10524
0.5,4260.06,1264561,-0.00496574,0.0469555,-0.0153055,0.0441636,-5.00044,0.0464385,1037,6270,1,0.212132,3,3.54147,3,3.35917,6,6.45105
0.5,4270.06,1267532,-0.00520013,0.0475542,-0.0152955,0.0440488,-4.99993,0.0455925,1033,6649,1,0.197484,3,3.67437,3,3.50157,6,6.73172
0.5,4280.06,1270496,-0.00490778,0.0475374,-0.0149837,0.0441912,-4.99908,0.0457153,1032,7016,1,0.189737,3,3.79697,3,3.67151,6,7.0401
0.5,4290.06,1273442,-0.00486157,0.0477405,-0.0153479,0.044865,-4.9988,0.0460106,1029,7386,1,0.181659,3,3.94259,3,3.8172,6,7.32195
0.5,4300.06,1276411,-0.00459628,0.0480296,-0.014997,0.0443898,-4.9987,0.0460765,1029,3984,1,0.176068,2,2.52329,2,2.5028,4,4.57635
0.5,4310.06,1279367,-0.00456969,0.047742,-0.0145445,0.0441163,-4.99937,0.046241,1031,4377,1,0.181659,2,2.73331,2,2.73989,5,4.83239
0.5,4320.06,1282374,-0.00501014,0.0482128,-0.0143316,0.0442167,-4.99913,0.0459543,1033,4776,1,0.187083,2,2.94652,2,3.03282,5,5.29471
0.5,4330.06,1285336,-0.00560381,0.0481084,-0.014498,0.0444149,-5.00011,0.0472123,1032,5182,1,0.184391,2,3.10918,2,3.26205,5,5.67715
0.5,4340.06,1288315,-0.00525243,0.0482965,-0.0147612,0.0440917,-5.00059,0.0468405,1030,5554,1,0.184391,2,3.29211,3,3.28253,6,5.96062
0.5,4350.06,1291275,-0.00460177,0.0487358,-0.0151597,0.0440815,-5.00109,0.0466452,1033,5923,1,0.181659,3,3.34649,3,3.44659,6,6.32503
0.5,4360.06,1294236,-0.00470555,0.0483175,-0.0157345,0.0445979,-5.00119,0.0470325,1032,6310,1,0.184391,3,3.54838,3,3.58985,6,6.71223
0.5,4370.06,1297218,-0.00444608,0.0481252,-0.0151666,0.0442904,-5.00065,0.0478859,1034,6692,1,0.184391,3,3.64911,3,3.76351,6,6.99057
0.5,4380.06,1300200,-0.00521145,0.0486801,-0.0155129,0.0447164,-4.99966,0.0478612,1039,7061,1,0.202485,3,3.79552,3,3.89346,6,7.26313
0.5,4390.06,1303174,-0.00586961,0.0480238,-0.0153817,0.044092,-4.99976,0.0476646,1037,7470,1,0.202485,3,3.89204,3,4.04104,6,7.502
0.5,4400.06,1306157,-0.00544291,0.0483978,-0.0159323,0.0437978,-4.99981,0.0480346,1034,4022,1,0.194936,2,2.45051,2,2.66233,4,4.58116
0.5,4410.06,1309130,-0.0053608,0.04852,-0.0157491,0.0439303,-4.99951,0.0475614,1032,4409,1,0.194936,2,2.69314,2,2.87385,5,4.90673
0.5,4420.06,1312111,-0.00600386,0.0492159,-0.0162235,0.0440561,-4.9998,0.046722,1030,4822,1,0.184391,2,2.84306,2,3.0617,5,5.23097
0.5,4430.06,1315081,-0.00709377,0.0493124,-0.0165058,0.0441726,-4.99962,0.046701,1031,5232,1,0.187083,2,3.06496,2,3.22723,5,5.62983
0.5,4440.06,1318059,-0.00707346,0.0492086,-0.0169226,0.04484,-5.00034,0.0466012,1036,5652,1,0.204939,2,3.25423,3,3.26098,6,5.91016
0.5,4450.06,1321030,-0.00759747,0.0499441,-0.0167216,0.0451024,-5.00014,0.0471777,1035,6066,1,0.202485,2,3.43249,3,3.42929,6,6.26993
0.5,4460.06,1323977,-0.0080654,0.0500709,-0.0171642,0.0454084,-5.00019,0.0475887,1031,6443,1,0.192354,3,3.45991,3,3.49285,6,6.51161
0.5,4470.06,1326960,-0.00818383,0.0506799,-0.0171019,0.0453751,-5.00101,0.0475316,1035,6861,1,0.197484,3,3.555,3,3.62022,6,6.73691
0.5,4480.06,1329942,-0.00830587,0.051043,-0.0171833,0.0453456,-5.00115,0.0465606,1036,7282,1,0.209762,3,3.72384,3,3.75153,6,7.03982
0.5,4490.06,1332918,-0.00836168,0.0514369,-0.0169799,0.0453487,-5.0022,0.0466308,1037,7651,1,0.202485,3,3.89435,3,3.90026,6,7.3793
0.5,4500.06,1335901,-0.00777545,0.0502094,-0.0162884,0.0449817,-5.00162,0.0472904,1035,4087,1,0.192354,2,2.43824,2,2.64159,4,4.60706
0.5,4510.06,1338879,-0.00777062,0.0497803,-0.0163529,0.0453754,-5.00153,0.0480383,1037,4497,1,0.197484,2,2.67619,2,2.78873,5,4.81425
0.5,4520.06,1341883,-0.00756328,0.0498985,-0.0167033,0.045295,-5.00205,0.0490076,1038,4907,1,0.2,2,2.88531,2,2.97741,5,5.19249
0.5,4530.06,1344879,-0.00818559,0.049894,-0.0165591,0.0449853,-5.00189,0.0494734,1037,5300,1,0.197484,2,3.02787,2,3.07376,5,5.40944
0.5,4540.06,1347842,-0.00912162,0.0510647,-0.0165623,0.0449175,-5.00243,0.0496339,1039,5671,1,0.202485,2,3.17191,3,3.10258,5,5.72966
0.5,4550.06,1350836,-0.00932027,0.0500694,-0.0163996,0.0448611,-5.00238,0.0505343,1039,6067,1,0.202485,3,3.25069,3,3.28664,6,6.03266
0.5,4560.06,1353830,-0.0091867,0.0502775,-0.0160001,0.044788,-5.00145,0.051183,1042,6479,1,0.214476,3,3.41189,3,3.46092,6,6.39539
0.5,4570.06,1356822,-0.0097608,0.0494538,-0.0157615,0.0441838,-5.00057,0.0509284,1041,6873,1,0.212132,3,3.54161,3,3.55626,6,6.63822
0.5,4580.06,1359818,-0.00959833,0.0492336,-0.0153726,0.043951,-5.0011,0.0508546,1039,7283,1,0.207364,3,3.68917,3,3.67682,6,6.9251
0.5,4590.06,1362783,-0.00962086,0.0495844,-0.0157213,0.0441485,-5.00006,0.0502102,1038,7677,1,0.2,3,3.69581,3,3.75606,6,6.99593
0.5,4600.06,1365798,-0.0093558,0.0492985,-0.0162848,0.0444676,-5.0002,0.0499834,1037,4040,1,0.197484,2,2.38642,2,2.54382,4,4.38543
0.5,4610.06,1368776,-0.00986665,0.0498094,-0.0165112,0.0448137,-5.00067,0.0502228,1036,4446,1,0.194936,2,2.56125,2,2.75844,5,4.63433
0.5,4620.06,1371734,-0.0091063,0.0494424,-0.0160308,0.0444432,-5.00089,0.0508888,1036,4866,1,0.194936,2,2.82931,2,2.90276,5,5.01328
0.5,4630.06,1374721,-0.00847677,0.0491914,-0.0161215,0.045522,-5.00072,0.0516826,1037,5259,1,0.197484,2,3.07799,2,3.12938,5,5.46123
0.5,4640.06,1377694,-0.00878983,0.0485647,-0.0158091,0.0454634,-5.00062,0.0516619,1038,5653,1,0.2,3,3.03397,3,3.1233,6,5.66216
0.5,4650.06,1380674,-0.00970127,0.0494468,-0.0155308,0.0452835,-5.00068,0.0514986,1033,6077,1,0.187083,3,3.18371,3,3.25561,6,5.92748
0.5,4660.06,1383644,-0.00928446,0.0501663,-0.0154104,0.0448074,-5.00073,0.0508217,1035,6472,1,0.192354,3,3.37313,3,3.38275,6,6.22374
0.5,4670.06,1386617,-0.00926652,0.0498907,-0.0158952,0.0452381,-5.00043,0.0502645,1036,6884,1,0.194936,3,3.52548,3,3.46006,6,6.47526
0.5,4680.06,1389587,-0.00988314,0.0506461,-0.0160986,0.0457097,-5.0007,0.0500546,1035,7271,1,0.192354,3,3.65335,3,3.59124,6,6.71372
0.5,4690.06,1392580,-0.00925249,0.0507202,-0.0158017,0.0449972,-5.00015,0.0505342,1034,7657,1,0.184391,3,3.74179,3,3.72854,6,6.96972
0.5,4700.06,1395540,-0.00865415,0.0502034,-0.0155505,0.0446894,-4.99981,0.0504247,1037,4033,1,0.192354,2,2.48375,2,2.45622,4,4.42222
0.5,4710.06,1398519,-0.00901758,0.0495901,-0.0158457,0.0445214,-5.00076,0.0511782,1036,4431,1,0.189737,2,2.7074,2,2.73532,5,4.76634
0.5,4720.06,1401489,-0.00816238,0.049761,-0.0156853,0.044434,-5.00076,0.0514943,1035,4812,1,0.197484,2,2.95838,2,2.96462,5,5.21891
0.5,4730.06,1404480,-0.00817221,0.0498502,-0.0153212,0.0439438,-5.00121,0.0516846,1034,5201,1,0.189737,2,3.12058,2,3.11272,5,5.55653
0.5,4740.06,1407463,-0.00896605,0.0502986,-0.0151728,0.0441263,-5.00211,0.0509843,1038,5614,1,0.2,3,3.18512,3,3.16875,6,5.91185
0.5,4750.06,1410460,-0.00868269,0.0508887,-0.0154621,0.044488,-5.00215,0.051038,1035,6016,1,0.192354,3,3.3423,3,3.26083,6,6.17155
0.5,4760.06,1413433,-0.00838907,0.0503677,-0.0155516,0.0444391,-5.00138,0.0517376,1034,6400,1,0.189737,3,3.45022,3,3.44717,6,6.47202
0.5,4770.06,1416383,-0.00810015,0.0497007,-0.0150845,0.044108,-5.00137,0.0511775,1033,6783,1,0.187083,3,3.6187,3,3.63607,6,6.79573
0.5,4780.06,1419366,-0.00862051,0.0495129,-0.0154455,0.044006,-5.00182,0.0512927,1030,7174,1,0.178885,3,3.747,3,3.7769,6,7.08371
0.5,4790.06,1422332,-0.00839182,0.0486958,-0.0156713,0.0432794,-5.00175,0.0512027,1027,7581,1,0.170294,3,3.9,3,3.90192,6,7.39006
0.5,4800.06,1425288,-0.00841403,0.0486167,-0.0157753,0.0434789,-5.00136,0.0513695,1030,4044,1,0.178885,2,2.49399,2,2.60634,4,4.62591
0.5,4810.06,1428258,-0.00844711,0.0491132,-0.0153726,0.0433678,-5.00091,0.0518555,1031,4441,1,0.181659,2,2.65311,2,2.80054,5,4.79458
0.5,4820.06,1431225,-0.00937473,0.0491555,-0.0148331,0.0432799,-4.99985,0.0516669,1031,4839,1,0.176068,2,2.89085,2,2.9995,5,5.20192
0.5,4830.06,1434205,-0.00989595,0.0500664,-0.0146892,0.0432812,-4.99971,0.0525979,1032,5274,1,0.178885,2,3.08253,2,3.21388,5,5.55851
0.5,4840.06,1437165,-0.0099492,0.0490019,-0.0148035,0.0433306,-4.99953,0.0525662,1030,5678,1,0.173205,2,3.31134,3,3.27857,6,5.8905
0.5,4850.06,1440118,-0.00999667,0.048989,-0.0141371,0.0429693,-4.99906,0.0534589,1028,6072,1,0.173205,3,3.29864,3,3.42856,6,6.18434
0.5,4860.06,1443110,-0.0106645,0.0492419,-0.0137488,0.0419108,-4.99882,0.0536579,1031,6478,1,0.187083,3,3.43191,3,3.58915,6,6.49107
0.5,4870.06,1446056,-0.0102284,0.0493855,-0.0131082,0.0416223,-4.99931,0.0532573,1030,6868,1,0.184391,3,3.58288,3,3.77253,6,6.84799
0.5,4880.06,1449016,-0.010582,0.0492758,-0.0137117,0.0423567,-4.9996,0.0538967,1033,7250,1,0.187083,3,3.65322,3,3.91344,6,7.06902
0.5,4890.06,1451987,-0.0107213,0.0498504,-0.0140852,0.0431604,-4.99986,0.0537827,1032,7608,1,0.184391,3,3.79197,3,3.9871,6,7.32257
0.5,4900.06,1454972,-0.0111314,0.049363,-0.0148077,0.0438508,-4.99979,0.0536586,1033,3930,1,0.187083,2,2.44356,2,2.67787,4,4.64672
0.5,4910.1,1457936,-0.0105208,0.04879,-0.0146687,0.0436527,-5.00042,0.0539637,1030,4318,1,0.178885,2,2.72158,2,2.86129,5,4.93315
0.5,4920.1,1460911,-0.0101925,0.0485639,-0.01465,0.0438565,-5.00038,0.0546468,1032,4709,1,0.184391,2,2.93752,2,2.99383,5,5.25604
