dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,294,44.7805,6,6,-1,-1,1,-1,0,1,12,4,3,8,0,1,-1,-4.95884,0.0400825,0.089392,2,4,1
0.5,295,44.9408,0,0,-1,-1,1,-1,1,1,13,7,2,6,0,1,-1,-4.81748,0.0819844,0.0284363,1,1,1
0.5,296,45.1951,22,22,-1,-1,1,-1,1,0,13,6,3,7,0,1,-1,-4.97135,0,-0.0222648,1,0,1
0.5,297,45.5672,16,16,-1,-1,1,-1,0,1,13,7,3,6,0,1,-1,-4.78315,-0.0172881,-0.055587,2,1,1
0.5,298,45.5997,11,11,-1,-1,1,-1,1,0,13,6,4,7,0,1,-1,-5.08048,-0.065687,-0.0127983,1,1,1
0.5,299,45.9726,8,8,-1,-1,1,-1,0,1,12,3,5,9,0,1,-1,-5.05536,-0.0249195,0.0340398,5,3,1
0.5,300,46.3673,7,7,-1,-1,1,-1,0,1,13,6,6,7,0,1,-1,-4.9301,-0.0179966,0.0340398,4,0,1
0.5,301,46.3813,3,3,-1,-1,1,-1,1,0,14,9,2,5,0,1,-1,-5.06193,0.004106,-0.0844276,1,0,1
0.5,302,46.5365,9,9,-1,-1,1,-1,0,0,14,8,4,6,0,0,46.5365,-4.94612,0.0266136,-0.118661,0,0,0
0.5,303,46.8825,17,17,-1,-1,1,-1,1,1,14,9,3,5,0,1,-1,-5.09224,-0.033357,-0.0880163,1,0,1
0.5,304,47.0832,21,21,-1,-1,1,-1,0,1,13,5,2,8,0,1,-1,-4.99899,-0.0636564,0.0654322,2,7,1
0.5,305,47.0914,24,24,-1,-1,1,-1,0,0,13,5,4,8,0,1,-1,-4.97336,0.123336,-0.0452988,5,2,1
0.5,306,47.1282,4,4,-1,-1,1,-1,0,0,13,5,3,8,0,1,-1,-4.94262,0.1163,0.0626405,2,5,1
0.5,307,47.5223,10,10,-1,-1,1,-1,0,1,14,9,0,5,0,1,-1,-5.0804,-0.0950704,-0.0307929,1,0,1
0.5,308,47.5961,18,18,-1,-1,1,-1,1,0,13,4,4,9,0,1,-1,-4.83626,0,-0.0341123,2,2,1
0.5,309,47.7805,6,6,-1,-1,1,-1,1,0,13,4,4,9,0,1,-1,-4.95884,0.0400825,0.089392,2,4,1
0.5,310,47.9408,0,0,-1,-1,1,-1,1,1,14,8,2,6,0,1,-1,-4.81748,0.0819844,0.0284363,1,0,1
0.5,311,47.9629,13,13,-1,-1,1,-1,0,0,13,5,4,8,0,1,-1,-5,-0.163591,0.0202015,2,4,1
0.5,312,48.2345,20,20,-1,-1,1,-1,0,0,13,4,4,9,0,1,-1,-4.9379,0.098107,-0.0318681,3,4,1
0.5,313,48.2792,23,23,-1,-1,1,-1,0,0,13,4,3,9,0,1,-1,-4.79867,0.11782,-0.0716834,3,5,1
0.5,314,48.5672,16,16,-1,-1,1,-1,1,1,14,7,4,7,0,1,-1,-4.78315,-0.0172881,-0.055587,1,1,1
0.5,315,48.6818,15,15,-1,-1,1,-1,0,1,13,4,5,9,0,1,-1,-4.91444,0.0186041,0.00867049,3,3,1
0.5,316,48.9726,8,8,-1,-1,1,-1,1,1,13,3,6,10,0,1,-1,-5.05536,-0.0249195,0.0340398,5,3,1
0.5,317,49.1951,22,22,-1,-1,1,-1,0,0,14,7,3,7,0,1,-1,-4.97135,0,-0.0222648,2,0,1
0.5,318,49.3673,7,7,-1,-1,1,-1,1,1,14,6,7,8,0,1,-1,-4.9301,-0.0179966,0.0340398,4,0,1
0.5,319,49.5997,11,11,-1,-1,1,-1,0,1,14,7,4,7,0,1,-1,-5.08048,-0.065687,-0.0127983,2,1,1
0.5,320,49.8825,17,17,-1,-1,1,-1,1,1,15,10,3,5,0,1,-1,-5.09224,-0.033357,-0.0880163,1,0,1
0.5,321,50.0832,21,21,-1,-1,1,-1,1,1,14,5,2,9,0,1,-1,-4.99899,-0.0636564,0.0654322,2,7,1
0.5,322,50.3813,3,3,-1,-1,1,-1,0,0,15,10,2,5,0,1,-1,-5.06193,0.004106,-0.0844276,2,0,1
0.5,323,50.5223,10,10,-1,-1,1,-1,1,0,15,9,1,6,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,324,50.9408,0,0,-1,-1,1,-1,1,0,15,9,2,6,0,1,-1,-4.81748,0.0819844,0.0284363,0,0,1
0.5,325,51.0914,24,24,-1,-1,1,-1,0,0,14,5,5,9,0,1,-1,-4.97336,0.123336,-0.0452988,6,2,1
0.5,326,51.1282,4,4,-1,-1,1,-1,0,0,14,5,3,9,0,1,-1,-4.94262,0.1163,0.0626405,2,6,1
0.5,327,51.5672,16,16,-1,-1,1,-1,1,1,15,8,4,7,0,1,-1,-4.78315,-0.0172881,-0.055587,0,1,1
0.5,328,51.5961,18,18,-1,-1,1,-1,0,0,14,5,4,9,0,1,-1,-4.83626,0,-0.0341123,2,3,1
0.5,329,51.6818,15,15,-1,-1,1,-1,1,1,14,4,5,10,0,1,-1,-4.91444,0.0186041,0.00867049,2,3,1
0.5,330,51.7805,6,6,-1,-1,1,-1,0,0,14,5,4,9,0,1,-1,-4.95884,0.0400825,0.089392,2,5,1
0.5,331,51.9629,13,13,-1,-1,1,-1,0,0,14,5,4,9,0,1,-1,-5,-0.163591,0.0202015,2,5,1
0.5,332,51.9726,8,8,-1,-1,1,-1,1,0,14,4,6,10,0,1,-1,-5.05536,-0.0249195,0.0340398,4,2,1
0.5,333,52.2345,20,20,-1,-1,1,-1,0,1,14,4,5,10,0,1,-1,-4.9379,0.098107,-0.0318681,4,4,1
0.5,334,52.2792,23,23,-1,-1,1,-1,0,0,14,4,3,10,0,1,-1,-4.79867,0.11782,-0.0716834,4,5,1
0.5,335,52.3673,7,7,-1,-1,1,-1,1,1,15,7,7,8,0,1,-1,-4.9301,-0.0179966,0.0340398,3,0,1
0.5,336,52.5997,11,11,-1,-1,1,-1,1,1,15,7,5,8,0,1,-1,-5.08048,-0.065687,-0.0127983,2,1,1
0.5,337,52.8825,17,17,-1,-1,1,-1,1,0,16,11,3,5,0,1,-1,-5.09224,-0.033357,-0.0880163,0,0,1
0.5,338,53.0832,21,21,-1,-1,1,-1,1,0,15,6,2,9,0,1,-1,-4.99899,-0.0636564,0.0654322,2,6,1
0.5,339,53.1951,22,22,-1,-1,1,-1,0,1,15,7,4,8,0,1,-1,-4.97135,0,-0.0222648,3,0,1
0.5,340,54.2345,20,20,-1,-1,1,-1,1,1,15,4,6,11,0,0,54.2345,-4.9379,0.098107,-0.0318681,4,4,0
0.5,341,54.3813,3,3,-1,-1,1,-1,0,0,16,10,3,6,0,1,-1,-5.06193,0.004106,-0.0844276,2,1,1
0.5,342,54.5223,10,10,-1,-1,1,-1,0,1,16,10,1,6,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,1,1
0.5,343,54.5672,16,16,-1,-1,1,-1,1,1,16,9,4,7,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,344,54.6818,15,15,-1,-1,1,-1,1,0,15,5,5,10,0,1,-1,-4.91444,0.0186041,0.00867049,1,2,1
0.5,345,54.9408,0,0,-1,-1,1,-1,0,0,16,10,2,6,0,1,-1,-4.81748,0.0819844,0.0284363,0,1,1
0.5,346,55.0914,24,24,-1,-1,1,-1,0,0,15,5,6,10,0,1,-1,-4.97336,0.123336,-0.0452988,7,2,1
0.5,347,55.1282,4,4,-1,-1,1,-1,0,0,15,5,3,10,0,1,-1,-4.94262,0.1163,0.0626405,2,7,1
0.5,348,55.3673,7,7,-1,-1,1,-1,1,0,16,8,7,8,0,1,-1,-4.9301,-0.0179966,0.0340398,3,0,1
0.5,349,55.5961,18,18,-1,-1,1,-1,0,1,15,5,4,10,0,1,-1,-4.83626,0,-0.0341123,2,4,1
0.5,350,55.5997,11,11,-1,-1,1,-1,1,0,16,8,5,8,0,1,-1,-5.08048,-0.065687,-0.0127983,1,1,1
0.5,351,55.7805,6,6,-1,-1,1,-1,0,0,15,5,4,10,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,352,55.9629,13,13,-1,-1,1,-1,0,1,15,5,4,10,0,1,-1,-5,-0.163591,0.0202015,2,6,1
0.5,353,55.9726,8,8,-1,-1,1,-1,0,1,15,5,6,10,0,1,-1,-5.05536,-0.0249195,0.0340398,4,3,1
0.5,354,56.1951,22,22,-1,-1,1,-1,1,1,16,7,5,9,0,1,-1,-4.97135,0,-0.0222648,3,0,1
0.5,355,56.2792,23,23,-1,-1,1,-1,0,0,15,4,4,11,0,1,-1,-4.79867,0.11782,-0.0716834,5,5,1
0.5,356,56.8825,17,17,-1,-1,1,-1,0,0,17,12,3,5,0,1,-1,-5.09224,-0.033357,-0.0880163,0,1,1
0.5,357,57.0832,21,21,-1,-1,1,-1,0,1,16,7,2,9,0,1,-1,-4.99899,-0.0636564,0.0654322,2,7,1
0.5,358,57.5223,10,10,-1,-1,1,-1,1,1,17,10,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,1,1
0.5,359,57.5672,16,16,-1,-1,1,-1,1,0,17,10,4,7,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,360,58.3813,3,3,-1,-1,1,-1,0,1,17,10,3,7,0,1,-1,-5.06193,0.004106,-0.0844276,2,2,1
0.5,361,58.5961,18,18,-1,-1,1,-1,1,1,16,5,4,11,0,1,-1,-4.83626,0,-0.0341123,2,4,1
0.5,362,58.6818,15,15,-1,-1,1,-1,0,1,16,6,5,10,0,1,-1,-4.91444,0.0186041,0.00867049,2,2,1
0.5,363,58.9408,0,0,-1,-1,1,-1,0,0,17,10,2,7,0,1,-1,-4.81748,0.0819844,0.0284363,1,1,1
0.5,364,58.9629,13,13,-1,-1,1,-1,1,0,16,5,4,11,0,1,-1,-5,-0.163591,0.0202015,2,6,1
0.5,365,58.9726,8,8,-1,-1,1,-1,1,0,16,5,6,11,0,1,-1,-5.05536,-0.0249195,0.0340398,3,3,1
0.5,366,59.0914,24,24,-1,-1,1,-1,0,1,16,5,7,11,0,1,-1,-4.97336,0.123336,-0.0452988,8,2,1
0.5,367,59.1282,4,4,-1,-1,1,-1,0,0,16,5,3,11,0,1,-1,-4.94262,0.1163,0.0626405,2,8,1
0.5,368,59.1951,22,22,-1,-1,1,-1,1,0,17,8,5,9,0,1,-1,-4.97135,0,-0.0222648,3,0,1
0.5,369,59.3673,7,7,-1,-1,1,-1,0,0,17,9,7,8,0,1,-1,-4.9301,-0.0179966,0.0340398,4,0,1
0.5,370,59.5997,11,11,-1,-1,1,-1,0,0,17,9,5,8,0,1,-1,-5.08048,-0.065687,-0.0127983,1,2,1
0.5,371,59.7805,6,6,-1,-1,1,-1,0,1,16,5,4,11,0,1,-1,-4.95884,0.0400825,0.089392,2,7,1
0.5,372,60.0832,21,21,-1,-1,1,-1,1,1,17,7,2,10,0,1,-1,-4.99899,-0.0636564,0.0654322,2,6,1
0.5,373,60.2792,23,23,-1,-1,1,-1,0,1,16,4,5,12,0,1,-1,-4.79867,0.11782,-0.0716834,5,6,1
0.5,374,60.5223,10,10,-1,-1,1,-1,1,1,18,11,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,375,60.8825,17,17,-1,-1,1,-1,0,1,18,12,3,6,0,1,-1,-5.09224,-0.033357,-0.0880163,0,2,1
0.5,376,61.3813,3,3,-1,-1,1,-1,1,1,18,10,3,8,0,1,-1,-5.06193,0.004106,-0.0844276,1,2,1
0.5,377,61.5672,16,16,-1,-1,1,-1,0,1,18,11,4,7,0,1,-1,-4.78315,-0.0172881,-0.055587,0,1,1
0.5,378,61.5961,18,18,-1,-1,1,-1,1,0,17,6,4,11,0,1,-1,-4.83626,0,-0.0341123,2,4,1
0.5,379,61.6818,15,15,-1,-1,1,-1,1,0,17,6,6,11,0,1,-1,-4.91444,0.0186041,0.00867049,1,2,1
0.5,380,62.0914,24,24,-1,-1,1,-1,1,1,17,5,8,12,0,1,-1,-4.97336,0.123336,-0.0452988,7,2,1
0.5,381,62.7805,6,6,-1,-1,1,-1,1,0,17,5,4,12,0,1,-1,-4.95884,0.0400825,0.089392,2,6,1
0.5,382,62.9408,0,0,-1,-1,1,-1,0,0,18,10,3,8,0,1,-1,-4.81748,0.0819844,0.0284363,1,2,1
0.5,383,62.9629,13,13,-1,-1,1,-1,0,0,17,6,4,11,0,1,-1,-5,-0.163591,0.0202015,2,7,1
0.5,384,62.9726,8,8,-1,-1,1,-1,0,1,17,6,6,11,0,1,-1,-5.05536,-0.0249195,0.0340398,4,3,1
0.5,385,63.0832,21,21,-1,-1,1,-1,1,0,18,8,2,10,0,1,-1,-4.99899,-0.0636564,0.0654322,2,5,1
0.5,386,63.1282,4,4,-1,-1,1,-1,0,0,17,5,3,12,0,1,-1,-4.94262,0.1163,0.0626405,2,9,1
0.5,387,63.1951,22,22,-1,-1,1,-1,0,0,18,9,5,9,0,1,-1,-4.97135,0,-0.0222648,3,1,1
0.5,388,63.2792,23,23,-1,-1,1,-1,1,0,17,4,5,13,0,1,-1,-4.79867,0.11782,-0.0716834,5,6,1
0.5,389,63.3673,7,7,-1,-1,1,-1,0,1,18,9,8,9,0,1,-1,-4.9301,-0.0179966,0.0340398,5,0,1
0.5,390,63.5223,10,10,-1,-1,1,-1,1,1,19,12,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,391,63.5997,11,11,-1,-1,1,-1,0,1,18,9,5,9,0,1,-1,-5.08048,-0.065687,-0.0127983,2,2,1
0.5,392,63.8825,17,17,-1,-1,1,-1,1,0,19,12,3,7,0,1,-1,-5.09224,-0.033357,-0.0880163,0,2,1
0.5,393,64.3813,3,3,-1,-1,1,-1,1,0,19,11,3,8,0,1,-1,-5.06193,0.004106,-0.0844276,1,1,1
0.5,394,64.5672,16,16,-1,-1,1,-1,1,1,19,11,4,8,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,395,65.0914,24,24,-1,-1,1,-1,1,0,18,6,8,12,0,1,-1,-4.97336,0.123336,-0.0452988,7,2,1
0.5,396,65.5961,18,18,-1,-1,1,-1,0,0,18,7,4,11,0,1,-1,-4.83626,0,-0.0341123,3,4,1
0.5,397,65.6818,15,15,-1,-1,1,-1,0,0,18,7,6,11,0,1,-1,-4.91444,0.0186041,0.00867049,1,3,1
0.5,398,65.9726,8,8,-1,-1,1,-1,1,0,18,6,7,12,0,1,-1,-5.05536,-0.0249195,0.0340398,4,2,1
0.5,399,66.3673,7,7,-1,-1,1,-1,1,0,19,9,9,10,0,1,-1,-4.9301,-0.0179966,0.0340398,4,0,1
0.5,400,66.5223,10,10,-1,-1,1,-1,1,1,20,13,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,401,66.5997,11,11,-1,-1,1,-1,1,0,19,9,6,10,0,1,-1,-5.08048,-0.065687,-0.0127983,2,1,1
0.5,402,66.7805,6,6,-1,-1,1,-1,0,0,18,6,4,12,0,1,-1,-4.95884,0.0400825,0.089392,2,7,1
0.5,403,66.9408,0,0,-1,-1,1,-1,0,0,19,10,3,9,0,1,-1,-4.81748,0.0819844,0.0284363,2,2,1
0.5,404,66.9629,13,13,-1,-1,1,-1,0,0,18,6,4,12,0,1,-1,-5,-0.163591,0.0202015,2,8,1
0.5,405,67.0832,21,21,-1,-1,1,-1,0,1,19,9,2,10,0,1,-1,-4.99899,-0.0636564,0.0654322,3,5,1
0.5,406,67.1282,4,4,-1,-1,1,-1,0,0,18,5,3,13,0,1,-1,-4.94262,0.1163,0.0626405,2,10,1
0.5,407,67.1951,22,22,-1,-1,1,-1,0,1,19,9,5,10,0,1,-1,-4.97135,0,-0.0222648,3,2,1
0.5,408,67.2792,23,23,-1,-1,1,-1,0,1,18,5,5,13,0,1,-1,-4.79867,0.11782,-0.0716834,5,7,1
0.5,409,67.5672,16,16,-1,-1,1,-1,1,0,20,12,4,8,0,1,-1,-4.78315,-0.0172881,-0.055587,0,0,1
0.5,410,67.8825,17,17,-1,-1,1,-1,0,0,20,13,3,7,0,1,-1,-5.09224,-0.033357,-0.0880163,1,2,1
0.5,411,68.3813,3,3,-1,-1,1,-1,0,0,20,12,3,8,0,1,-1,-5.06193,0.004106,-0.0844276,2,1,1
0.5,412,69.0914,24,24,-1,-1,1,-1,0,0,19,7,8,12,0,1,-1,-4.97336,0.123336,-0.0452988,8,2,1
0.5,413,69.5223,10,10,-1,-1,1,-1,1,1,21,14,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,414,69.5961,18,18,-1,-1,1,-1,0,1,19,7,5,12,0,1,-1,-4.83626,0,-0.0341123,4,4,1
0.5,415,69.6818,15,15,-1,-1,1,-1,0,0,19,7,6,12,0,1,-1,-4.91444,0.0186041,0.00867049,2,3,1
0.5,416,69.9726,8,8,-1,-1,1,-1,0,0,19,7,7,12,0,1,-1,-5.05536,-0.0249195,0.0340398,4,3,1
0.5,417,70.0832,21,21,-1,-1,1,-1,1,0,20,9,3,11,0,1,-1,-4.99899,-0.0636564,0.0654322,2,3,1
0.5,418,70.1951,22,22,-1,-1,1,-1,1,0,20,9,5,11,0,1,-1,-4.97135,0,-0.0222648,3,2,1
0.5,419,70.2792,23,23,-1,-1,1,-1,1,0,19,5,5,14,0,1,-1,-4.79867,0.11782,-0.0716834,5,7,1
0.5,420,70.3673,7,7,-1,-1,1,-1,0,0,20,10,9,10,0,1,-1,-4.9301,-0.0179966,0.0340398,4,1,1
0.5,421,70.5997,11,11,-1,-1,1,-1,0,1,20,10,6,10,0,1,-1,-5.08048,-0.065687,-0.0127983,3,1,1
0.5,422,70.7805,6,6,-1,-1,1,-1,0,1,19,6,4,13,0,1,-1,-4.95884,0.0400825,0.089392,2,8,1
0.5,423,70.9408,0,0,-1,-1,1,-1,0,0,20,10,4,10,0,1,-1,-4.81748,0.0819844,0.0284363,2,3,1
0.5,424,70.9629,13,13,-1,-1,1,-1,0,1,19,6,4,13,0,1,-1,-5,-0.163591,0.0202015,2,9,1
0.5,425,71.1282,4,4,-1,-1,1,-1,0,1,19,5,3,14,0,1,-1,-4.94262,0.1163,0.0626405,2,11,1
0.5,426,71.5672,16,16,-1,-1,1,-1,0,1,21,13,4,8,0,1,-1,-4.78315,-0.0172881,-0.055587,0,1,1
0.5,427,71.8825,17,17,-1,-1,1,-1,0,0,21,13,4,8,0,1,-1,-5.09224,-0.033357,-0.0880163,2,2,1
0.5,428,72.3813,3,3,-1,-1,1,-1,0,1,21,12,4,9,0,1,-1,-5.06193,0.004106,-0.0844276,2,2,1
0.5,429,72.5223,10,10,-1,-1,1,-1,1,1,22,15,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,430,72.5961,18,18,-1,-1,1,-1,1,1,20,7,6,13,0,1,-1,-4.83626,0,-0.0341123,4,3,1
0.5,431,73.0914,24,24,-1,-1,1,-1,0,0,20,7,9,13,0,1,-1,-4.97336,0.123336,-0.0452988,9,2,1
0.5,432,73.5997,11,11,-1,-1,1,-1,1,1,21,10,7,11,0,1,-1,-5.08048,-0.065687,-0.0127983,2,1,2
0.5,433,73.6818,15,15,-1,-1,1,-1,0,1,20,7,7,13,0,1,-1,-4.91444,0.0186041,0.00867049,2,4,1
0.5,434,73.7805,6,6,-1,-1,1,-1,1,0,20,6,4,14,0,1,-1,-4.95884,0.0400825,0.089392,1,8,1
0.5,435,73.9629,13,13,-1,-1,1,-1,1,1,20,6,4,14,0,1,-1,-5,-0.163591,0.0202015,2,8,1
0.5,436,73.9726,8,8,-1,-1,1,-1,0,0,20,7,7,13,0,1,-1,-5.05536,-0.0249195,0.0340398,4,4,1
0.5,437,74.0832,21,21,-1,-1,1,-1,0,0,21,10,3,11,0,1,-1,-4.99899,-0.0636564,0.0654322,3,3,1
0.5,438,74.1282,4,4,-1,-1,1,-1,1,1,20,5,3,15,0,1,-1,-4.94262,0.1163,0.0626405,1,10,1
0.5,439,74.1951,22,22,-1,-1,1,-1,0,1,21,10,5,11,0,1,-1,-4.97135,0,-0.0222648,3,3,1
0.5,440,74.2792,23,23,-1,-1,1,-1,0,1,20,6,5,14,0,1,-1,-4.79867,0.11782,-0.0716834,6,7,1
0.5,441,74.3673,7,7,-1,-1,1,-1,0,1,21,10,9,11,0,1,-1,-4.9301,-0.0179966,0.0340398,5,1,1
0.5,442,74.5672,16,16,-1,-1,1,-1,1,0,22,13,4,9,0,1,-1,-4.78315,-0.0172881,-0.055587,0,1,1
0.5,443,74.9408,0,0,-1,-1,1,-1,0,0,21,10,4,11,0,1,-1,-4.81748,0.0819844,0.0284363,2,4,1
0.5,444,75.3813,3,3,-1,-1,1,-1,1,1,22,12,4,10,0,1,-1,-5.06193,0.004106,-0.0844276,2,2,1
0.5,445,75.5223,10,10,-1,-1,1,-1,1,1,23,16,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,446,75.5961,18,18,-1,-1,1,-1,1,1,21,8,6,13,0,1,-1,-4.83626,0,-0.0341123,4,3,1
0.5,447,75.8825,17,17,-1,-1,1,-1,0,0,22,13,5,9,0,1,-1,-5.09224,-0.033357,-0.0880163,3,2,1
0.5,448,76.5997,11,11,-1,-1,1,-1,1,1,22,11,7,11,0,1,-1,-5.08048,-0.065687,-0.0127983,1,1,2
0.5,449,76.5997,11,238,11,-1,1,42,1,0,0,0,0,0,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,1,1,2
0.5,450,76.6818,15,15,-1,-1,1,-1,1,1,21,7,7,14,0,1,-1,-4.91444,0.0186041,0.00867049,2,3,1
0.5,451,76.9629,13,13,-1,-1,1,-1,1,1,21,7,4,14,0,1,-1,-5,-0.163591,0.0202015,2,7,1
0.5,452,77.0914,24,24,-1,-1,1,-1,0,1,21,7,10,14,0,1,-1,-4.97336,0.123336,-0.0452988,9,3,1
0.5,453,77.1282,4,4,-1,-1,1,-1,1,0,21,6,3,15,0,1,-1,-4.94262,0.1163,0.0626405,1,10,1
0.5,454,77.1951,22,22,-1,-1,1,-1,1,1,22,10,5,12,0,1,-1,-4.97135,0,-0.0222648,3,2,1
0.5,455,77.2792,23,23,-1,-1,1,-1,1,1,21,6,6,15,0,1,-1,-4.79867,0.11782,-0.0716834,6,7,1
0.5,456,77.3673,7,7,-1,-1,1,-1,1,1,22,10,10,12,0,1,-1,-4.9301,-0.0179966,0.0340398,5,1,1
0.5,457,77.7805,6,6,-1,-1,1,-1,0,1,21,7,4,14,0,1,-1,-4.95884,0.0400825,0.089392,1,9,1
0.5,458,77.9726,8,8,-1,-1,1,-1,0,0,21,7,7,14,0,1,-1,-5.05536,-0.0249195,0.0340398,5,4,1
0.5,459,78.0832,21,21,-1,-1,1,-1,0,0,22,10,4,12,0,1,-1,-4.99899,-0.0636564,0.0654322,3,4,1
0.5,460,78.3813,3,3,-1,-1,1,-1,1,0,23,13,4,10,0,1,-1,-5.06193,0.004106,-0.0844276,2,2,1
0.5,461,78.5223,10,10,-1,-1,1,-1,1,0,24,17,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,0,1
0.5,462,78.5672,16,16,-1,-1,1,-1,0,1,23,14,4,9,0,1,-1,-4.78315,-0.0172881,-0.055587,1,1,1
0.5,463,78.5961,18,18,-1,-1,1,-1,1,0,22,9,6,13,0,1,-1,-4.83626,0,-0.0341123,3,3,1
0.5,464,78.9408,0,0,-1,-1,1,-1,0,0,22,10,4,12,0,1,-1,-4.81748,0.0819844,0.0284363,3,4,1
0.5,465,79.5997,11,11,-1,-1,1,-1,1,0,23,12,7,11,0,1,-1,-5.08048,-0.065687,-0.0127983,1,0,2
0.5,466,79.6818,15,15,-1,-1,1,-1,1,0,22,8,7,14,0,1,-1,-4.91444,0.0186041,0.00867049,2,3,1
0.5,467,79.8825,17,17,-1,-1,1,-1,0,1,23,13,6,10,0,1,-1,-5.09224,-0.033357,-0.0880163,4,2,1
0.5,468,79.9629,13,13,-1,-1,1,-1,1,1,22,8,4,14,0,1,-1,-5,-0.163591,0.0202015,2,6,1
0.5,469,80.0914,24,24,-1,-1,1,-1,1,0,22,7,10,15,0,1,-1,-4.97336,0.123336,-0.0452988,9,3,1
0.5,470,80.1951,22,22,-1,-1,1,-1,1,0,23,11,5,12,0,1,-1,-4.97135,0,-0.0222648,3,1,1
0.5,471,80.2792,23,23,-1,-1,1,-1,1,1,22,7,6,15,0,1,-1,-4.79867,0.11782,-0.0716834,6,6,1
0.5,472,80.3673,7,7,-1,-1,1,-1,1,1,23,11,10,12,0,1,-1,-4.9301,-0.0179966,0.0340398,5,1,1
0.5,473,80.5997,11,238,11,-1,1,42,0,1,1,1,0,0,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,0,2
0.5,474,80.7805,6,6,-1,-1,1,-1,1,1,22,7,4,15,0,1,-1,-4.95884,0.0400825,0.089392,1,6,1
0.5,475,81.1282,4,4,-1,-1,1,-1,0,0,22,7,3,15,0,1,-1,-4.94262,0.1163,0.0626405,1,11,1
0.5,476,81.5672,16,16,-1,-1,1,-1,1,1,24,14,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,1,1,1
0.5,477,81.9726,8,8,-1,-1,1,-1,0,1,22,7,8,15,0,1,-1,-5.05536,-0.0249195,0.0340398,6,4,1
0.5,478,82.0832,21,21,-1,-1,1,-1,0,1,23,10,4,13,0,1,-1,-4.99899,-0.0636564,0.0654322,3,5,1
0.5,479,82.3813,3,3,-1,-1,1,-1,0,1,24,14,4,10,0,1,-1,-5.06193,0.004106,-0.0844276,2,3,1
0.5,480,82.5223,10,10,-1,-1,1,-1,0,1,25,18,1,7,0,1,-1,-5.0804,-0.0950704,-0.0307929,0,1,1
0.5,481,82.5961,18,18,-1,-1,1,-1,0,1,23,10,6,13,0,1,-1,-4.83626,0,-0.0341123,4,3,1
0.5,482,82.8825,17,17,-1,-1,1,-1,1,0,24,13,7,11,0,1,-1,-5.09224,-0.033357,-0.0880163,4,1,1
0.5,483,82.9408,0,0,-1,-1,1,-1,0,1,23,10,5,13,0,1,-1,-4.81748,0.0819844,0.0284363,4,4,1
0.5,484,82.9629,13,13,-1,-1,1,-1,1,1,23,9,4,14,0,1,-1,-5,-0.163591,0.0202015,2,5,1
0.5,485,83.2792,23,23,-1,-1,1,-1,1,0,23,8,6,15,0,1,-1,-4.79867,0.11782,-0.0716834,5,5,1
0.5,486,83.3673,7,7,-1,-1,1,-1,1,1,24,12,10,12,0,1,-1,-4.9301,-0.0179966,0.0340398,4,1,1
0.5,487,83.5997,11,11,-1,-1,1,-1,0,1,24,13,7,11,0,1,-1,-5.08048,-0.065687,-0.0127983,3,0,2
0.5,488,83.5997,11,238,11,-1,1,42,1,1,2,1,1,1,74.3904,1,-1,-5.08048,-0.065687,-0.0435882,2,0,2
0.5,489,83.6818,15,15,-1,-1,1,-1,0,1,23,9,7,14,0,1,-1,-4.91444,0.0186041,0.00867049,2,4,1
0.5,490,83.7805,6,6,-1,-1,1,-1,1,0,23,8,4,15,0,1,-1,-4.95884,0.0400825,0.089392,1,5,1
0.5,491,84.0914,24,24,-1,-1,1,-1,0,1,23,8,10,15,0,1,-1,-4.97336,0.123336,-0.0452988,9,4,1
0.5,492,84.1951,22,22,-1,-1,1,-1,0,1,24,12,5,12,0,1,-1,-4.97135,0,-0.0222648,3,2,1
0.5,493,84.5672,16,16,-1,-1,1,-1,1,1,25,15,5,10,0,1,-1,-4.78315,-0.0172881,-0.055587,1,1,1
0.5,494,84.9726,8,8,-1,-1,1,-1,1,1,23,7,9,16,0,1,-1,-5.05536,-0.0249195,0.0340398,5,4,1
