dForagingSD,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,117,14.9392,5,5,-1,-1,1,-1,1,1,4,1,2,3,0,1,-1,-5,0.0395246,-0.0272446,1,1,1
0.5,118,14.9535,2,2,-1,-1,1,-1,1,0,4,1,1,3,0,1,-1,-5.09853,0.0186948,-0.172232,0,1,1
0.5,119,15.0935,11,11,-1,-1,1,-1,1,0,4,0,3,4,0,1,-1,-5.16394,-0.0235547,0.00467213,3,1,1
0.5,120,15.2174,7,7,-1,-1,1,-1,0,1,4,1,1,3,0,1,-1,-4.98641,-0.0387703,-0.053701,1,2,1
0.5,121,15.3845,19,19,-1,-1,1,-1,0,0,4,1,2,3,0,1,-1,-5.19804,-0.0174261,0,2,1,1
0.5,122,15.4396,23,23,-1,-1,1,-1,0,0,4,1,2,3,0,1,-1,-4.93143,0.0345929,0.0221749,1,2,1
0.5,123,15.9453,14,14,-1,-1,1,-1,0,0,4,1,2,3,0,1,-1,-5.04304,0.0345929,0.0221749,2,1,1
0.5,124,16.1622,0,0,-1,-1,1,-1,1,0,5,3,1,2,0,1,-1,-5.01346,-0.0367344,-0.0302045,0,0,1
0.5,125,16.2282,1,1,-1,-1,1,-1,1,0,5,3,1,2,0,1,-1,-5.00036,-0.0411995,0,0,0,1
0.5,126,16.3545,18,18,-1,-1,1,-1,1,0,5,3,2,2,0,1,-1,-5,0,0,0,0,1
0.5,127,16.8422,9,9,-1,-1,1,-1,1,0,5,3,1,2,0,1,-1,-4.95511,0.092434,-0.0743677,0,0,1
0.5,128,17.0506,6,6,-1,-1,1,-1,0,0,5,3,1,2,0,1,-1,-4.947,0.0652198,-0.0816728,0,1,1
0.5,129,17.0522,13,13,-1,-1,1,-1,1,1,5,2,1,3,0,1,-1,-5.00443,0.0430322,-0.0609229,0,1,1
0.5,130,17.3077,8,8,-1,-1,1,-1,1,1,5,2,2,3,0,1,-1,-5.00401,-0.153078,-0.0378185,2,0,1
0.5,131,17.4568,22,22,-1,-1,1,-1,0,1,5,3,1,2,0,1,-1,-5.11618,0.0178597,-0.105455,1,0,1
0.5,132,17.4827,17,17,-1,-1,1,-1,0,1,5,3,2,2,0,1,-1,-5.00538,0.00123311,-0.0228945,0,1,1
0.5,133,17.681,20,20,-1,-1,1,-1,1,0,5,2,0,3,0,1,-1,-4.89367,0,-0.056364,0,2,1
0.5,134,17.9392,5,5,-1,-1,1,-1,1,0,5,2,2,3,0,1,-1,-5,0.0395246,-0.0272446,1,1,1
0.5,135,18.0417,16,16,-1,-1,1,-1,0,0,5,2,2,3,0,1,-1,-4.93691,0,0,1,2,1
0.5,136,18.2174,7,7,-1,-1,1,-1,1,1,5,1,1,4,0,1,-1,-4.98641,-0.0387703,-0.053701,1,1,1
0.5,137,18.2303,21,21,-1,-1,1,-1,0,1,5,2,2,3,0,1,-1,-4.88446,0.0568353,-0.0900338,2,2,1
0.5,138,18.3852,4,4,-1,-1,1,-1,0,0,5,2,2,3,0,1,-1,-4.94791,0.00447892,0,2,1,1
0.5,139,18.4213,24,24,-1,-1,1,-1,0,0,5,2,0,3,0,1,-1,-4.96915,-0.0235547,-0.056364,1,1,1
0.5,140,18.4326,15,15,-1,-1,1,-1,0,0,5,2,1,3,0,1,-1,-5,0.0589452,-0.0738904,2,1,1
0.5,141,18.5944,12,12,-1,-1,1,-1,0,0,5,2,2,3,0,1,-1,-4.99919,-0.026864,-0.159548,1,2,1
0.5,142,18.8422,9,9,-1,-1,1,-1,0,0,6,4,1,2,0,0,18.8422,-4.95511,0.092434,-0.0743677,0,0,0
0.5,143,18.9535,2,2,-1,-1,1,-1,0,0,5,2,1,3,0,1,-1,-5.09853,0.0186948,-0.172232,1,1,1
0.5,144,19.0935,11,11,-1,-1,1,-1,0,0,5,1,3,4,0,1,-1,-5.16394,-0.0235547,0.00467213,4,1,1
0.5,145,19.3845,19,19,-1,-1,1,-1,0,1,5,1,3,4,0,1,-1,-5.19804,-0.0174261,0,3,1,1
0.5,146,19.4396,23,23,-1,-1,1,-1,0,0,5,1,2,4,0,1,-1,-4.93143,0.0345929,0.0221749,1,3,1
0.5,147,19.9453,14,14,-1,-1,1,-1,0,1,5,1,3,4,0,1,-1,-5.04304,0.0345929,0.0221749,3,1,1
0.5,148,20.0522,13,13,-1,-1,1,-1,1,0,6,3,1,3,0,1,-1,-5.00443,0.0430322,-0.0609229,0,0,1
0.5,149,20.1622,0,0,-1,-1,1,-1,0,0,6,4,1,2,0,1,-1,-5.01346,-0.0367344,-0.0302045,1,0,1
0.5,150,20.2282,1,1,-1,-1,1,-1,0,0,6,4,1,2,0,1,-1,-5.00036,-0.0411995,0,0,1,1
0.5,151,20.3077,8,8,-1,-1,1,-1,1,1,6,3,2,3,0,1,-1,-5.00401,-0.153078,-0.0378185,1,0,1
0.5,152,20.3545,18,18,-1,-1,1,-1,0,1,6,4,2,2,0,1,-1,-5,0,0,1,0,1
0.5,153,20.4568,22,22,-1,-1,1,-1,1,1,6,3,2,3,0,1,-1,-5.11618,0.0178597,-0.105455,0,0,1
0.5,154,20.4827,17,17,-1,-1,1,-1,1,0,6,3,2,3,0,1,-1,-5.00538,0.00123311,-0.0228945,0,0,1
0.5,155,21.0506,6,6,-1,-1,1,-1,0,0,6,3,1,3,0,1,-1,-4.947,0.0652198,-0.0816728,1,1,1
0.5,156,21.2174,7,7,-1,-1,1,-1,1,1,6,2,1,4,0,1,-1,-4.98641,-0.0387703,-0.053701,1,0,1
0.5,157,21.2303,21,21,-1,-1,1,-1,1,1,6,2,2,4,0,1,-1,-4.88446,0.0568353,-0.0900338,2,1,1
0.5,158,21.681,20,20,-1,-1,1,-1,0,1,6,3,0,3,0,1,-1,-4.89367,0,-0.056364,0,3,1
0.5,159,21.9392,5,5,-1,-1,1,-1,0,0,6,3,2,3,0,1,-1,-5,0.0395246,-0.0272446,1,2,1
0.5,160,22.0417,16,16,-1,-1,1,-1,0,1,6,2,2,4,0,1,-1,-4.93691,0,0,1,3,1
0.5,161,22.3845,19,19,-1,-1,1,-1,1,1,6,1,4,5,0,1,-1,-5.19804,-0.0174261,0,3,0,1
0.5,162,22.3852,4,4,-1,-1,1,-1,0,0,6,2,3,4,0,1,-1,-4.94791,0.00447892,0,2,2,1
0.5,163,22.4213,24,24,-1,-1,1,-1,0,1,6,2,1,4,0,1,-1,-4.96915,-0.0235547,-0.056364,2,1,1
0.5,164,22.4326,15,15,-1,-1,1,-1,0,0,6,2,2,4,0,1,-1,-5,0.0589452,-0.0738904,2,2,1
0.5,165,22.5944,12,12,-1,-1,1,-1,0,0,6,2,2,4,0,1,-1,-4.99919,-0.026864,-0.159548,2,2,1
0.5,166,22.9453,14,14,-1,-1,1,-1,1,0,6,1,4,5,0,1,-1,-5.04304,0.0345929,0.0221749,2,1,1
