dForagingSD,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,2520.23,743248,-0.00179128,0.0337362,-0.00274655,0.0318438,-5.00043,0.0406586,1038,4746,1,0.2,3,2.96951,3,2.93888,6,5.30877
0.5,2530.23,746214,-0.00191208,0.0343291,-0.00270123,0.0320045,-5.00031,0.0400151,1037,5132,1,0.197484,3,3.15816,3,3.13592,6,5.75239
0.5,2540.23,749177,-0.00184637,0.034573,-0.0026575,0.0318891,-5.00023,0.0403533,1036,5505,1,0.204939,3,3.34634,3,3.29742,6,6.12364
0.5,2550.23,752152,-0.00245813,0.0346025,-0.00331344,0.0322365,-5.00013,0.0397174,1036,5907,1,0.2,3,3.47922,3,3.44238,6,6.44089
0.5,2560.23,755137,-0.00320763,0.034426,-0.00285522,0.0316597,-4.99963,0.0394698,1035,6286,1,0.192354,3,3.68307,3,3.58371,6,6.77333
0.5,2570.23,758089,-0.00362077,0.0339939,-0.00307728,0.0317622,-4.99956,0.0392136,1036,6658,1,0.194936,3,3.8394,3,3.73363,7,7.00821
0.5,2580.23,761052,-0.00386152,0.034155,-0.00265323,0.0316512,-4.99969,0.0398487,1035,7029,1,0.197484,3,4.04116,3,3.89358,7,7.35914
0.5,2590.23,764039,-0.00384269,0.0336743,-0.00243826,0.0310737,-4.99916,0.0405596,1036,7424,1,0.194936,3,4.23367,3,4.04883,7,7.72832
0.5,2600.23,767003,-0.00387432,0.0337211,-0.00258372,0.0312155,-4.99899,0.0398845,1035,3834,1,0.192354,2,2.75445,2,2.54833,5,4.58944
0.5,2610.23,769973,-0.00411906,0.0334896,-0.0027954,0.0314627,-4.99883,0.0400351,1036,4216,1,0.194936,2,3.00749,2,2.81549,5,5.04797
0.5,2620.23,772935,-0.00440136,0.0323232,-0.00280286,0.0317268,-4.99889,0.0393375,1035,4595,1,0.192354,3,2.9653,3,2.85692,6,5.29651
0.5,2630.23,775905,-0.00495793,0.0332626,-0.00263105,0.0318254,-4.99908,0.0398588,1035,4974,1,0.192354,3,3.16654,3,3.03924,6,5.68436
0.5,2640.23,778864,-0.00520608,0.0338467,-0.00289848,0.032003,-4.9985,0.0401328,1036,5373,1,0.204939,3,3.27154,3,3.20936,6,6.00758
0.5,2650.23,781834,-0.0052546,0.0338283,-0.00266403,0.0317142,-4.99895,0.0399164,1036,5743,1,0.2,3,3.40969,3,3.41423,6,6.33774
0.5,2660.23,784780,-0.00524432,0.033946,-0.00292408,0.0320159,-4.99855,0.0405882,1035,6141,1,0.197484,3,3.56385,3,3.57855,7,6.54271
0.5,2670.23,787742,-0.00504237,0.0338908,-0.00299813,0.0318172,-4.99846,0.0409813,1033,6521,1,0.192354,3,3.74139,3,3.70216,7,6.84368
0.5,2680.23,790718,-0.00468143,0.0338196,-0.00275174,0.0317054,-4.99848,0.0413318,1032,6928,1,0.189737,3,3.84396,3,3.93192,7,7.17928
0.5,2690.23,793664,-0.00413502,0.0343454,-0.00296454,0.0319583,-4.99802,0.0414241,1030,7341,1,0.173205,3,3.97819,3,4.05931,7,7.44688
0.5,2700.23,796618,-0.00370367,0.034753,-0.00318006,0.0322362,-4.99832,0.0412785,1028,3808,1,0.167332,2,2.55617,2,2.63553,5,4.49711
0.5,2710.23,799588,-0.00410262,0.0349641,-0.00325143,0.0315638,-4.99784,0.0406132,1027,4236,1,0.170294,2,2.74955,2,2.87385,5,4.87268
0.5,2720.23,802551,-0.00411714,0.0347412,-0.00334118,0.0315453,-4.99745,0.039852,1020,4639,1,0.148324,2,2.97809,2,3.17175,5,5.38749
0.5,2730.23,805459,-0.00437523,0.0353153,-0.00341734,0.0317619,-4.99724,0.0404934,1020,4988,1,0.141421,3,3.03249,3,3.19609,6,5.69324
0.5,2740.23,808366,-0.0043422,0.0357152,-0.00356995,0.0313894,-4.997,0.0406212,1018,5353,1,0.134164,3,3.18591,3,3.33796,6,6.01082
0.5,2750.23,811273,-0.00421739,0.0358319,-0.00365346,0.0312595,-4.99681,0.0401383,1018,5716,1,0.141421,3,3.39617,3,3.51653,6,6.39781
0.5,2760.23,814180,-0.00445083,0.0355882,-0.00372803,0.0311229,-4.99732,0.0395984,1020,6084,1,0.148324,3,3.5208,3,3.62326,6,6.65898
0.5,2770.23,817138,-0.0048546,0.0357193,-0.00316022,0.0312535,-4.99742,0.0399813,1019,6459,1,0.144914,3,3.58999,3,3.78259,6,6.88956
0.5,2780.23,820059,-0.00474531,0.0352084,-0.00355664,0.0314131,-4.99688,0.039905,1021,6825,1,0.151658,3,3.82714,3,3.93383,7,7.21332
0.5,2790.23,822980,-0.00436696,0.0350349,-0.0036682,0.0319685,-4.99755,0.039547,1022,7238,1,0.148324,3,3.95803,3,4.11862,7,7.5316
0.5,2800.23,825914,-0.00522383,0.0347984,-0.00405185,0.0324552,-4.99704,0.0387853,1028,3752,1,0.167332,2,2.54205,2,2.5026,5,4.45612
0.5,2810.23,828851,-0.00531191,0.0356075,-0.00378349,0.032632,-4.99694,0.0384087,1026,4133,1,0.161245,2,2.79356,2,2.74408,5,4.8697
0.5,2820.23,831790,-0.00584267,0.0356358,-0.00412159,0.0325767,-4.99725,0.0384203,1026,4513,1,0.167332,3,2.91428,2,2.89931,5,5.27854
0.5,2830.23,834742,-0.0058225,0.0357343,-0.00425272,0.032633,-4.99719,0.0389169,1028,4906,1,0.167332,3,3.12506,3,2.92729,6,5.57987
0.5,2840.23,837686,-0.00605071,0.0354643,-0.00445038,0.0321319,-4.99775,0.0395769,1028,5302,1,0.167332,3,3.22955,3,3.08739,6,5.86498
0.5,2850.23,840634,-0.0062238,0.0355086,-0.00483139,0.0323235,-4.9983,0.0397406,1029,5696,1,0.170294,3,3.42885,3,3.22692,6,6.20468
0.5,2860.23,843598,-0.00595144,0.0352735,-0.00484218,0.0320449,-4.99809,0.0396831,1028,6083,1,0.173205,3,3.56441,3,3.30167,6,6.44267
0.5,2870.23,846553,-0.00546899,0.0348164,-0.00519084,0.0322718,-4.99836,0.0398974,1028,6464,1,0.167332,3,3.73751,3,3.55851,6,6.87328
0.5,2880.23,849493,-0.00577189,0.0352843,-0.00527986,0.032586,-4.99837,0.0400278,1026,6873,1,0.161245,3,3.9323,3,3.73256,6,7.26202
0.5,2890.23,852418,-0.00588813,0.0351208,-0.00525782,0.0326405,-4.99833,0.0401789,1028,7269,1,0.173205,3,4.12383,3,3.90372,7,7.53717
0.5,2900.23,855358,-0.00563651,0.0361608,-0.0055821,0.0319368,-4.99864,0.0411458,1026,3869,1,0.167332,2,2.71698,2,2.47629,5,4.55104
0.5,2910.23,858319,-0.00655508,0.0362746,-0.00539882,0.0309586,-4.99871,0.0408494,1026,4241,1,0.167332,2,2.91719,2,2.72232,5,4.93042
0.5,2920.23,861258,-0.00621378,0.0358165,-0.00500163,0.0308787,-4.99848,0.0407871,1025,4617,1,0.170294,2,3.1257,2,2.96226,5,5.35042
0.5,2930.23,864204,-0.00647001,0.0362764,-0.00503781,0.0309473,-4.99923,0.0408656,1024,4972,1,0.154919,3,3.1233,3,2.98127,6,5.56498
0.5,2940.23,867140,-0.00660969,0.0362123,-0.00512248,0.0310845,-4.9996,0.0406087,1024,5361,1,0.154919,3,3.2839,3,3.16828,6,5.94104
0.5,2950.23,870080,-0.0063838,0.0359667,-0.00495941,0.0308864,-4.99958,0.0405781,1026,5769,1,0.161245,3,3.44442,3,3.33811,6,6.25404
0.5,2960.23,873037,-0.00632405,0.0367822,-0.0048621,0.0314765,-4.99988,0.0404926,1026,6169,1,0.161245,3,3.60292,3,3.48698,6,6.62541
0.5,2970.23,875962,-0.00625704,0.0365735,-0.00462371,0.0317915,-4.99963,0.04079,1028,6582,1,0.167332,3,3.79513,3,3.62726,6,6.93859
0.5,2980.23,878931,-0.00648814,0.0367828,-0.00490762,0.031218,-4.99957,0.0405908,1026,6974,1,0.161245,3,3.97215,3,3.72317,6,7.23865
0.5,2990.23,881875,-0.00620666,0.0367534,-0.00492342,0.0315145,-4.99989,0.040244,1024,7345,1,0.154919,3,4.17457,3,3.90999,6,7.61833
0.5,3000.23,884809,-0.00617224,0.0371727,-0.00514826,0.0317981,-5.0001,0.0404582,1022,3989,1,0.154919,2,2.62526,2,2.60615,5,4.60739
0.5,3010.23,887763,-0.0053782,0.0383321,-0.00516426,0.031104,-5.00034,0.0408206,1027,4389,1,0.164317,2,2.77579,2,2.79285,5,4.86775
0.5,3020.23,890698,-0.00540535,0.0382268,-0.00517593,0.0316254,-5.0005,0.0410497,1024,4767,1,0.161245,2,3.01695,2,3.0206,5,5.28488
0.5,3030.23,893637,-0.0051664,0.0380575,-0.00516095,0.032299,-5.0001,0.0419076,1026,5137,1,0.161245,3,3.05647,3,3.05565,6,5.59687
0.5,3040.23,896580,-0.00472745,0.0372978,-0.00496518,0.0322821,-5.00128,0.0419532,1025,5481,1,0.158114,3,3.2249,3,3.23728,6,5.95517
0.5,3050.23,899517,-0.00502524,0.0369308,-0.00501737,0.0324431,-5.00139,0.0417426,1024,5853,1,0.154919,3,3.37624,3,3.40881,6,6.24956
0.5,3060.23,902469,-0.00516306,0.0370334,-0.0049469,0.032064,-5.00156,0.0420679,1025,6232,1,0.158114,3,3.55711,3,3.56945,6,6.63491
0.5,3070.23,905415,-0.00527156,0.0367496,-0.00467865,0.032468,-5.00146,0.0419422,1026,6600,1,0.161245,3,3.67532,3,3.7335,6,6.91296
0.5,3080.23,908347,-0.00544651,0.0365502,-0.00452942,0.0325482,-5.00163,0.0427042,1028,6965,1,0.167332,3,3.92772,3,3.90896,6,7.36553
0.5,3090.23,911294,-0.0047587,0.0365413,-0.00450731,0.0325309,-5.00134,0.0441172,1027,7317,1,0.164317,3,4.04636,3,4.13667,7,7.59757
0.5,3100.23,914238,-0.00448379,0.0365829,-0.00371442,0.0324237,-5.00191,0.0446757,1028,3838,1,0.167332,2,2.66871,2,2.58457,5,4.57908
0.5,3110.23,917185,-0.00444103,0.0361612,-0.00410742,0.0326688,-5.00217,0.0450025,1028,4225,1,0.167332,2,2.845,2,2.83108,5,4.96316
0.5,3120.23,920132,-0.00512606,0.0367617,-0.00449929,0.0328513,-5.00315,0.0455295,1026,4589,1,0.161245,2,3.10886,2,3.00067,5,5.3633
0.5,3130.23,923091,-0.00497639,0.0363656,-0.0044827,0.0328048,-5.0036,0.0458239,1027,4954,1,0.164317,3,3.16718,3,3.06121,6,5.71262
0.5,3140.23,926048,-0.00460293,0.0359877,-0.00457275,0.0328367,-5.00321,0.0458784,1025,5335,1,0.158114,3,3.3666,3,3.21154,6,6.05145
0.5,3150.23,928968,-0.00458279,0.0365592,-0.00429064,0.0327919,-5.00276,0.0462224,1026,5711,1,0.161245,3,3.53426,3,3.40029,6,6.44957
0.5,3160.23,931890,-0.00485634,0.0363298,-0.00389743,0.0329423,-5.00322,0.0464068,1023,6078,1,0.151658,3,3.67151,3,3.57687,6,6.77525
0.5,3170.23,934830,-0.00498004,0.0375345,-0.00370968,0.0321228,-5.0037,0.0471146,1026,6435,1,0.161245,3,3.85383,3,3.75007,7,7.06987
0.5,3180.23,937751,-0.00416736,0.0368613,-0.00355697,0.0318616,-5.0032,0.0472747,1023,6840,1,0.151658,3,3.97832,3,3.91663,7,7.36566
0.5,3190.23,940708,-0.00438172,0.0372394,-0.00379222,0.0317821,-5.00307,0.0478074,1024,7207,1,0.161245,3,4.13654,3,4.11254,7,7.7192
0.5,3200.23,943669,-0.00407089,0.0371999,-0.00376863,0.0312435,-5.00276,0.0480989,1024,3769,1,0.161245,2,2.5026,2,2.68403,4,4.69947
0.5,3210.23,946587,-0.00433121,0.0369577,-0.00397765,0.0319296,-5.00293,0.048713,1026,4147,1,0.167332,2,2.7214,2,2.98295,5,5.02653
0.5,3220.23,949545,-0.0049277,0.0366483,-0.00373496,0.0317164,-5.00142,0.0490303,1027,4552,1,0.170294,2,2.9985,2,3.15182,5,5.44527
0.5,3230.23,952491,-0.00465862,0.0366989,-0.00373068,0.0323231,-5.00104,0.0490877,1028,4932,1,0.173205,3,3.02969,3,3.18544,6,5.74943
0.5,3240.23,955444,-0.00495787,0.0358938,-0.0033606,0.0318907,-5.00073,0.0497818,1032,5329,1,0.184391,3,3.23605,3,3.40602,6,6.17341
0.5,3250.23,958406,-0.00424656,0.0368912,-0.00334668,0.0316131,-5.00073,0.0492775,1033,5724,1,0.192354,3,3.33901,3,3.60416,6,6.4412
0.5,3260.23,961346,-0.00457707,0.0371345,-0.00332548,0.0311752,-5.00084,0.0485109,1036,6082,1,0.204939,3,3.49886,3,3.82557,6,6.81403
0.5,3270.23,964323,-0.0044144,0.0376713,-0.00347301,0.031958,-5.0008,0.0492529,1037,6462,1,0.207364,3,3.67655,3,3.99837,7,7.08915
0.5,3280.23,967312,-0.00437072,0.0373801,-0.00348341,0.0318892,-5.00144,0.0488248,1036,6841,1,0.204939,3,3.7921,3,4.11582,7,7.34575
0.5,3290.23,970278,-0.0043401,0.0374535,-0.00348759,0.0318519,-5.00081,0.0489242,1038,7228,1,0.214476,3,3.92441,3,4.10901,7,7.4676
0.5,3300.23,973282,-0.0042081,0.0372017,-0.00369697,0.0321654,-5.00083,0.0494325,1039,3876,1,0.216795,2,2.4954,2,2.60711,5,4.48353
0.5,3310.23,976251,-0.00441308,0.0372933,-0.00347568,0.0314671,-5.00027,0.0499919,1037,4239,1,0.216795,2,2.72415,2,2.84675,5,4.91294
0.5,3320.23,979212,-0.00432144,0.0371136,-0.00387959,0.0316496,-5.00081,0.0504462,1038,4620,1,0.219089,2,3,2,3.07864,5,5.38479
0.5,3330.23,982185,-0.00461262,0.0374301,-0.00417746,0.0320154,-5.0012,0.0505131,1037,5013,1,0.216795,3,3.01463,3,3.13975,6,5.70351
0.5,3340.23,985171,-0.00518391,0.0378823,-0.00459445,0.0318004,-5.00071,0.0508389,1036,5384,1,0.219089,3,3.19687,3,3.34156,6,6.07273
0.5,3350.23,988139,-0.00502312,0.0378875,-0.00428939,0.0324388,-5.00122,0.0513699,1035,5776,1,0.212132,3,3.40529,3,3.55753,6,6.52365
0.5,3360.23,991103,-0.00475548,0.0376517,-0.0046544,0.0329598,-5.0008,0.0509568,1040,6170,1,0.223607,3,3.57701,3,3.73524,6,6.92264
0.5,3370.23,994069,-0.00526393,0.0378399,-0.0049056,0.0334774,-5.00053,0.0503024,1043,6537,1,0.234521,3,3.73068,3,3.88188,6,7.21699
0.5,3380.23,997050,-0.00512494,0.0377921,-0.00477372,0.032933,-5.00072,0.0500926,1038,6930,1,0.214476,3,3.94588,3,4.05167,7,7.53286
0.5,3390.23,1000022,-0.004997,0.0382291,-0.00517741,0.0330295,-5.0005,0.050046,1037,7315,1,0.212132,3,3.99412,3,4.03559,7,7.52841
0.5,3400.23,1002991,-0.00563054,0.0381955,-0.00482186,0.0326487,-5.00053,0.0499527,1036,3883,1,0.209762,2,2.54912,2,2.57235,5,4.46016
0.5,3410.23,1005981,-0.00625378,0.0376737,-0.00441085,0.0318794,-5.00092,0.0492109,1036,4311,1,0.204939,2,2.82949,2,2.78137,5,4.85489
0.5,3420.23,1008913,-0.00647533,0.0374212,-0.00450082,0.0322989,-5.00075,0.0498557,1031,4688,1,0.181659,3,2.89914,2,3.03216,6,5.22274
0.5,3430.23,1011891,-0.00626887,0.0389851,-0.00470089,0.0321679,-5.00078,0.0495254,1031,5037,1,0.181659,3,3.08188,3,3.05974,6,5.64181
0.5,3440.23,1014860,-0.00591814,0.0390069,-0.00450761,0.0318031,-5.00072,0.0497167,1027,5415,1,0.170294,3,3.27185,3,3.23944,6,6.03448
0.5,3450.23,1017817,-0.00610193,0.0387028,-0.00541645,0.0321018,-5.00074,0.0495858,1030,5811,1,0.173205,3,3.45384,3,3.34993,6,6.31688
0.5,3460.23,1020759,-0.00646989,0.0386123,-0.00548398,0.0322559,-5.00062,0.0491782,1028,6208,1,0.167332,3,3.62643,3,3.4831,6,6.61052
0.5,3470.23,1023702,-0.00617547,0.0383763,-0.00577468,0.0328318,-4.99962,0.0496519,1034,6622,1,0.189737,3,3.73698,3,3.57827,6,6.84215
0.5,3480.23,1026665,-0.00643765,0.0388209,-0.00599103,0.0328505,-4.99944,0.0499387,1033,7006,1,0.187083,3,3.90896,3,3.72881,6,7.19667
0.5,3490.23,1029646,-0.00582078,0.0379296,-0.0064345,0.0328582,-4.99921,0.0494197,1036,7387,1,0.2,3,3.96926,3,3.84994,7,7.30363
0.5,3500.23,1032637,-0.00550577,0.0380389,-0.0063902,0.0325881,-4.99943,0.0500429,1038,3889,1,0.204939,2,2.54441,2,2.44336,5,4.3435
0.5,3510.23,1035604,-0.00578268,0.0380337,-0.00638177,0.0323068,-4.99924,0.0505221,1041,4271,1,0.212132,2,2.74099,2,2.73185,5,4.75752
0.5,3520.23,1038598,-0.00608766,0.0383432,-0.00601087,0.0319656,-5.00005,0.0502788,1037,4670,1,0.197484,2,2.9759,2,3.01231,5,5.24843
0.5,3530.23,1041563,-0.00577032,0.0390481,-0.00565851,0.0315497,-4.99998,0.050644,1035,5042,1,0.192354,2,3.12842,2,3.22149,5,5.6325
0.5,3540.23,1044560,-0.00598803,0.0387414,-0.00577417,0.032198,-5.00024,0.0502398,1033,5419,1,0.181659,2,3.24746,3,3.20796,6,5.82057
0.5,3550.23,1047513,-0.00601217,0.0392886,-0.00558102,0.0321727,-5.00033,0.0502678,1033,5798,1,0.181659,3,3.31738,3,3.33017,6,6.16709
0.5,3560.23,1050473,-0.00591769,0.0390734,-0.00594019,0.0326166,-5.00075,0.050379,1029,6174,1,0.176068,3,3.45514,3,3.41599,6,6.40976
0.5,3570.23,1053452,-0.00586613,0.0398053,-0.00587508,0.0333174,-5.0003,0.0488953,1030,6568,1,0.173205,3,3.59277,3,3.58762,6,6.74218
0.5,3580.23,1056394,-0.00555744,0.0395869,-0.00568463,0.0335214,-5.00008,0.0489189,1029,6955,1,0.170294,3,3.7728,3,3.7546,6,7.11555
0.5,3590.23,1059352,-0.00567243,0.0390951,-0.00563065,0.0336938,-5.00024,0.0487351,1025,7335,1,0.158114,3,3.91957,3,3.87273,6,7.36892
0.5,3600.23,1062309,-0.00530016,0.0393877,-0.00568901,0.0333263,-5.00026,0.049526,1028,3847,1,0.178885,2,2.5774,2,2.5805,5,4.55719
0.5,3610.23,1065267,-0.00567821,0.0392893,-0.00571421,0.0333529,-5,0.0487994,1029,4222,1,0.187083,2,2.72433,2,2.81069,5,4.86333
0.5,3620.23,1068237,-0.00651029,0.0395999,-0.00553137,0.0339521,-4.99964,0.0483392,1029,4603,1,0.181659,2,2.96243,2,2.92711,5,5.21287
0.5,3630.23,1071184,-0.00629092,0.0396017,-0.00502543,0.0338779,-5.0001,0.0489961,1030,4994,1,0.194936,2,3.15911,2,3.10725,5,5.5958
0.5,3640.23,1074139,-0.00682503,0.0402554,-0.00484984,0.0335744,-4.99988,0.0500477,1029,5376,1,0.192354,2,3.27078,3,3.19656,6,5.84226
0.5,3650.23,1077100,-0.00705246,0.0399616,-0.00525608,0.0338044,-4.99955,0.0505753,1030,5766,1,0.194936,3,3.20468,3,3.42535,6,6.18409
0.5,3660.23,1080056,-0.00659278,0.039717,-0.00526084,0.0336464,-4.99915,0.0499892,1027,6146,1,0.187083,3,3.40118,3,3.56707,6,6.52932
0.5,3670.23,1083046,-0.00730026,0.0398011,-0.00534711,0.0343142,-4.99965,0.0503387,1025,6560,1,0.176068,3,3.53171,3,3.69093,6,6.81161
0.5,3680.23,1085939,-0.00737127,0.0403232,-0.00521904,0.0345585,-5.00032,0.0508739,1025,6925,1,0.176068,3,3.60846,3,3.90384,6,7.09514
0.5,3690.23,1088895,-0.00717874,0.0397446,-0.00525641,0.0347516,-5.00078,0.0504647,1026,7270,1,0.178885,3,3.81942,3,4.06989,7,7.39851
0.5,3700.23,1091802,-0.00714654,0.0404631,-0.00513725,0.0346916,-5.00072,0.0506486,1024,3768,1,0.178885,2,2.54519,2,2.64783,5,4.55379
0.5,3710.23,1094762,-0.00721188,0.0399757,-0.00532148,0.0353975,-5.00023,0.0503759,1029,4129,1,0.192354,2,2.86339,2,2.89379,5,5.03537
0.5,3720.23,1097732,-0.00730217,0.0401095,-0.00557563,0.0353883,-5.00041,0.0510297,1028,4507,1,0.189737,2,3.08496,2,3.0801,5,5.42162
0.5,3730.23,1100692,-0.00710345,0.0403048,-0.006013,0.0355668,-5.00004,0.050067,1028,4936,1,0.189737,3,3.06513,3,3.10032,6,5.66189
0.5,3740.23,1103636,-0.00680447,0.040043,-0.00612941,0.0355998,-4.99981,0.050255,1025,5336,1,0.176068,3,3.24592,3,3.33242,6,6.08745
0.5,3750.23,1106568,-0.006446,0.0413338,-0.00621386,0.0360374,-4.99968,0.0498831,1023,5718,1,0.176068,3,3.43526,3,3.47477,6,6.42378
0.5,3760.23,1109521,-0.00652537,0.0417415,-0.00574541,0.0357353,-4.9992,0.0497507,1026,6125,1,0.178885,3,3.66005,3,3.62284,6,6.78255
0.5,3770.23,1112474,-0.00619988,0.0418834,-0.00660004,0.036135,-4.99872,0.0501045,1031,6517,1,0.181659,3,3.85266,3,3.77651,6,7.15423
0.5,3780.23,1115448,-0.00625138,0.0420672,-0.00667944,0.0365942,-4.99804,0.0499294,1032,6927,1,0.184391,3,4.06017,3,3.92237,7,7.46552
0.5,3790.23,1118371,-0.00633438,0.0412964,-0.00661367,0.0360572,-4.99753,0.0493706,1032,7314,1,0.184391,3,4.17971,3,4.05845,7,7.71589
0.5,3800.23,1121352,-0.00667354,0.0414652,-0.00637868,0.0357114,-4.99739,0.0496385,1029,3911,1,0.176068,2,2.69184,2,2.5836,5,4.63066
0.5,3810.23,1124290,-0.00652284,0.0417513,-0.00638314,0.0362779,-4.99743,0.0496252,1025,4291,1,0.170294,2,2.96951,2,2.88652,5,5.15965
0.5,3820.23,1127241,-0.00644726,0.0417245,-0.00693271,0.0362192,-4.99752,0.0494552,1031,4675,1,0.181659,2,3.14356,2,3.06349,5,5.49936
0.5,3830.23,1130208,-0.00572008,0.0411508,-0.00702856,0.0358166,-4.99702,0.0488306,1032,5090,1,0.184391,3,3.09338,3,3.02787,6,5.63693
0.5,3840.23,1133194,-0.00558556,0.0413656,-0.00713129,0.0353745,-4.99774,0.0484557,1034,5497,1,0.194936,3,3.28131,3,3.17427,6,5.99475
0.5,3850.23,1136107,-0.00561995,0.0414262,-0.00717982,0.0353375,-4.99786,0.0483301,1034,5884,1,0.189737,3,3.50414,3,3.38098,6,6.41436
0.5,3860.23,1139085,-0.00554404,0.0409369,-0.0070403,0.0353901,-4.99739,0.0480717,1034,6294,1,0.189737,3,3.68008,3,3.47016,6,6.69141
0.5,3870.23,1142026,-0.00573315,0.0409313,-0.00647308,0.0347555,-4.99649,0.0479315,1035,6660,1,0.192354,3,3.80605,3,3.56721,6,6.92207
0.5,3880.23,1144997,-0.00581732,0.0411605,-0.00607201,0.0343599,-4.9967,0.0475295,1033,7056,1,0.187083,3,3.91357,3,3.751,7,7.10197
0.5,3890.23,1147949,-0.00543334,0.0409759,-0.00669301,0.034802,-4.99687,0.0475623,1032,7421,1,0.184391,3,4.03671,3,3.91024,7,7.39669
0.5,3900.23,1150924,-0.00516243,0.0405178,-0.00729303,0.0357526,-4.99647,0.0473293,1035,3836,1,0.197484,2,2.72305,2,2.59692,5,4.61552
0.5,3910.23,1153897,-0.00474839,0.040386,-0.00768829,0.0363018,-4.99629,0.048058,1034,4217,1,0.189737,2,2.97019,2,2.85219,5,5.02504
0.5,3920.23,1156852,-0.00502949,0.0396445,-0.00768012,0.0370956,-4.99614,0.0477098,1030,4609,1,0.173205,2,3.14643,3,2.90413,6,5.355
0.5,3930.23,1159827,-0.00548406,0.0395544,-0.00798449,0.0372725,-4.99575,0.0483817,1028,4991,1,0.167332,3,3.13943,3,3.0422,6,5.63604
0.5,3940.23,1162771,-0.00574535,0.039708,-0.00804226,0.0372852,-4.99517,0.0474234,1027,5404,1,0.164317,3,3.26313,3,3.20156,6,5.9154
0.5,3950.23,1165712,-0.00597993,0.0397943,-0.00778472,0.0367869,-4.99463,0.0470468,1025,5806,1,0.164317,3,3.4047,3,3.3611,6,6.25052
0.5,3960.23,1168677,-0.00568879,0.0395034,-0.00753054,0.0368046,-4.99477,0.0468777,1022,6196,1,0.154919,3,3.49757,3,3.43438,6,6.43226
0.5,3970.23,1171609,-0.00547818,0.0395943,-0.00774184,0.0376114,-4.99512,0.0469123,1022,6608,1,0.154919,3,3.61898,3,3.57575,6,6.70172
0.5,3980.23,1174555,-0.00576255,0.0394418,-0.007436,0.0372808,-4.99482,0.0474427,1024,6995,1,0.161245,3,3.74192,3,3.67886,6,6.97453
0.5,3990.23,1177482,-0.00547682,0.0390544,-0.00774468,0.0381416,-4.99424,0.0474056,1024,7388,1,0.173205,3,3.87647,3,3.80959,6,7.245
0.5,4000.23,1180400,-0.0057879,0.0391176,-0.00771317,0.038253,-4.99456,0.0469056,1026,3798,1,0.167332,2,2.43598,2,2.4779,5,4.23769
0.5,4010.23,1183351,-0.00573756,0.0390427,-0.00749351,0.0383955,-4.99413,0.0461712,1026,4192,1,0.161245,2,2.68104,2,2.68738,5,4.64026
0.5,4020.23,1186300,-0.00598507,0.0393928,-0.00724114,0.0388794,-4.99404,0.0468511,1030,4582,1,0.178885,2,2.88998,2,2.93155,5,5.03349
0.5,4030.23,1189280,-0.00512809,0.0394697,-0.0077387,0.0386179,-4.99425,0.0471103,1026,4968,1,0.161245,2,3.02903,3,2.98077,6,5.27939
0.5,4040.23,1192229,-0.00554164,0.0393473,-0.00759538,0.0394972,-4.99427,0.0477435,1027,5398,1,0.170294,3,3.05827,3,3.10934,6,5.6245
0.5,4050.23,1195185,-0.00469333,0.0395355,-0.00800718,0.0393577,-4.9947,0.0470961,1024,5778,1,0.154919,3,3.21139,3,3.18967,6,5.86353
0.5,4060.23,1198117,-0.00480213,0.0409274,-0.00868219,0.0393743,-4.99498,0.0466038,1024,6134,1,0.154919,3,3.32656,3,3.37283,6,6.17657
0.5,4070.23,1201047,-0.00441814,0.0412411,-0.00847562,0.0390736,-4.99463,0.0461146,1023,6502,1,0.151658,3,3.44398,3,3.51226,6,6.44182
0.5,4080.23,1203959,-0.00398292,0.0418887,-0.00791355,0.039069,-4.99474,0.0458384,1024,6872,1,0.154919,3,3.65322,3,3.658,6,6.78874
0.5,4090.23,1206921,-0.00398578,0.0419037,-0.00816334,0.0391477,-4.99529,0.0460685,1026,7264,1,0.173205,3,3.82191,3,3.78854,6,7.10169
0.5,4100.23,1209858,-0.00437249,0.0419763,-0.00821018,0.0394406,-4.99494,0.0461763,1031,3765,1,0.181659,2,2.47831,2,2.50958,5,4.34051
0.5,4110.23,1212804,-0.00458703,0.0420148,-0.00812711,0.0392246,-4.99428,0.0463591,1033,4147,1,0.187083,2,2.69091,2,2.71514,5,4.70478
0.5,4120.23,1215777,-0.004604,0.0422323,-0.00848518,0.0397564,-4.9945,0.046829,1035,4551,1,0.197484,2,2.92626,2,2.91513,5,5.08301
0.5,4130.23,1218760,-0.00452991,0.0419644,-0.0084787,0.040144,-4.99426,0.0469145,1035,4956,1,0.197484,3,2.89586,2,3.10097,6,5.31771
0.5,4140.23,1221725,-0.00483721,0.0428044,-0.00884116,0.0402109,-4.99414,0.0473502,1036,5359,1,0.2,3,3.04187,3,3.13257,6,5.70298
0.5,4150.23,1224701,-0.00549204,0.0426805,-0.00840106,0.0399402,-4.9949,0.048193,1035,5735,1,0.197484,3,3.17805,3,3.27414,6,5.99783
0.5,4160.23,1227669,-0.00601312,0.0426647,-0.00863552,0.0399884,-4.99508,0.0495227,1039,6116,1,0.207364,3,3.31678,3,3.43147,6,6.32044
