gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std
3830.08,1126242,0.000555224,0.0145765,-0.0224723,0.0362096,-5.00156,0.0146412,1020,373,1,0.141421,18,23.4214,6,8.19103
3840.08,1129230,0.000517005,0.014502,-0.0219438,0.035681,-5.00156,0.0148384,1021,491,1,0.144914,18,23.4972,6,8.27992
3850.08,1132212,0.000465784,0.0147934,-0.0219647,0.0356736,-5.00152,0.0145646,1024,615,1,0.154919,17,23.373,6,8.20104
3860.08,1135183,0.000262131,0.0147533,-0.0221852,0.0357973,-5.0014,0.0143805,1020,718,1,0.148324,17,23.4487,6,8.23917
3870.08,1138146,0.000303429,0.0149622,-0.022676,0.0364944,-5.00155,0.014432,1018,829,1,0.134164,18,23.6637,6,8.28046
3880.08,1141118,0.000215048,0.0147813,-0.0222219,0.0362542,-5.00159,0.014077,1018,940,1,0.134164,18,23.8108,6,8.30897
3890.08,1144124,0.000215342,0.0148713,-0.0226837,0.0367378,-5.00138,0.0143024,1018,1050,1,0.141421,17,23.9372,6,8.36684
3900.08,1147064,0.000258751,0.0149245,-0.0229618,0.0366993,-5.00134,0.0145323,1014,120,1,0.126491,17,23.8524,5,8.44411
3910.08,1150032,7.53561e-05,0.0149084,-0.023465,0.0369434,-5.00117,0.014625,1017,225,1,0.130384,17,23.9545,5,8.45742
3920.08,1152987,-4.02936e-05,0.0151873,-0.0240576,0.0374769,-5.00114,0.0148481,1018,321,1,0.134164,17,23.968,5,8.48593
3930.08,1155926,5.21244e-05,0.0155339,-0.0235389,0.03697,-5.00119,0.0153565,1018,418,1,0.134164,17,24.2484,5,8.56125
3940.08,1158874,0.000198441,0.0155854,-0.0234928,0.0366298,-5.00131,0.0151117,1016,531,1,0.126491,17,24.4371,5,8.62317
3950.08,1161839,0.000266585,0.0154271,-0.0241097,0.0372451,-5.00118,0.0148358,1013,630,1,0.114018,17,24.5725,5,8.67923
3960.08,1164770,0.000467898,0.0158831,-0.0240552,0.0368895,-5.00131,0.0146078,1016,741,1,0.126491,17,24.5007,5,8.63944
3970.08,1167747,0.000566355,0.0159714,-0.0246201,0.0375966,-5.00146,0.0146875,1018,849,1,0.134164,17,24.6538,5,8.69822
3980.08,1170716,0.00063277,0.0162045,-0.0248602,0.0374428,-5.00155,0.0148533,1020,950,1,0.154919,17,24.5078,5,8.7178
3990.08,1173678,0.000603478,0.0160806,-0.0247973,0.0372283,-5.00148,0.0149765,1024,1054,1,0.161245,17,24.5149,5,8.6881
4000.08,1176661,0.000682843,0.0163004,-0.0251567,0.0371257,-5.0013,0.0152247,1024,121,1,0.161245,16,23.62,5,8.35231
4010.08,1179658,0.000616475,0.0165949,-0.0262816,0.0381884,-5.00135,0.0150701,1026,227,1,0.167332,16,23.4728,5,8.34116
4020.08,1182650,0.000490058,0.01664,-0.0267432,0.0385257,-5.00119,0.015276,1025,339,1,0.170294,16,23.6676,5,8.40339
4030.08,1185678,0.000732496,0.0166761,-0.0267435,0.0388255,-5.00119,0.0152067,1027,451,1,0.170294,16,22.1658,5,7.89189
4040.08,1188637,0.000508616,0.016879,-0.026599,0.0385573,-5.00115,0.0154613,1028,578,1,0.178885,16,22.3848,5,7.91429
4050.08,1191624,0.000497775,0.0172339,-0.0266756,0.0383702,-5.00108,0.0153367,1025,673,1,0.164317,16,21.8661,5,7.66433
4060.08,1194622,0.000281698,0.0173044,-0.0272406,0.0383847,-5.00112,0.0150496,1031,784,1,0.181659,16,22.012,5,7.70013
4070.08,1197668,0.000268229,0.0174376,-0.0276569,0.0386078,-5.00137,0.0154154,1030,907,1,0.178885,16,22.0545,5,7.71136
4080.08,1200694,6.9662e-06,0.0167315,-0.027635,0.038543,-5.00138,0.0151726,1028,1023,1,0.167332,16,22.1069,5,7.70104
4090.08,1203681,-2.7677e-05,0.0168789,-0.0279133,0.0387853,-5.00123,0.0153311,1028,1153,1,0.167332,15,21.9728,5,7.60697
4100.08,1206672,7.98849e-05,0.0167562,-0.0278737,0.0389846,-5.00103,0.0156747,1027,128,1,0.164317,16,22.2494,5,7.68277
4110.08,1209682,0.000152561,0.016699,-0.0282564,0.0394736,-5.00087,0.0160525,1025,246,1,0.158114,16,22.4434,5,7.72146
4120.08,1212687,5.7727e-05,0.0165361,-0.0278447,0.0384446,-5.00085,0.0158611,1030,352,1,0.173205,16,22.3032,5,7.72276
4130.08,1215687,-9.98591e-05,0.0163768,-0.0278231,0.0379031,-5.00081,0.0159808,1027,466,1,0.164317,16,22.1582,5,7.56532
4140.08,1218673,-1.95573e-05,0.016428,-0.0281404,0.0381924,-5.00088,0.0156318,1024,584,1,0.161245,16,22.3348,5,7.6138
4150.08,1221670,0.000209712,0.016457,-0.0285875,0.0381319,-5.00061,0.0159571,1021,697,1,0.151658,16,22.256,5,7.62083
4160.08,1224662,0.000374873,0.0162422,-0.0284275,0.0377019,-5.00073,0.0160118,1021,811,1,0.151658,16,22.3595,5,7.7087
4170.08,1227638,0.000203986,0.0164377,-0.0292937,0.0386356,-5.00056,0.0161584,1019,932,1,0.144914,16,22.0111,5,7.55361
4180.08,1230626,0.000158181,0.01623,-0.0298952,0.0387408,-5.00062,0.0163243,1019,1040,1,0.144914,16,22.1055,5,7.5894
4190.08,1233602,0.000314326,0.0160206,-0.0306719,0.0392124,-5.00079,0.0164227,1022,1163,1,0.154919,16,20.2884,5,6.9357
4200.08,1236583,-8.621e-05,0.0156357,-0.0310899,0.0398346,-5.0004,0.0166347,1022,122,1,0.154919,15,19.3185,5,6.61082
4210.08,1239570,-0.000145275,0.016065,-0.0311884,0.0397695,-5.00019,0.0168203,1018,245,1,0.141421,15,19.1449,5,6.5294
4220.08,1242539,-0.000363657,0.0161506,-0.0306846,0.0393334,-5.00011,0.0169106,1018,354,1,0.141421,15,18.9493,5,6.4429
4230.08,1245528,-0.000186718,0.0159561,-0.0309151,0.0394118,-5.00037,0.016726,1016,457,1,0.134164,15,18.8209,5,6.35374
4240.08,1248512,-0.000240026,0.015865,-0.0311662,0.0392092,-5.00039,0.0163256,1019,582,1,0.144914,15,18.8366,5,6.34972
4250.08,1251487,-0.000426191,0.0158398,-0.0315916,0.0390948,-5.00033,0.0165433,1022,681,1,0.161245,15,18.8257,5,6.35028
4260.08,1254482,-0.000520552,0.0156651,-0.0320759,0.0392245,-5.00038,0.0163469,1023,797,1,0.164317,15,18.7169,5,6.32329
4270.08,1257476,-0.000634432,0.0155409,-0.0322684,0.0393497,-5.00064,0.0167638,1026,919,1,0.178885,15,18.853,5,6.38287
4280.08,1260476,-0.00054137,0.0153288,-0.0327322,0.0395197,-5.00038,0.0169443,1028,1043,1,0.178885,15,18.9841,5,6.43149
4290.08,1263494,-0.000480125,0.0152219,-0.032593,0.0392606,-5.0004,0.0172782,1022,1148,1,0.167332,15,18.6486,5,6.33435
4300.08,1266507,-0.0004413,0.0155611,-0.0326933,0.0392802,-5.00067,0.0172875,1026,123,1,0.167332,15,18.5136,5,6.2558
4310.08,1269529,-0.000256313,0.0157858,-0.0325376,0.0392318,-5.0007,0.0171311,1023,237,1,0.164317,15,18.4654,5,6.23522
4320.08,1272512,-0.000185584,0.0160404,-0.032299,0.0390543,-5.00091,0.0172252,1023,354,1,0.164317,15,18.5947,5,6.27806
4330.08,1275514,-0.000170651,0.0160016,-0.032684,0.0389519,-5.00108,0.0177251,1022,478,1,0.161245,15,18.7555,5,6.34894
4340.08,1278506,-0.000156923,0.0161055,-0.0331448,0.0388712,-5.00116,0.0172777,1023,615,1,0.164317,14,18.7579,5,6.33419
4350.08,1281503,-0.000161523,0.0163415,-0.0337079,0.0390564,-5.00113,0.0174527,1022,748,1,0.167332,14,18.9197,5,6.38161
4360.08,1284515,-6.99014e-05,0.0163266,-0.03352,0.038871,-5.00142,0.0171023,1021,882,1,0.158114,14,18.9674,5,6.37973
4370.08,1287514,0.000179581,0.0165763,-0.0337994,0.0390759,-5.00149,0.0170959,1020,995,1,0.154919,14,19.0154,5,6.36695
4380.08,1290495,-8.89371e-05,0.016833,-0.033873,0.0394922,-5.00136,0.0171664,1022,1124,1,0.161245,14,18.8549,4,6.47619
4390.08,1293491,3.78246e-05,0.0168151,-0.0338749,0.0397538,-5.00119,0.0170194,1020,1233,1,0.154919,14,18.931,5,6.43941
4400.08,1296504,0.000137951,0.0165594,-0.0338991,0.0401753,-5.00109,0.0168566,1020,119,1,0.148324,14,18.9468,5,6.49608
4410.08,1299527,0.000331519,0.0162645,-0.0340189,0.0405775,-5.0012,0.0170508,1028,226,1,0.178885,14,18.6879,4,6.46723
4420.08,1302554,0.000584922,0.0162094,-0.0341005,0.0407692,-5.00101,0.0174541,1030,347,1,0.184391,14,18.7609,4,6.501
4430.08,1305583,0.000729966,0.0161986,-0.0349824,0.0410728,-5.00097,0.0172484,1026,471,1,0.173205,14,18.8027,4,6.58316
4440.08,1308591,0.000954979,0.0161726,-0.0354207,0.041034,-5.00108,0.0171102,1025,598,1,0.170294,14,18.8804,4,6.62631
4450.08,1311593,0.000858481,0.0158499,-0.0359455,0.0413431,-5.00095,0.0172068,1027,731,1,0.170294,14,18.9922,4,6.6766
4460.08,1314632,0.00103379,0.0153063,-0.0367297,0.0419153,-5.0006,0.0172258,1027,868,1,0.164317,13,18.7273,4,6.58635
4470.08,1317646,0.00102969,0.0153538,-0.0364883,0.0422204,-5.00072,0.0172826,1024,991,1,0.154919,13,18.6101,4,6.50484
4480.08,1320645,0.000901379,0.0153339,-0.0370318,0.0426345,-5.0007,0.0170794,1023,1118,1,0.151658,13,18.6585,4,6.55088
4490.08,1323654,0.000798937,0.0151075,-0.0366919,0.0424356,-5.00053,0.0173917,1021,1252,1,0.144914,14,18.7168,4,6.63513
4500.09,1326661,0.00106907,0.0150647,-0.0370039,0.042465,-5.00053,0.0174012,1022,131,1,0.148324,13,18.8388,4,6.6751
4510.09,1329669,0.00124908,0.0151342,-0.0380787,0.0432732,-5.00069,0.0173466,1018,271,1,0.134164,13,18.9626,4,6.73008
4520.09,1332668,0.00131735,0.014928,-0.0388695,0.0437903,-5.00078,0.0172366,1016,420,1,0.126491,13,18.481,4,6.60863
4530.09,1335633,0.00124889,0.0146795,-0.0390484,0.0436857,-5.00082,0.0172935,1017,556,1,0.13784,13,18.4002,4,6.63348
4540.09,1338626,0.00117486,0.0147979,-0.0381739,0.0435995,-5.00088,0.0171244,1016,687,1,0.134164,13,18.5528,4,6.58901
4550.09,1341625,0.00103449,0.0144922,-0.038135,0.043656,-5.00111,0.0169017,1020,805,1,0.148324,13,18.477,4,6.54912
4560.09,1344617,0.000957911,0.0140454,-0.0389096,0.0441778,-5.00124,0.0171669,1020,928,1,0.148324,13,17.7777,4,6.37495
4570.09,1347616,0.000795057,0.0139164,-0.0381284,0.0435104,-5.00124,0.0173711,1025,1057,1,0.197484,13,17.9463,4,6.40039
4580.09,1350630,0.000660034,0.0141519,-0.0385264,0.0433911,-5.00142,0.0175041,1023,1201,1,0.181659,13,17.7137,4,6.36121
4590.09,1353659,0.000544884,0.0142602,-0.0384609,0.0432448,-5.00128,0.0174299,1020,1325,1,0.161245,13,17.7662,4,6.37205
4600.09,1356636,0.000512724,0.0140513,-0.038482,0.0431875,-5.00124,0.017693,1020,127,1,0.167332,13,17.9795,4,6.46096
4610.09,1359652,0.000538899,0.0140532,-0.0385736,0.0440604,-5.00125,0.018033,1020,250,1,0.161245,13,17.8396,4,6.437
4620.09,1362648,0.000551879,0.0140519,-0.0390116,0.0445147,-5.00132,0.0181127,1021,351,1,0.158114,13,17.9947,4,6.52281
4630.09,1365645,0.000441004,0.01403,-0.0397304,0.0447102,-5.00129,0.0182214,1021,472,1,0.164317,13,18.1867,4,6.58126
4640.09,1368632,0.000432715,0.0142014,-0.0389365,0.0447633,-5.00153,0.0182887,1023,599,1,0.170294,13,18.3217,4,6.571
4650.09,1371636,0.000667264,0.0140777,-0.0392133,0.0448767,-5.00134,0.0184177,1023,717,1,0.170294,14,18.4861,4,6.62827
4660.09,1374643,0.00064443,0.0139035,-0.0392216,0.04487,-5.0011,0.0184326,1023,864,1,0.176068,13,18.113,4,6.37323
4670.09,1377655,0.000704815,0.014001,-0.039999,0.0455374,-5.00118,0.0183407,1024,989,1,0.161245,13,18.335,4,6.38365
4680.09,1380653,0.000750411,0.0142397,-0.0408542,0.0457801,-5.001,0.0185009,1023,1090,1,0.164317,13,18.3139,4,6.37534
4690.09,1383672,0.000769465,0.0141272,-0.0405396,0.0458502,-5.00103,0.0184253,1027,1215,1,0.170294,13,18.5665,4,6.4598
4700.09,1386710,0.000657806,0.0141246,-0.0405852,0.0462032,-5.00128,0.0186252,1029,124,1,0.176068,13,18.6069,4,6.48884
4710.09,1389754,0.000699145,0.0142771,-0.0406743,0.0457196,-5.00138,0.0188611,1029,267,1,0.176068,14,18.7294,4,6.53116
4720.09,1392786,0.000653824,0.0141494,-0.0420041,0.0461488,-5.00143,0.0191435,1033,380,1,0.187083,14,18.9169,4,6.56658
4730.09,1395842,0.000684674,0.0141596,-0.0426932,0.0468086,-5.0017,0.0192284,1032,515,1,0.189737,13,19.0066,4,6.64658
4740.09,1398895,0.000660705,0.014122,-0.0427983,0.0467842,-5.00185,0.0193239,1033,640,1,0.187083,14,19.134,4,6.6751
4750.09,1401947,0.000719248,0.0143732,-0.0429263,0.0465994,-5.00185,0.0199842,1032,774,1,0.189737,13,19.1842,4,6.66731
4760.09,1404975,0.000661125,0.0146588,-0.0429418,0.0461417,-5.00171,0.019908,1033,907,1,0.192354,13,19.1043,4,6.655
4770.09,1408014,0.000683899,0.014785,-0.0432272,0.0458263,-5.00174,0.0199389,1032,1010,1,0.184391,14,19.1497,4,6.61045
4780.09,1411038,0.000801079,0.0147851,-0.0440798,0.0466562,-5.00168,0.0201147,1031,1121,1,0.181659,13,19.2263,4,6.5906
4790.09,1414081,0.000727736,0.0144546,-0.0441176,0.0465685,-5.00198,0.0198363,1034,1254,1,0.189737,13,19.4495,4,6.68543
4800.09,1417156,0.000549704,0.0145946,-0.0444164,0.0466094,-5.0024,0.01994,1037,122,1,0.202485,13,19.598,4,6.77982
4810.09,1420232,0.000777477,0.0146381,-0.044046,0.0465821,-5.00227,0.0201631,1038,250,1,0.204939,13,19.7315,4,6.82554
4820.09,1423293,0.000879607,0.0146745,-0.0443842,0.0470196,-5.00233,0.0204155,1036,397,1,0.204939,13,19.849,4,6.8828
4830.09,1426351,0.00102051,0.0147945,-0.0448316,0.0473021,-5.00199,0.0202784,1036,521,1,0.204939,13,20.0404,4,6.92864
4840.09,1429387,0.0010192,0.014903,-0.0447443,0.0476182,-5.00187,0.0202871,1032,638,1,0.194936,13,19.9368,4,6.9013
4850.09,1432415,0.000860377,0.0147553,-0.0452528,0.047769,-5.0021,0.0205992,1026,773,1,0.173205,13,19.9461,4,6.82173
4860.09,1435448,0.000789922,0.0147213,-0.045206,0.0475099,-5.00199,0.0205456,1021,891,1,0.158114,13,19.7379,4,6.85077
4870.09,1438445,0.000832185,0.0144625,-0.0449281,0.0474758,-5.00185,0.0202857,1020,1005,1,0.148324,13,19.9262,4,6.93743
4880.09,1441446,0.000725806,0.0141042,-0.045067,0.0473477,-5.00169,0.0203167,1023,1120,1,0.164317,13,19.9281,4,6.99242
4890.09,1444479,0.00069158,0.013934,-0.0445969,0.0470974,-5.00154,0.0200864,1026,1258,1,0.161245,13,19.9135,4,6.97854
4900.09,1447492,0.000786141,0.0136795,-0.0441182,0.0472092,-5.00139,0.0197633,1024,119,1,0.154919,13,20.1045,4,7.06498
4910.09,1450513,0.000898436,0.0135476,-0.0447828,0.0474716,-5.00113,0.0199084,1022,244,1,0.148324,13,20.2536,4,7.08724
4920.09,1453514,0.000699946,0.0135905,-0.0452451,0.0475728,-5.00083,0.0197649,1023,372,1,0.151658,13,20.4629,4,7.12615
4930.09,1456541,0.000681441,0.0132525,-0.0454793,0.0469054,-5.00069,0.0197782,1020,518,1,0.154919,13,20.3256,4,7.09965
4940.09,1459542,0.000741445,0.012846,-0.0457518,0.0472986,-5.00079,0.0197919,1021,647,1,0.144914,13,20.5216,4,7.10711
4950.09,1462553,0.000878262,0.0130199,-0.0465901,0.0475034,-5.00104,0.0199533,1023,795,1,0.151658,12,18.8485,4,6.6459
4960.09,1465599,0.000709594,0.0132369,-0.0468274,0.0476031,-5.00093,0.0198846,1020,942,1,0.141421,12,18.9482,4,6.60038
4970.09,1468606,0.000773957,0.0134947,-0.0465523,0.0473865,-5.00114,0.0199767,1020,1067,1,0.141421,12,19.0607,4,6.66806
4980.09,1471613,0.000785298,0.0133066,-0.0461624,0.0474661,-5.00132,0.0200474,1015,1215,1,0.122474,12,19.0473,4,6.68042
4990.09,1474625,0.000476268,0.0135585,-0.0468518,0.0479009,-5.0014,0.0203219,1017,1324,1,0.130384,12,19.1466,4,6.69014
5000.09,1477626,0.000513188,0.0136551,-0.0472088,0.0480882,-5.00134,0.0200281,1017,129,1,0.130384,12,19.4134,4,6.76934
5010.09,1480612,0.000477446,0.0137807,-0.0473309,0.0478119,-5.00122,0.019852,1017,247,1,0.13784,12,18.4928,4,6.57396
5020.09,1483607,0.000264684,0.013407,-0.0470138,0.047859,-5.00143,0.0200326,1020,361,1,0.148324,12,18.5211,4,6.60621
5030.09,1486612,0.00039247,0.0136103,-0.0465537,0.0475091,-5.00146,0.0201325,1022,478,1,0.154919,12,18.7347,4,6.69418
5040.09,1489623,0.000150582,0.0138692,-0.0464956,0.0468592,-5.00157,0.0203782,1016,594,1,0.134164,12,18.7882,4,6.69806
5050.09,1492621,-0.000153487,0.0138555,-0.0471755,0.0474417,-5.00175,0.0203379,1016,725,1,0.134164,12,18.8383,4,6.68969
5060.09,1495642,-0.000194412,0.0137959,-0.0468267,0.0470678,-5.00142,0.0207527,1015,860,1,0.122474,12,18.6712,4,6.60432
5070.09,1498622,-0.00013594,0.0137162,-0.0475325,0.0477537,-5.00179,0.0208443,1019,965,1,0.13784,12,18.7246,4,6.61884
5080.09,1501638,-2.01165e-05,0.0136996,-0.0482922,0.0488992,-5.00183,0.0204097,1021,1115,1,0.144914,12,18.9568,4,6.63709
5090.09,1504650,-4.04177e-05,0.0135626,-0.0484831,0.0487827,-5.00191,0.020682,1024,1225,1,0.154919,12,19.1177,4,6.68214
5100.09,1507669,0.000131898,0.0138419,-0.0482873,0.0486892,-5.00179,0.0207534,1026,129,1,0.161245,12,19.3285,4,6.71141
5110.09,1510710,0.000194831,0.0139486,-0.048249,0.0486401,-5.00184,0.0206512,1029,277,1,0.170294,13,19.4207,4,6.78653
5120.09,1513746,0.000389275,0.0139184,-0.0481665,0.0482517,-5.00157,0.020819,1028,428,1,0.167332,13,19.483,4,6.80874
5130.09,1516755,0.00026341,0.0137026,-0.0481756,0.0480639,-5.00124,0.020879,1025,549,1,0.158114,13,19.6731,4,6.88673
5140.09,1519804,0.000216888,0.0135964,-0.0489185,0.0482544,-5.00149,0.0208458,1025,662,1,0.158114,13,18.381,4,6.35193
5150.09,1522842,0.000200488,0.0139804,-0.0485137,0.0484756,-5.00149,0.0213602,1030,780,1,0.178885,13,18.6197,4,6.39641
5160.09,1525885,-2.91393e-06,0.0142323,-0.0482325,0.048652,-5.00147,0.0211722,1028,913,1,0.178885,13,18.4357,4,6.43312
5170.09,1528911,-0.000119623,0.0139083,-0.0480761,0.048607,-5.00172,0.0213564,1028,1036,1,0.173205,12,17.5278,4,6.24011
5180.09,1531944,-0.000236646,0.0140053,-0.0470154,0.0479892,-5.00172,0.0216101,1030,1151,1,0.184391,12,17.475,4,6.26769
5190.09,1534975,-0.000191369,0.014146,-0.0472915,0.0482971,-5.00178,0.0216827,1031,1291,1,0.187083,12,17.5754,4,6.30024
5200.09,1538009,-0.000155804,0.0145725,-0.0480829,0.0487494,-5.00188,0.0216507,1032,127,1,0.189737,12,17.6648,4,6.30912
5210.09,1541052,-0.000242504,0.0146328,-0.0480156,0.0489369,-5.00167,0.0213487,1027,267,1,0.170294,13,17.8288,4,6.35673
5220.09,1544078,3.14454e-05,0.0149576,-0.047741,0.0490145,-5.00131,0.0219632,1026,395,1,0.167332,12,17.7368,4,6.40976
5230.09,1547120,0.000120537,0.0149577,-0.048217,0.0488131,-5.00134,0.0223263,1026,532,1,0.167332,12,17.701,4,6.43755
5240.09,1550154,-4.88062e-05,0.014946,-0.0487819,0.0488381,-5.00098,0.0223401,1026,667,1,0.173205,12,17.6345,4,6.4412
5250.09,1553166,4.32439e-06,0.0151383,-0.0493814,0.0491197,-5.0009,0.0225248,1026,789,1,0.167332,12,17.838,4,6.51621
5260.09,1556210,-7.30922e-06,0.0151074,-0.0500785,0.0498518,-5.0006,0.0218938,1031,921,1,0.181659,12,18.049,4,6.55408
5270.09,1559252,-4.56516e-05,0.0151732,-0.0506454,0.0499517,-5.00075,0.0217661,1031,1061,1,0.181659,12,18.0427,4,6.57678
5280.09,1562316,0.000107204,0.0148946,-0.051366,0.0498062,-5.0008,0.0216557,1034,1185,1,0.189737,12,18.036,4,6.59992
5290.09,1565370,0.0002982,0.0151835,-0.051702,0.0500769,-5.00094,0.0210638,1032,1317,1,0.189737,12,18.2292,4,6.68199
5300.09,1568390,0.000321775,0.015068,-0.0526473,0.0505092,-5.00121,0.0211166,1029,129,1,0.176068,12,16.9919,4,6.42954
5310.09,1571417,0.000119921,0.0150541,-0.0528792,0.0505203,-5.00133,0.0213471,1024,256,1,0.167332,12,16.9414,4,6.44298
5320.09,1574483,0.000176977,0.0147183,-0.0538833,0.0508445,-5.00084,0.0219326,1028,383,1,0.173205,12,17.055,4,6.49608
5330.09,1577530,0.000305204,0.0144089,-0.054552,0.0512712,-5.00139,0.0221195,1030,517,1,0.178885,12,16.7628,4,6.255
5340.09,1580577,0.000485008,0.0146734,-0.0555564,0.0516123,-5.00123,0.023094,1030,640,1,0.184391,11,16.7987,4,6.25204
5350.09,1583611,0.000472233,0.0146823,-0.0559207,0.0514662,-5.00164,0.0227928,1027,787,1,0.176068,11,16.8824,4,6.21892
5360.09,1586651,0.000270535,0.0150561,-0.0555234,0.0514589,-5.00166,0.0228786,1024,920,1,0.161245,11,16.1343,3,6.02096
5370.09,1589687,0.000424198,0.0150619,-0.0556333,0.05158,-5.00161,0.0227634,1026,1053,1,0.167332,11,15.4866,3,5.88982
5380.09,1592723,0.000629174,0.015522,-0.055873,0.0518946,-5.00186,0.0231737,1030,1170,1,0.178885,11,15.6278,3,5.93734
5390.09,1595782,0.000700166,0.0157152,-0.0562531,0.0523289,-5.00175,0.0233929,1029,1299,1,0.181659,11,15.7222,3,6.0005
5400.09,1598837,0.000891033,0.0156937,-0.0570527,0.0521157,-5.00118,0.0238399,1029,141,1,0.187083,11,15.6454,3,5.91295
5410.09,1601862,0.000777312,0.0157058,-0.0571586,0.0522959,-5.00145,0.0230942,1027,275,1,0.181659,11,15.6797,3,5.98005
5420.09,1604907,0.0010052,0.0157595,-0.0576287,0.0524777,-5.00167,0.023382,1026,410,1,0.167332,11,15.773,3,6.02462
5430.09,1607931,0.000940027,0.0159703,-0.0591745,0.0532353,-5.00137,0.0239133,1029,532,1,0.176068,11,15.6333,3,5.95071
5440.09,1610999,0.000838122,0.0157411,-0.059713,0.0534734,-5.00118,0.0237206,1030,684,1,0.178885,11,15.3912,3,5.85807
5450.09,1614055,0.000433402,0.0158204,-0.0602874,0.0536435,-5.00129,0.0236587,1030,835,1,0.173205,10,15.4873,3,5.80638
5460.09,1617104,0.000468821,0.0157315,-0.0599337,0.05318,-5.00108,0.0240142,1029,963,1,0.170294,11,15.4732,3,5.81171
5470.09,1620170,0.000394935,0.0156001,-0.0609493,0.0535138,-5.00108,0.0243791,1030,1093,1,0.178885,10,15.6521,3,5.80948
5480.09,1623227,0.000404935,0.0155509,-0.0612699,0.0531519,-5.00109,0.0248279,1031,1232,1,0.192354,10,15.6772,3,5.75335
5490.09,1626292,0.000144343,0.0154429,-0.0618951,0.0534928,-5.00098,0.0244452,1032,1379,1,0.194936,10,15.6614,3,5.7335
5500.09,1629356,4.2262e-05,0.0153278,-0.0622444,0.0530437,-5.00101,0.0244104,1033,150,1,0.197484,10,15.791,3,5.72364
5510.09,1632431,4.10997e-05,0.0150966,-0.0612791,0.0528504,-5.00115,0.0250034,1035,311,1,0.202485,10,15.9453,3,5.79741
5520.09,1635492,-3.50134e-06,0.0148484,-0.0617798,0.0528747,-5.00098,0.0257803,1033,462,1,0.192354,10,15.9656,3,5.77772
5530.09,1638528,5.17672e-05,0.0147244,-0.0616043,0.0528615,-5.00124,0.0261385,1031,605,1,0.187083,10,16.092,3,5.89084
5540.09,1641581,0.000126017,0.0149142,-0.0607058,0.0527247,-5.00122,0.0260563,1031,722,1,0.187083,10,16.1021,3,5.90737
5550.09,1644619,0.000152458,0.015114,-0.0602817,0.0529887,-5.00113,0.0262528,1031,856,1,0.187083,11,16.2289,3,5.9869
5560.09,1647701,4.55271e-05,0.0158025,-0.0606096,0.0530135,-5.00132,0.0264387,1033,1004,1,0.192354,11,16.4204,3,6.0691
5570.09,1650795,0.000288111,0.0157674,-0.0611928,0.053317,-5.00099,0.0262761,1034,1138,1,0.194936,10,16.5985,3,6.08062
5580.09,1653866,0.000267867,0.0155941,-0.060961,0.053291,-5.00117,0.026145,1029,1293,1,0.181659,10,16.7606,3,6.12266
5590.09,1656897,0.000315688,0.0158417,-0.0612847,0.0527918,-5.00129,0.02604,1025,1438,1,0.164317,10,16.5183,3,5.95559
5600.09,1659923,0.000156808,0.0159007,-0.0603308,0.0521455,-5.00129,0.0263074,1023,128,1,0.158114,10,16.726,3,6.0015
5610.09,1662970,0.000224586,0.0160504,-0.0612649,0.0523064,-5.00089,0.0260562,1026,266,1,0.167332,11,16.9356,3,6.1158
5620.09,1665986,0.000180119,0.0159681,-0.0621611,0.0524873,-5.00139,0.025566,1027,413,1,0.170294,11,17.0496,3,6.1696
5630.09,1669038,0.000218535,0.0161722,-0.0626621,0.0524248,-5.00159,0.0259846,1029,558,1,0.176068,11,17.188,3,6.21386
5640.09,1672071,0.000112742,0.0160686,-0.0635428,0.0528671,-5.00127,0.0258235,1032,694,1,0.189737,11,17.3816,3,6.24131
5650.09,1675143,0.000162973,0.0162016,-0.0640265,0.0527501,-5.00173,0.0259863,1037,830,1,0.202485,11,17.6012,3,6.30222
5660.09,1678246,0.000259383,0.0162177,-0.0639128,0.0528767,-5.00202,0.0260748,1035,980,1,0.197484,11,17.6771,3,6.32305
5670.09,1681326,0.000244034,0.0162385,-0.0647397,0.0535347,-5.00176,0.0260027,1031,1117,1,0.197484,11,17.7346,3,6.34665
5680.09,1684375,0.000162367,0.0160181,-0.0646654,0.0534787,-5.00217,0.0259111,1032,1251,1,0.194936,11,17.6339,3,6.32677
5690.09,1687436,0.000204657,0.0161014,-0.0656838,0.0539194,-5.0023,0.0263256,1028,1395,1,0.184391,11,17.877,3,6.42837
5700.09,1690495,0.000236721,0.016031,-0.0662045,0.0540895,-5.00228,0.0265664,1030,143,1,0.189737,11,18.0539,3,6.44383
5710.09,1693551,0.000313754,0.0159569,-0.0672954,0.0541128,-5.00185,0.026439,1028,294,1,0.184391,11,18.0032,3,6.37354
5720.09,1696584,0.000481406,0.0160205,-0.06804,0.0538928,-5.00196,0.02658,1028,417,1,0.184391,11,17.8458,3,6.30262
5730.09,1699627,0.000673996,0.0160924,-0.0688625,0.0540333,-5.00161,0.0272476,1026,573,1,0.184391,11,18.0549,3,6.33845
5740.09,1702690,0.000840012,0.0159876,-0.0683207,0.053715,-5.00144,0.0268319,1030,695,1,0.189737,11,17.8499,3,6.23386
