dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta0,beta1,beta2,beta3,beta4
0.5,0.5,880,180.11,6,6,-1,-1,1,-1,1,0,45,25,11,20,0,1,-1,-5.0005,7,2,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,881,180.151,13,13,-1,-1,1,-1,0,1,45,21,15,24,0,1,-1,-5.02224,7,4,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,882,180.303,12,12,-1,-1,1,-1,0,0,45,15,15,30,0,1,-1,-5.02562,7,12,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,883,180.337,18,18,-1,-1,1,-1,1,0,45,17,13,28,0,1,-1,-5.01288,6,8,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,884,180.585,2,2,-1,-1,1,-1,1,1,45,22,13,23,0,1,-1,-4.89804,4,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,885,180.643,15,15,-1,-1,1,-1,0,1,45,19,18,26,0,1,-1,-5.00622,7,6,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,886,180.692,21,21,-1,-1,1,-1,1,0,45,18,14,27,0,1,-1,-4.96022,11,9,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,887,180.704,19,19,-1,-1,1,-1,0,1,45,25,13,20,0,1,-1,-5.02442,4,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,888,180.708,17,17,-1,-1,1,-1,1,1,45,20,7,25,0,1,-1,-5.02224,6,6,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,889,180.71,16,16,-1,-1,1,-1,1,1,45,20,17,25,0,1,-1,-5.01199,11,4,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,890,180.761,11,11,-1,-1,1,-1,1,0,45,29,11,16,0,1,-1,-4.96126,2,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,891,184.1,0,0,-1,-1,1,-1,0,0,46,24,9,22,0,1,-1,-5.02591,5,6,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,892,184.104,8,8,-1,-1,1,-1,1,0,46,22,12,24,0,1,-1,-5.03183,5,6,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,893,184.11,6,6,-1,-1,1,-1,0,0,46,26,11,20,0,1,-1,-5.0005,8,2,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,894,184.151,13,13,-1,-1,1,-1,1,1,46,21,16,25,0,1,-1,-5.02224,6,4,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,895,184.303,12,12,-1,-1,1,-1,0,1,46,15,15,31,0,1,-1,-5.02562,8,12,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,896,184.337,18,18,-1,-1,1,-1,0,0,46,18,13,28,0,1,-1,-5.01288,7,8,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,897,184.585,2,2,-1,-1,1,-1,1,0,46,23,13,23,0,1,-1,-4.89804,3,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,898,184.643,15,15,-1,-1,1,-1,1,1,46,19,18,27,0,1,-1,-5.00622,7,6,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,899,184.692,21,21,-1,-1,1,-1,0,1,46,19,14,27,0,1,-1,-4.96022,11,10,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,900,184.704,19,19,-1,-1,1,-1,1,0,46,25,14,21,0,1,-1,-5.02442,4,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,901,184.708,17,17,-1,-1,1,-1,1,1,46,21,7,25,0,1,-1,-5.02224,6,4,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,902,184.71,16,16,-1,-1,1,-1,1,0,46,21,17,25,0,1,-1,-5.01199,10,4,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,903,184.761,11,11,-1,-1,1,-1,0,1,46,30,11,16,0,1,-1,-4.96126,3,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,904,188.1,0,0,-1,-1,1,-1,0,1,47,24,10,23,0,1,-1,-5.02591,5,7,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,905,188.104,8,8,-1,-1,1,-1,0,1,47,23,12,24,0,1,-1,-5.03183,5,7,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,906,188.11,6,6,-1,-1,1,-1,0,1,47,26,12,21,0,1,-1,-5.0005,8,3,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,907,188.151,13,13,-1,-1,1,-1,1,1,47,22,16,25,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,908,188.303,12,12,-1,-1,1,-1,1,0,47,15,16,32,0,1,-1,-5.02562,8,12,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,909,188.337,18,18,-1,-1,1,-1,0,0,47,18,14,29,0,1,-1,-5.01288,8,8,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,910,188.585,2,2,-1,-1,1,-1,0,0,47,24,13,23,0,1,-1,-4.89804,4,4,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,911,188.643,15,15,-1,-1,1,-1,1,0,47,20,18,27,0,1,-1,-5.00622,5,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,912,188.692,21,21,-1,-1,1,-1,1,0,47,19,14,28,0,1,-1,-4.96022,11,9,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,913,188.704,19,19,-1,-1,1,-1,0,0,47,26,14,21,0,1,-1,-5.02442,5,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,914,188.708,17,17,-1,-1,1,-1,1,1,47,22,7,25,0,1,-1,-5.02224,5,4,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,915,188.71,16,16,-1,-1,1,-1,0,0,47,22,17,25,0,1,-1,-5.01199,10,5,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,916,188.761,11,11,-1,-1,1,-1,1,1,47,30,12,17,0,1,-1,-4.96126,3,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,917,192.1,0,0,-1,-1,1,-1,1,0,48,24,10,24,0,1,-1,-5.02591,5,7,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,918,192.104,8,8,-1,-1,1,-1,1,1,48,23,12,25,0,1,-1,-5.03183,5,7,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,919,192.11,6,6,-1,-1,1,-1,1,0,48,26,12,22,0,1,-1,-5.0005,6,3,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,920,192.151,13,13,-1,-1,1,-1,1,1,48,23,16,25,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,921,192.303,12,12,-1,-1,1,-1,0,0,48,16,16,32,0,1,-1,-5.02562,8,13,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,922,192.337,18,18,-1,-1,1,-1,0,0,48,18,15,30,0,1,-1,-5.01288,9,8,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,923,192.585,2,2,-1,-1,1,-1,0,0,48,24,14,24,0,1,-1,-4.89804,4,5,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,924,192.643,15,15,-1,-1,1,-1,0,0,48,21,18,27,0,1,-1,-5.00622,6,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,925,192.692,21,21,-1,-1,1,-1,0,1,48,20,14,28,0,1,-1,-4.96022,12,9,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,926,192.704,19,19,-1,-1,1,-1,0,1,48,26,15,22,0,1,-1,-5.02442,6,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,927,192.708,17,17,-1,-1,1,-1,1,1,48,23,7,25,0,1,-1,-5.02224,3,4,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,928,192.71,16,16,-1,-1,1,-1,0,1,48,22,17,26,0,1,-1,-5.01199,10,6,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,929,192.761,11,11,-1,-1,1,-1,1,1,48,31,12,17,0,1,-1,-4.96126,3,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,930,196.1,0,0,-1,-1,1,-1,0,1,49,25,10,24,0,1,-1,-5.02591,6,7,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,931,196.104,8,8,-1,-1,1,-1,1,1,49,24,12,25,0,1,-1,-5.03183,4,6,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,932,196.11,6,6,-1,-1,1,-1,0,1,49,27,12,22,0,1,-1,-5.0005,6,4,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,933,196.151,13,13,-1,-1,1,-1,1,0,49,24,16,25,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,934,196.303,12,12,-1,-1,1,-1,0,0,49,16,16,33,0,1,-1,-5.02562,9,13,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,935,196.337,18,18,-1,-1,1,-1,0,1,49,18,16,31,0,1,-1,-5.01288,10,8,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,936,196.585,2,2,-1,-1,1,-1,0,0,49,24,14,25,0,1,-1,-4.89804,4,6,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,937,196.643,15,15,-1,-1,1,-1,0,1,49,21,19,28,0,1,-1,-5.00622,7,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,938,196.692,21,21,-1,-1,1,-1,1,0,49,20,15,29,0,1,-1,-4.96022,12,8,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,939,196.704,19,19,-1,-1,1,-1,1,1,49,26,16,23,0,1,-1,-5.02442,6,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,940,196.708,17,17,-1,-1,1,-1,1,0,49,24,7,25,0,1,-1,-5.02224,3,4,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,941,196.71,16,16,-1,-1,1,-1,1,1,49,22,17,27,0,1,-1,-5.01199,9,6,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,942,196.761,11,11,-1,-1,1,-1,1,1,49,32,12,17,0,1,-1,-4.96126,3,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,943,200.1,0,0,-1,-1,1,-1,1,0,50,25,11,25,0,1,-1,-5.02591,5,7,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,944,200.104,8,8,-1,-1,1,-1,1,1,50,25,12,25,0,1,-1,-5.03183,3,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,945,200.11,6,6,-1,-1,1,-1,1,1,50,27,12,23,0,1,-1,-5.0005,5,2,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,946,200.151,13,13,-1,-1,1,-1,0,0,50,25,16,25,0,1,-1,-5.02224,4,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,947,200.303,12,12,-1,-1,1,-1,0,1,50,16,17,34,0,1,-1,-5.02562,4,9,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,948,200.337,18,18,-1,-1,1,-1,1,1,50,18,17,32,0,1,-1,-5.01288,7,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,949,200.585,2,2,-1,-1,1,-1,0,1,50,24,14,26,0,1,-1,-4.89804,2,6,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,950,200.643,15,15,-1,-1,1,-1,1,0,50,21,20,29,0,1,-1,-5.00622,4,4,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,951,200.692,21,21,-1,-1,1,-1,0,0,50,21,15,29,0,1,-1,-4.96022,11,6,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,952,200.704,19,19,-1,-1,1,-1,1,0,50,27,16,23,0,1,-1,-5.02442,3,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,953,200.708,17,17,-1,-1,1,-1,0,0,50,25,7,25,0,1,-1,-5.02224,2,5,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,954,200.71,16,16,-1,-1,1,-1,1,1,50,23,17,27,0,1,-1,-5.01199,1,4,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,955,200.761,11,11,-1,-1,1,-1,1,0,50,33,12,17,0,1,-1,-4.96126,2,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,956,204.1,0,0,-1,-1,1,-1,0,1,51,26,11,25,0,1,-1,-5.02591,5,3,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,957,204.104,8,8,-1,-1,1,-1,1,0,51,26,12,25,0,1,-1,-5.03183,3,3,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,958,204.11,6,6,-1,-1,1,-1,1,0,51,28,12,23,0,1,-1,-5.0005,5,2,1,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,959,204.151,13,13,-1,-1,1,-1,0,0,51,25,17,26,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,960,204.303,12,12,-1,-1,1,-1,1,1,51,16,17,35,0,1,-1,-5.02562,4,9,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,961,204.337,18,18,-1,-1,1,-1,1,0,51,19,17,32,0,1,-1,-5.01288,7,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,962,204.585,2,2,-1,-1,1,-1,1,0,51,24,15,27,0,1,-1,-4.89804,2,6,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,963,204.643,15,15,-1,-1,1,-1,0,0,51,22,20,29,0,1,-1,-5.00622,5,4,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,964,204.692,21,21,-1,-1,1,-1,0,0,51,21,16,30,0,1,-1,-4.96022,12,6,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,965,204.704,19,19,-1,-1,1,-1,0,1,51,28,16,23,0,1,-1,-5.02442,3,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,966,204.708,17,17,-1,-1,1,-1,0,0,51,25,7,26,0,1,-1,-5.02224,3,5,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,967,204.71,16,16,-1,-1,1,-1,1,0,51,24,17,27,0,1,-1,-5.01199,1,4,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,968,204.761,11,11,-1,-1,1,-1,0,1,51,34,12,17,0,1,-1,-4.96126,3,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,969,206.11,6,6,-1,-1,1,-1,0,0,52,29,12,23,0,0,206.11,-5.0005,5,2,0,-0.33911,0.0453686,-0.00445822,0.0124028,0.0492758
0.5,0.5,970,208.1,0,0,-1,-1,1,-1,1,1,52,26,11,26,0,1,-1,-5.02591,4,3,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,971,208.104,8,8,-1,-1,1,-1,0,1,52,27,12,25,0,1,-1,-5.03183,3,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,972,208.151,13,13,-1,-1,1,-1,0,1,52,25,18,27,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,973,208.303,12,12,-1,-1,1,-1,1,0,52,17,17,35,0,1,-1,-5.02562,4,9,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,974,208.337,18,18,-1,-1,1,-1,0,0,52,20,17,32,0,1,-1,-5.01288,8,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,975,208.585,2,2,-1,-1,1,-1,0,0,52,25,15,27,0,1,-1,-4.89804,2,7,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,976,208.643,15,15,-1,-1,1,-1,0,1,52,22,21,30,0,1,-1,-5.00622,5,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,977,208.692,21,21,-1,-1,1,-1,0,1,52,21,17,31,0,1,-1,-4.96022,12,7,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,978,208.704,19,19,-1,-1,1,-1,1,1,52,28,16,24,0,1,-1,-5.02442,3,3,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,979,208.708,17,17,-1,-1,1,-1,0,0,52,25,8,27,0,1,-1,-5.02224,3,6,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,980,208.71,16,16,-1,-1,1,-1,0,0,52,25,17,27,0,1,-1,-5.01199,1,5,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,981,208.761,11,11,-1,-1,1,-1,1,1,52,34,13,18,0,1,-1,-4.96126,3,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,982,212.1,0,0,-1,-1,1,-1,1,0,53,27,11,26,0,1,-1,-5.02591,4,3,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,983,212.104,8,8,-1,-1,1,-1,1,0,53,27,12,26,0,1,-1,-5.03183,3,4,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,984,212.151,13,13,-1,-1,1,-1,1,1,53,25,18,28,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,985,212.303,12,12,-1,-1,1,-1,0,0,53,18,17,35,0,1,-1,-5.02562,4,10,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,986,212.337,18,18,-1,-1,1,-1,0,1,53,20,18,33,0,1,-1,-5.01288,9,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,987,212.585,2,2,-1,-1,1,-1,0,0,53,25,15,28,0,1,-1,-4.89804,3,7,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,988,212.643,15,15,-1,-1,1,-1,1,0,53,22,21,31,0,1,-1,-5.00622,5,4,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,989,212.692,21,21,-1,-1,1,-1,1,1,53,21,17,32,0,1,-1,-4.96022,12,7,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,990,212.704,19,19,-1,-1,1,-1,1,1,53,29,16,24,0,1,-1,-5.02442,2,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,991,212.708,17,17,-1,-1,1,-1,0,1,53,25,8,28,0,1,-1,-5.02224,3,7,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,992,212.71,16,16,-1,-1,1,-1,0,0,53,25,17,28,0,1,-1,-5.01199,1,6,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,993,212.761,11,11,-1,-1,1,-1,1,1,53,35,13,18,0,1,-1,-4.96126,2,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,994,216.1,0,0,-1,-1,1,-1,0,1,54,28,11,26,0,1,-1,-5.02591,4,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,995,216.104,8,8,-1,-1,1,-1,0,0,54,28,12,26,0,1,-1,-5.03183,3,5,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,996,216.151,13,13,-1,-1,1,-1,1,0,54,26,18,28,0,1,-1,-5.02224,5,2,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,997,216.303,12,12,-1,-1,1,-1,0,1,54,18,17,36,0,1,-1,-5.02562,4,11,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,998,216.337,18,18,-1,-1,1,-1,1,0,54,20,19,34,0,1,-1,-5.01288,8,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,999,216.585,2,2,-1,-1,1,-1,0,1,54,25,16,29,0,1,-1,-4.89804,3,8,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1000,216.643,15,15,-1,-1,1,-1,0,0,54,23,21,31,0,1,-1,-5.00622,5,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1001,216.692,21,21,-1,-1,1,-1,1,1,54,22,17,32,0,1,-1,-4.96022,12,7,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,1002,216.704,19,19,-1,-1,1,-1,1,1,54,30,16,24,0,1,-1,-5.02442,1,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1003,216.708,17,17,-1,-1,1,-1,1,1,54,25,8,29,0,1,-1,-5.02224,3,6,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,1004,216.71,16,16,-1,-1,1,-1,0,1,54,25,17,29,0,1,-1,-5.01199,2,6,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,1005,216.761,11,11,-1,-1,1,-1,1,1,54,36,13,18,0,1,-1,-4.96126,1,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,1006,220.1,0,0,-1,-1,1,-1,1,1,55,28,11,27,0,1,-1,-5.02591,4,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1007,220.104,8,8,-1,-1,1,-1,0,0,55,28,12,27,0,1,-1,-5.03183,4,5,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1008,220.151,13,13,-1,-1,1,-1,0,1,55,27,18,28,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1009,220.303,12,12,-1,-1,1,-1,1,0,55,18,17,37,0,1,-1,-5.02562,4,10,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1010,220.337,18,18,-1,-1,1,-1,0,0,55,21,19,34,0,1,-1,-5.01288,9,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1011,220.585,2,2,-1,-1,1,-1,1,0,55,25,16,30,0,1,-1,-4.89804,3,7,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1012,220.643,15,15,-1,-1,1,-1,0,1,55,23,21,32,0,1,-1,-5.00622,6,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1013,220.692,21,21,-1,-1,1,-1,1,0,55,23,17,32,0,1,-1,-4.96022,11,7,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,1014,220.704,19,19,-1,-1,1,-1,1,1,55,31,16,24,0,1,-1,-5.02442,0,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1015,220.708,17,17,-1,-1,1,-1,1,1,55,26,8,29,0,1,-1,-5.02224,3,6,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,1016,220.71,16,16,-1,-1,1,-1,1,0,55,25,18,30,0,1,-1,-5.01199,2,5,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,1017,220.761,11,11,-1,-1,1,-1,1,1,55,37,13,18,0,1,-1,-4.96126,0,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,1018,224.1,0,0,-1,-1,1,-1,1,1,56,29,11,27,0,1,-1,-5.02591,3,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1019,224.104,8,8,-1,-1,1,-1,0,1,56,28,13,28,0,1,-1,-5.03183,4,6,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
0.5,0.5,1020,224.151,13,13,-1,-1,1,-1,1,1,56,27,18,29,0,1,-1,-5.02224,5,3,1,-0.0466348,0.0143304,-0.00353699,0.00534388,0.0137908
0.5,0.5,1021,224.303,12,12,-1,-1,1,-1,0,1,56,19,17,37,0,1,-1,-5.02562,4,11,1,-0.10961,-0.0453735,0.0285812,0.00988535,0.0869962
0.5,0.5,1022,224.337,18,18,-1,-1,1,-1,0,1,56,21,20,35,0,1,-1,-5.01288,10,3,1,-0.0504902,0.108706,0.0327295,0.184521,-0.102767
0.5,0.5,1023,224.585,2,2,-1,-1,1,-1,0,0,56,26,16,30,0,1,-1,-4.89804,3,8,1,-0.0436776,0.0991684,-0.0193513,-0.064729,-0.0678635
0.5,0.5,1024,224.643,15,15,-1,-1,1,-1,1,0,56,23,22,33,0,1,-1,-5.00622,5,5,1,-0.0247402,0.0974362,0.0743849,0.0082115,-0.0787129
0.5,0.5,1025,224.692,21,21,-1,-1,1,-1,0,0,56,24,17,32,0,1,-1,-4.96022,11,8,1,-0.0168527,0.16389,-0.0550305,-0.057446,0.089305
0.5,0.5,1026,224.704,19,19,-1,-1,1,-1,1,0,56,32,16,24,0,1,-1,-5.02442,0,2,1,-0.106078,0.0371089,-0.00660117,-0.0707741,0.0364049
0.5,0.5,1027,224.708,17,17,-1,-1,1,-1,1,0,56,27,8,29,0,1,-1,-5.02224,3,5,1,-0.112603,0.0271146,0.162476,-0.0153593,-0.0769137
0.5,0.5,1028,224.71,16,16,-1,-1,1,-1,0,0,56,26,18,30,0,1,-1,-5.01199,2,6,1,-0.0247402,0.0271146,0.133389,0.03932,-0.0787129
0.5,0.5,1029,224.761,11,11,-1,-1,1,-1,1,1,56,38,13,18,0,1,-1,-4.96126,0,1,1,-0.15524,0.0601057,-0.0161574,-0.0134139,0.0207144
0.5,0.5,1030,228.1,0,0,-1,-1,1,-1,1,0,57,30,11,27,0,1,-1,-5.02591,3,4,1,-0.0847636,0.128174,0.0241129,0,-0.00474605
0.5,0.5,1031,228.104,8,8,-1,-1,1,-1,1,1,57,28,13,29,0,1,-1,-5.03183,4,6,1,-0.120349,-0.00147435,-0.0585143,0,0.00389256
