dForagingSD,dForagingMean,gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std
0.5,1,1630.14,482735,-0.000973268,0.0273207,-0.00208226,0.0280193,-4.99702,0.0348542,1043,5105,1,0.216795,3,2.94245,3,3.003,6,5.43415
0.5,1,1640.14,485707,-0.000949666,0.0269158,-0.00201269,0.0282102,-4.99692,0.0345597,1043,5496,1,0.221359,3,3.09984,3,3.2187,6,5.82435
0.5,1,1650.14,488700,-0.000703829,0.0279794,-0.00217112,0.028114,-4.99687,0.034669,1040,5831,1,0.214476,3,3.31119,3,3.49414,6,6.29786
0.5,1,1660.14,491699,-0.000926484,0.0287233,-0.00196332,0.0282626,-4.99652,0.0344196,1039,6221,1,0.212132,3,3.43176,3,3.60514,6,6.52273
0.5,1,1670.14,494661,-0.00133309,0.0286994,-0.002337,0.0275804,-4.99645,0.0345327,1040,6598,1,0.214476,3,3.52945,3,3.73202,7,6.63785
0.5,1,1680.14,497641,-0.00133007,0.0283692,-0.00215594,0.0274047,-4.99694,0.0345075,1038,7026,1,0.209762,3,3.63469,3,3.84877,7,6.84222
0.5,1,1690.14,500635,-0.00143644,0.0270594,-0.00237972,0.0275639,-4.99765,0.0341333,1040,7399,1,0.214476,3,3.75287,3,3.90909,7,7.05429
0.5,1,1700.14,503636,-0.00117469,0.026804,-0.00242887,0.027483,-4.9982,0.0356266,1041,3857,1,0.221359,2,2.42673,2,2.56008,5,4.29127
0.5,1,1710.14,506583,-0.00141027,0.0271918,-0.0023835,0.0274268,-4.9978,0.0359615,1043,4218,1,0.225832,2,2.6117,2,2.76948,5,4.58966
0.5,1,1720.14,509582,-0.0013962,0.0268794,-0.00197434,0.0286508,-4.99727,0.0362678,1040,4624,1,0.214476,2,2.79768,2,2.97893,5,4.96679
0.5,1,1730.14,512551,-0.00112461,0.027405,-0.00175218,0.028497,-4.99751,0.036345,1038,4998,1,0.204939,3,2.85237,3,3.08464,6,5.32607
0.5,1,1740.14,515556,-0.00144571,0.0277749,-0.00220778,0.0280547,-4.99702,0.0361088,1037,5377,1,0.202485,3,3.02076,3,3.19734,6,5.64942
0.5,1,1750.14,518511,-0.00156144,0.0275062,-0.00234491,0.0283725,-4.99729,0.0360052,1037,5777,1,0.202485,3,3.17222,3,3.28085,6,5.87852
0.5,1,1760.14,521494,-0.00115763,0.0269996,-0.00178102,0.0277769,-4.99719,0.0358307,1037,6153,1,0.202485,3,3.30136,3,3.47994,6,6.21088
0.5,1,1770.14,524460,-0.00136794,0.0274834,-0.00178209,0.0280141,-4.99743,0.0356763,1032,6527,1,0.184391,3,3.38497,3,3.57183,6,6.36522
0.5,1,1780.14,527420,-0.00137322,0.0276965,-0.00159922,0.0284893,-4.99744,0.0356964,1031,6920,1,0.181659,3,3.48396,3,3.69946,6,6.59894
0.5,1,1790.14,530386,-0.00147357,0.0278007,-0.00117391,0.0288359,-4.99692,0.0362094,1031,7293,1,0.181659,3,3.5812,3,3.81064,6,6.80676
0.5,1,1800.14,533335,-0.00190883,0.0281133,-0.00156718,0.0294083,-4.99701,0.0363904,1032,3902,1,0.184391,2,2.38914,2,2.53476,5,4.20345
0.5,1,1810.14,536319,-0.00193221,0.0274858,-0.00158993,0.0295807,-4.99722,0.0369754,1034,4283,1,0.189737,2,2.59056,2,2.73898,5,4.53729
0.5,1,1820.14,539274,-0.00167136,0.0273015,-0.00149968,0.0294758,-4.99636,0.0371265,1031,4711,1,0.181659,2,2.676,2,2.9093,5,4.80281
0.5,1,1830.14,542218,-0.00158632,0.0277363,-0.00156516,0.0294948,-4.9967,0.0370909,1031,5095,1,0.176068,3,2.69407,3,2.89845,6,5.03359
0.5,1,1840.14,545187,-0.00151429,0.027187,-0.00173746,0.0296598,-4.99697,0.0369302,1029,5484,1,0.170294,3,2.87593,3,3.03612,6,5.34238
0.5,1,1850.14,548126,-0.00122891,0.0275348,-0.00187915,0.0307815,-4.99719,0.0369197,1029,5878,1,0.170294,3,3.08658,3,3.1667,6,5.70272
0.5,1,1860.14,551066,-0.00164684,0.0281659,-0.00181433,0.0307993,-4.99702,0.037223,1031,6287,1,0.176068,3,3.2064,3,3.24746,6,5.95155
0.5,1,1870.14,554031,-0.00201449,0.0290879,-0.00246825,0.030749,-4.99706,0.0370349,1029,6682,1,0.176068,3,3.3115,3,3.28207,6,6.11817
0.5,1,1880.14,556969,-0.00208898,0.0289969,-0.00256171,0.0305575,-4.99747,0.0368382,1031,7042,1,0.181659,3,3.39838,3,3.44064,6,6.35995
0.5,1,1890.14,559934,-0.00208245,0.0296132,-0.00285307,0.029933,-4.99704,0.0370921,1029,7472,1,0.176068,3,3.44456,3,3.52505,6,6.50023
0.5,1,1900.14,562868,-0.00186551,0.0293734,-0.00294525,0.0298364,-4.99739,0.0368499,1029,3849,1,0.176068,2,2.31991,2,2.3197,5,3.98058
0.5,1,1910.14,565820,-0.00186406,0.029327,-0.00281168,0.0296305,-4.9974,0.0362152,1026,4243,1,0.161245,2,2.55362,2,2.52369,5,4.31718
0.5,1,1920.14,568771,-0.00221675,0.0294605,-0.00252294,0.0294529,-4.99715,0.0362731,1025,4592,1,0.158114,2,2.72011,2,2.72562,5,4.58148
0.5,1,1930.14,571726,-0.00237546,0.0299352,-0.00240846,0.0302805,-4.99747,0.0366991,1025,4987,1,0.158114,2,2.8808,2,2.85815,5,4.85592
0.5,1,1940.14,574670,-0.0028553,0.0295618,-0.0023914,0.0298494,-4.99765,0.0364984,1029,5347,1,0.170294,2,2.97439,3,2.84903,6,5.05391
0.5,1,1950.14,577636,-0.00232357,0.0299053,-0.00194583,0.0294456,-4.99767,0.0371635,1027,5755,1,0.170294,3,2.93258,3,2.90844,6,5.2489
0.5,1,1960.14,580561,-0.00250666,0.0304578,-0.00166327,0.02978,-4.99757,0.0372102,1028,6114,1,0.167332,3,3.02936,3,2.98412,6,5.4159
0.5,1,1970.14,583523,-0.00222475,0.0302875,-0.00137328,0.0296062,-4.99728,0.0375067,1029,6481,1,0.170294,3,3.13257,3,3.16654,6,5.72626
0.5,1,1980.14,586482,-0.00219957,0.030037,-0.00139816,0.0300032,-4.99758,0.0373239,1027,6893,1,0.164317,3,3.27872,3,3.23744,6,5.97085
0.5,1,1990.14,589423,-0.00211837,0.0309925,-0.00152659,0.0303685,-4.99825,0.0378143,1026,7286,1,0.161245,3,3.42885,3,3.40925,6,6.3225
0.5,1,2000.14,592384,-0.00224108,0.0313906,-0.00185673,0.0300959,-4.99835,0.0377203,1025,3816,1,0.158114,2,2.2345,2,2.36093,4,4.02728
0.5,1,2010.14,595311,-0.00204998,0.0320527,-0.00191247,0.0300438,-4.99906,0.0374293,1025,4207,1,0.164317,2,2.40583,2,2.55088,5,4.2293
0.5,1,2020.14,598241,-0.00182523,0.0326595,-0.00211923,0.0303583,-4.99889,0.0378996,1025,4604,1,0.170294,2,2.62374,2,2.79964,5,4.63659
0.5,1,2030.14,601170,-0.00212592,0.0325957,-0.00242249,0.0303167,-4.99993,0.0376002,1021,4990,1,0.144914,2,2.7828,3,2.85167,5,4.9932
0.5,1,2040.14,604105,-0.00243981,0.0327458,-0.00260339,0.0301933,-4.99994,0.0376478,1021,5383,1,0.151658,3,2.76622,3,3.0143,6,5.22743
0.5,1,2050.14,607039,-0.00227587,0.0334833,-0.00280065,0.0305341,-4.99983,0.0376269,1020,5771,1,0.148324,3,2.91959,3,3.06741,6,5.44454
0.5,1,2060.14,609981,-0.0024056,0.0337128,-0.00285447,0.0304251,-5.00038,0.038363,1024,6169,1,0.154919,3,3.13273,3,3.18873,6,5.77356
0.5,1,2070.14,612932,-0.0022713,0.0333426,-0.00344675,0.0306598,-4.99979,0.0371033,1026,6576,1,0.161245,3,3.18496,3,3.25238,6,5.91033
0.5,1,2080.14,615873,-0.00244959,0.0335651,-0.00340058,0.0305242,-4.99937,0.037216,1027,6970,1,0.164317,3,3.35693,3,3.40309,6,6.2442
0.5,1,2090.14,618840,-0.00172739,0.0327634,-0.00325647,0.0306001,-4.99885,0.0370656,1027,7376,1,0.170294,3,3.5107,3,3.58246,6,6.61597
0.5,1,2100.14,621786,-0.00128927,0.0327264,-0.00365704,0.0304238,-4.99837,0.0373196,1031,3923,1,0.176068,2,2.40915,2,2.29456,4,4.13243
0.5,1,2110.14,624743,-0.00204522,0.0339328,-0.00324975,0.0307611,-4.99799,0.0382357,1031,4306,1,0.176068,2,2.62812,2,2.51237,5,4.41282
0.5,1,2120.14,627706,-0.00206228,0.0334579,-0.00321243,0.0309112,-4.99832,0.0387388,1029,4711,1,0.170294,2,2.83055,2,2.71072,5,4.8025
0.5,1,2130.14,630673,-0.00246698,0.0337436,-0.00354703,0.0309499,-4.99816,0.0385199,1029,5097,1,0.170294,2,2.97691,2,2.90465,5,5.13683
0.5,1,2140.14,633615,-0.00218058,0.0340591,-0.00344184,0.0313077,-4.99825,0.0386826,1030,5478,1,0.178885,3,3.06545,3,2.98513,6,5.49909
0.5,1,2150.14,636569,-0.00242552,0.0339849,-0.00342696,0.0315508,-4.9984,0.0384521,1030,5862,1,0.173205,3,3.1588,3,3.11946,6,5.74935
0.5,1,2160.14,639526,-0.00230655,0.0334347,-0.00318833,0.0309594,-4.99867,0.0385473,1029,6258,1,0.176068,3,3.22754,3,3.19312,6,5.91312
0.5,1,2170.14,642481,-0.00202469,0.0331622,-0.00340779,0.0313835,-4.99857,0.0392497,1028,6643,1,0.173205,3,3.34335,3,3.33092,6,6.16741
0.5,1,2180.14,645419,-0.00219916,0.0338322,-0.00357863,0.0314453,-4.99824,0.0388482,1029,7033,1,0.176068,3,3.50257,3,3.46035,6,6.44686
0.5,1,2190.14,648369,-0.00215099,0.0340312,-0.00339437,0.0312206,-4.99813,0.0388608,1028,7421,1,0.173205,3,3.67247,3,3.6487,6,6.82056
0.5,1,2200.14,651302,-0.00198073,0.0338218,-0.00387997,0.0314986,-4.99846,0.0390574,1027,3931,1,0.170294,2,2.46008,2,2.496,5,4.26755
0.5,1,2210.14,654235,-0.00174755,0.0343979,-0.00416699,0.0319561,-4.99872,0.0386173,1027,4323,1,0.170294,2,2.74044,2,2.71146,5,4.66905
0.5,1,2220.14,657184,-0.00224701,0.0340499,-0.00394055,0.0319734,-4.99887,0.0394392,1026,4710,1,0.167332,3,2.81549,2,2.98396,6,5.0322
0.5,1,2230.14,660107,-0.0025555,0.0340234,-0.00377227,0.0321609,-4.99903,0.039304,1029,5089,1,0.176068,3,2.99349,3,3.00333,6,5.39398
0.5,1,2240.14,663064,-0.00279367,0.0340157,-0.00390423,0.0324072,-4.99915,0.0391633,1032,5478,1,0.184391,3,3.19359,3,3.19202,6,5.82495
0.5,1,2250.14,666032,-0.00283665,0.0333302,-0.00373165,0.0324776,-4.99909,0.0388681,1032,5854,1,0.184391,3,3.4047,3,3.43744,6,6.29222
0.5,1,2260.14,668989,-0.00316441,0.0332609,-0.00342084,0.0321121,-4.99919,0.0392116,1031,6214,1,0.181659,3,3.56595,3,3.58553,6,6.62903
0.5,1,2270.14,671932,-0.00347162,0.0331541,-0.00343674,0.0321206,-4.99972,0.0398229,1029,6610,1,0.176068,3,3.74713,3,3.81248,7,6.93527
0.5,1,2280.14,674885,-0.00351395,0.03305,-0.00375247,0.0325517,-4.99952,0.0397559,1029,7003,1,0.176068,3,3.94753,3,3.9656,7,7.31936
0.5,1,2290.14,677846,-0.00331115,0.032151,-0.00363992,0.0323329,-4.99942,0.040574,1029,7424,1,0.176068,3,4.02132,3,4.1039,7,7.51219
0.5,1,2300.14,680792,-0.00272765,0.0319981,-0.00384811,0.0323358,-4.99948,0.0395299,1029,3909,1,0.176068,2,2.58805,2,2.64632,5,4.51896
0.5,1,2310.14,683734,-0.0028434,0.0317156,-0.00398068,0.0328598,-4.99889,0.03947,1028,4280,1,0.173205,2,2.86042,2,2.8931,5,4.98377
0.5,1,2320.14,686687,-0.00266528,0.0323612,-0.00434273,0.0315935,-4.99856,0.0393201,1027,4674,1,0.170294,2,2.95246,2,3.11336,5,5.30245
0.5,1,2330.14,689619,-0.00258946,0.0331826,-0.00408313,0.0315078,-4.99889,0.0395683,1028,5080,1,0.178885,3,3.03579,3,3.08091,6,5.57046
0.5,1,2340.14,692565,-0.00281973,0.0334023,-0.00479549,0.032136,-4.99929,0.0391327,1027,5477,1,0.170294,3,3.20406,3,3.18591,6,5.88575
0.5,1,2350.14,695521,-0.00220499,0.0326921,-0.00477499,0.0323132,-4.99924,0.0398198,1029,5882,1,0.176068,3,3.37979,3,3.35961,6,6.24788
0.5,1,2360.14,698474,-0.00229966,0.0331978,-0.00482703,0.0322376,-4.99961,0.0393335,1031,6246,1,0.181659,3,3.5385,3,3.47088,6,6.53468
0.5,1,2370.14,701448,-0.00182004,0.033512,-0.00530609,0.0324925,-4.99968,0.0396618,1032,6654,1,0.184391,3,3.64513,3,3.5433,6,6.72845
0.5,1,2380.14,704379,-0.00182252,0.0346536,-0.00541517,0.0329642,-4.99981,0.0389181,1032,7031,1,0.184391,3,3.74807,3,3.70716,6,7.01719
0.5,1,2390.14,707341,-0.00204696,0.0343803,-0.00558781,0.0331253,-4.99937,0.0397009,1030,7395,1,0.178885,3,3.9351,3,3.90141,6,7.41391
0.5,1,2400.14,710299,-0.00192439,0.0346417,-0.00577328,0.0333435,-4.99929,0.0396533,1031,3879,1,0.187083,2,2.53594,2,2.52507,4,4.57351
0.5,1,2410.14,713271,-0.00194975,0.0337428,-0.00580438,0.0330085,-4.99898,0.0391348,1033,4267,1,0.187083,2,2.85219,2,2.705,5,4.88344
0.5,1,2420.14,716203,-0.00163627,0.0337819,-0.00609621,0.0329717,-4.99911,0.0396226,1030,4637,1,0.184391,2,3.06088,2,2.92284,5,5.24309
0.5,1,2430.14,719154,-0.0012545,0.0337089,-0.00633634,0.0329115,-4.99948,0.0397771,1029,5003,1,0.181659,3,3.14531,3,2.97204,6,5.56812
0.5,1,2440.14,722113,-0.00151503,0.0336339,-0.00619102,0.0330074,-4.99961,0.0398083,1027,5415,1,0.176068,3,3.31602,3,3.14341,6,5.89822
0.5,1,2450.14,725038,-0.00160892,0.0339048,-0.00612081,0.0337959,-4.99938,0.0404997,1026,5773,1,0.178885,3,3.44862,3,3.31542,6,6.21233
0.5,1,2460.14,727985,-0.00160073,0.0332258,-0.00581043,0.0336916,-4.99944,0.0403394,1028,6181,1,0.178885,3,3.59374,3,3.50343,6,6.58582
0.5,1,2470.14,730961,-0.00138802,0.032917,-0.00583179,0.0336902,-4.99943,0.0401992,1030,6588,1,0.184391,3,3.7546,3,3.6524,7,6.8512
0.5,1,2480.14,733896,-0.00123234,0.0331655,-0.00556633,0.0334803,-4.99955,0.0397614,1029,6969,1,0.181659,3,3.95474,3,3.87337,7,7.26202
0.5,1,2490.14,736827,-0.00147885,0.0333286,-0.00574783,0.0335822,-4.99913,0.0404021,1030,7363,1,0.184391,3,4.07038,3,4.10561,7,7.65127
0.5,1,2500.14,739779,-0.00108019,0.0337299,-0.00621882,0.0336885,-4.99902,0.0408414,1026,3899,1,0.173205,2,2.47366,2,2.6674,5,4.46251
0.5,1,2510.14,742746,-0.000825813,0.0332072,-0.0061475,0.0336101,-4.99927,0.0416553,1028,4294,1,0.178885,2,2.73038,2,2.91616,5,4.90744
0.5,1,2520.14,745711,-0.00113769,0.0333878,-0.00627432,0.0339052,-4.99846,0.0411167,1029,4668,1,0.187083,2,2.97355,3,2.945,5,5.324
0.5,1,2530.14,748659,-0.00141017,0.034027,-0.00609929,0.0344369,-4.99756,0.0416433,1029,5056,1,0.187083,3,3.00766,3,3.05647,6,5.5541
0.5,1,2540.14,751613,-0.00139664,0.0337052,-0.00599453,0.0346307,-4.99749,0.0422007,1032,5446,1,0.2,3,3.17254,3,3.253,6,5.92478
0.5,1,2550.14,754549,-0.00153991,0.0340979,-0.00566998,0.0339581,-4.99754,0.0420271,1032,5873,1,0.204939,3,3.34201,3,3.3715,6,6.23217
0.5,1,2560.14,757523,-0.00130923,0.0340735,-0.00575022,0.0342599,-4.99715,0.0429954,1032,6233,1,0.2,3,3.46526,3,3.4463,6,6.44368
0.5,1,2570.14,760462,-0.00168167,0.0341835,-0.00583006,0.034927,-4.99783,0.0435273,1033,6602,1,0.197484,3,3.62284,3,3.55049,6,6.73758
0.5,1,2580.14,763427,-0.00159544,0.0343853,-0.00515864,0.0347296,-4.998,0.0434527,1035,6980,1,0.207364,3,3.77081,3,3.76444,7,7.04258
0.5,1,2590.14,766416,-0.0015717,0.03388,-0.00502765,0.0343669,-4.99752,0.0429803,1034,7364,1,0.2,3,3.96308,3,3.87556,7,7.33539
0.5,1,2600.14,769373,-0.00194835,0.0338582,-0.00539713,0.0347778,-4.99797,0.0429144,1030,3804,1,0.194936,2,2.69555,2,2.54165,5,4.58061
0.5,1,2610.14,772343,-0.00171308,0.0338245,-0.00521262,0.0348078,-4.99857,0.0422891,1029,4186,1,0.187083,2,2.96547,2,2.79231,5,5.03935
0.5,1,2620.14,775308,-0.00168671,0.0341281,-0.00529438,0.0352298,-4.99924,0.0419158,1027,4551,1,0.187083,2,3.16796,2,3.00516,5,5.44013
0.5,1,2630.14,778252,-0.00165927,0.0334965,-0.00554547,0.0355514,-4.99867,0.0425656,1030,4946,1,0.2,3,3.11962,3,3.00217,6,5.61436
0.5,1,2640.14,781223,-0.00145906,0.0331739,-0.00587968,0.0357155,-4.99901,0.0421939,1028,5337,1,0.189737,3,3.26083,3,3.09241,6,5.85013
0.5,1,2650.14,784144,-0.00111994,0.0328199,-0.00672163,0.0359332,-4.99965,0.0417704,1027,5686,1,0.187083,3,3.32129,3,3.20203,6,5.995
0.5,1,2660.14,787106,-0.00182244,0.0328128,-0.00682644,0.036147,-4.99911,0.0422866,1025,6088,1,0.181659,3,3.4854,3,3.31512,6,6.29238
0.5,1,2670.14,790053,-0.00147404,0.0328434,-0.0070217,0.0362669,-4.99911,0.0419493,1026,6460,1,0.178885,3,3.58399,3,3.54359,6,6.63852
0.5,1,2680.14,792981,-0.00138416,0.0323766,-0.00668665,0.0358117,-4.99846,0.042242,1025,6840,1,0.164317,3,3.66933,3,3.70446,6,6.90297
0.5,1,2690.14,795916,-0.00114389,0.0321066,-0.0063597,0.0350493,-4.99749,0.0432359,1023,7187,1,0.158114,3,3.83601,3,3.89513,7,7.17084
0.5,1,2700.14,798851,-0.000782602,0.0324463,-0.00647795,0.0350774,-4.99805,0.0432132,1024,3785,1,0.161245,2,2.42879,2,2.52309,5,4.25641
0.5,1,2710.14,801792,-0.000543251,0.0325112,-0.00656849,0.0348404,-4.99868,0.0420392,1027,4204,1,0.176068,2,2.68421,2,2.70444,5,4.61031
0.5,1,2720.14,804746,-2.88819e-05,0.032679,-0.00704693,0.0348961,-4.99877,0.0420179,1027,4608,1,0.176068,2,2.90448,2,2.90069,5,4.995
0.5,1,2730.14,807694,-9.12046e-05,0.0332031,-0.00738229,0.0345205,-4.99874,0.0418883,1029,5001,1,0.176068,2,3.06953,3,2.8578,5,5.3082
0.5,1,2740.14,810636,6.77511e-05,0.03321,-0.00756115,0.0349194,-4.99945,0.0412813,1026,5402,1,0.167332,3,3.04779,3,3.03875,6,5.53326
0.5,1,2750.14,813604,-0.000243086,0.0333808,-0.00786388,0.0354435,-4.99986,0.0408513,1029,5779,1,0.176068,3,3.27047,3,3.18402,6,5.88812
0.5,1,2760.14,816558,-0.000759082,0.0334742,-0.00798803,0.0354267,-5,0.0411235,1031,6168,1,0.181659,3,3.38098,3,3.30666,6,6.17746
0.5,1,2770.14,819500,-0.00128961,0.0337287,-0.00782658,0.035045,-4.99953,0.0413807,1031,6538,1,0.181659,3,3.55345,3,3.39868,6,6.43755
0.5,1,2780.14,822479,-0.00145069,0.0337187,-0.00796221,0.0354587,-4.99967,0.0414057,1034,6948,1,0.184391,3,3.67872,3,3.58064,6,6.7813
0.5,1,2790.14,825447,-0.00148115,0.0336773,-0.00792255,0.0363729,-5.00006,0.0408886,1030,7333,1,0.173205,3,3.76324,3,3.75606,7,7
0.5,1,2800.14,828395,-0.00147006,0.0333411,-0.00803778,0.0364461,-5.00061,0.0411609,1031,3846,1,0.176068,2,2.43331,2,2.57527,5,4.34799
0.5,1,2810.14,831381,-0.00177338,0.0330006,-0.00791113,0.0363678,-5.00071,0.0409733,1032,4245,1,0.194936,2,2.65104,2,2.81069,5,4.73434
0.5,1,2820.14,834325,-0.00132361,0.0331584,-0.00782658,0.0365043,-5.0006,0.0410552,1032,4622,1,0.184391,2,2.93343,2,3.04039,5,5.15238
0.5,1,2830.14,837286,-0.000765822,0.033365,-0.00813105,0.0369489,-4.99998,0.0426941,1037,4987,1,0.192354,3,2.97624,3,3.10838,6,5.50836
0.5,1,2840.14,840278,-0.000197419,0.0331638,-0.00807224,0.0364893,-5.00003,0.0426777,1035,5364,1,0.187083,3,3.16212,3,3.25315,6,5.8573
0.5,1,2850.14,843238,-1.04912e-06,0.0335705,-0.00854032,0.0363792,-5.00007,0.0418186,1033,5763,1,0.187083,3,3.34813,3,3.35976,6,6.15272
0.5,1,2860.14,846188,1.45314e-05,0.0342551,-0.00836492,0.036798,-5.00066,0.0421645,1033,6141,1,0.181659,3,3.53171,3,3.49986,6,6.49415
0.5,1,2870.14,849177,-7.62915e-06,0.0346591,-0.00815072,0.0369379,-5.00036,0.0431219,1034,6538,1,0.189737,3,3.69811,3,3.6476,6,6.82561
0.5,1,2880.14,852157,-0.000531514,0.0344993,-0.00806572,0.0365082,-5.00032,0.0430533,1033,6924,1,0.192354,3,3.8364,3,3.74179,7,6.96656
0.5,1,2890.14,855102,-0.000542847,0.0347958,-0.00834511,0.0371285,-5.00084,0.0437956,1034,7337,1,0.194936,3,4.00112,3,3.82086,7,7.22842
0.5,1,2900.14,858062,-0.000829464,0.0353119,-0.0081262,0.0375263,-5.00065,0.0439222,1036,3939,1,0.2,2,2.64726,2,2.43413,5,4.38577
0.5,1,2910.14,861086,-0.000235445,0.0351924,-0.00853373,0.0375172,-5.0009,0.0429185,1038,4384,1,0.204939,2,2.84113,2,2.64102,5,4.74668
0.5,1,2920.14,864029,-0.000236147,0.0350699,-0.0084496,0.0376118,-5.00128,0.0424192,1037,4776,1,0.202485,2,3.04122,2,2.81478,5,5.07011
0.5,1,2930.14,866999,-0.000510537,0.0348785,-0.00820835,0.0377417,-5.00181,0.04177,1032,5168,1,0.184391,3,3.06284,2,2.97204,6,5.37308
0.5,1,2940.14,869973,-0.000142136,0.0344605,-0.00808709,0.0374881,-5.00168,0.0427209,1030,5560,1,0.178885,3,3.33377,3,3.01645,6,5.83858
0.5,1,2950.14,872934,0.000115692,0.0342918,-0.00846008,0.0382807,-5.00122,0.0431661,1027,5956,1,0.170294,3,3.51497,3,3.16749,6,6.17981
0.5,1,2960.14,875871,0.00047495,0.0342843,-0.00881693,0.0390055,-5.00098,0.0433787,1030,6348,1,0.178885,3,3.64431,3,3.26665,6,6.40016
0.5,1,2970.14,878826,-0.000118233,0.0338833,-0.00931693,0.0397072,-5.00173,0.0430172,1031,6715,1,0.181659,3,3.79605,3,3.4198,6,6.75019
0.5,1,2980.14,881779,0.000299553,0.0338479,-0.00948151,0.0396671,-5.00145,0.0425497,1031,7091,1,0.181659,3,3.95702,3,3.6307,6,7.12727
0.5,1,2990.14,884764,0.000234014,0.0331624,-0.00951983,0.0397015,-5.00118,0.0429429,1030,7485,1,0.178885,3,4.16485,3,3.79921,6,7.48719
0.5,1,3000.14,887696,-7.92712e-05,0.0330342,-0.00953861,0.0395975,-5.00122,0.0419106,1029,3885,1,0.176068,2,2.77543,2,2.5022,5,4.64607
0.5,1,3010.14,890668,-0.000486847,0.0328797,-0.00948348,0.0398858,-5.00098,0.0425705,1029,4274,1,0.176068,2,3.0692,2,2.78262,5,5.1483
0.5,1,3020.14,893626,-0.000967957,0.0340436,-0.00965757,0.0398767,-5.00015,0.0420466,1030,4631,1,0.178885,3,3.16449,2,3.00483,5,5.61008
0.5,1,3030.14,896566,-0.00165611,0.0340348,-0.00943272,0.0392215,-5.00032,0.042288,1030,5002,1,0.178885,3,3.39514,3,3.00816,6,5.9198
0.5,1,3040.14,899505,-0.00194617,0.0337212,-0.00983655,0.0403859,-5.00069,0.042874,1031,5367,1,0.181659,3,3.61206,3,3.19969,6,6.35004
0.5,1,3050.14,902476,-0.00164574,0.0341178,-0.00976552,0.0405976,-5.00037,0.043481,1032,5757,1,0.184391,3,3.74005,3,3.36021,6,6.6279
0.5,1,3060.14,905446,-0.00178439,0.0345775,-0.0103332,0.0409206,-5.00068,0.0437366,1034,6131,1,0.189737,3,3.81104,3,3.51739,6,6.86149
0.5,1,3070.14,908414,-0.00115901,0.0343696,-0.00990108,0.0397819,-5.00086,0.0439694,1033,6481,1,0.187083,3,3.93395,3,3.63854,6,7.11259
0.5,1,3080.14,911385,-0.00123754,0.0345571,-0.00994452,0.0399091,-5.00129,0.0435915,1031,6890,1,0.181659,3,4.0466,3,3.7351,7,7.29205
0.5,1,3090.14,914343,-0.00103661,0.0341597,-0.0103847,0.0402835,-5.00126,0.043209,1033,7293,1,0.197484,3,4.20797,3,3.89435,7,7.6098
0.5,1,3100.14,917327,-0.00133737,0.0343535,-0.0102745,0.0400901,-5.00137,0.0427608,1031,3788,1,0.187083,2,2.65575,2,2.54735,5,4.59456
0.5,1,3110.14,920283,-0.00126105,0.0342604,-0.0105208,0.0403805,-5.00118,0.0426179,1032,4168,1,0.2,2,2.85832,2,2.7408,5,4.89816
0.5,1,3120.14,923236,-0.000973563,0.0342609,-0.0108548,0.0408593,-5.00099,0.0416226,1032,4538,1,0.194936,2,3.07994,2,2.97422,5,5.3578
0.5,1,3130.14,926190,-0.000239459,0.034595,-0.0105954,0.0408301,-5.00068,0.0420453,1030,4890,1,0.184391,3,3.08237,2,3.21761,6,5.64712
0.5,1,3140.14,929173,-0.000506601,0.0349885,-0.0108637,0.0410092,-5.00088,0.0425864,1031,5276,1,0.187083,3,3.23435,3,3.24761,6,6.00899
0.5,1,3150.14,932109,-0.000573015,0.0351216,-0.0109519,0.0412012,-5.00115,0.0428642,1029,5668,1,0.181659,3,3.44398,3,3.43904,6,6.40999
0.5,1,3160.14,935071,-0.00111717,0.03512,-0.0105316,0.0409189,-5.00144,0.0439472,1031,6067,1,0.187083,3,3.57267,3,3.53511,6,6.6556
0.5,1,3170.14,938054,-0.00119832,0.0355105,-0.0103371,0.0408552,-5.00167,0.044732,1032,6485,1,0.194936,3,3.76457,3,3.73832,6,7.06237
0.5,1,3180.14,941000,-0.000859801,0.0352769,-0.0103742,0.0408816,-5.00121,0.0451647,1031,6900,1,0.192354,3,3.95474,3,3.85149,6,7.36125
0.5,1,3190.14,943955,-0.000601736,0.0350907,-0.0103966,0.0409318,-5.00123,0.0446633,1031,7289,1,0.187083,3,4.14946,3,4.05401,7,7.68967
0.5,1,3200.14,946889,-0.000762633,0.0349389,-0.0106088,0.0409668,-5.0018,0.0447336,1031,3840,1,0.187083,2,2.73898,2,2.68067,5,4.76844
0.5,1,3210.14,949879,-0.000390563,0.0356355,-0.0104322,0.0407611,-5.00262,0.0451403,1029,4214,1,0.170294,2,3.00117,2,2.91496,5,5.2073
0.5,1,3220.14,952837,-0.00107105,0.0359594,-0.0100981,0.0409744,-5.00288,0.0462407,1027,4622,1,0.164317,2,3.24238,2,3.1738,5,5.66392
0.5,1,3230.14,955802,-0.00048457,0.0351441,-0.0101156,0.0404622,-5.0021,0.0465563,1027,5001,1,0.164317,3,3.27231,3,3.21543,6,5.98289
