dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,1,1109,394.855,13,478,13,-1,1,373,0,1,17,11,3,6,334.518,1,-1,-4.88846,0.131699,-0.0447134,0,2,2
0.5,1,1110,395.258,4,4,-1,-1,1,-1,1,0,113,56,32,57,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,1,1
0.5,1,1111,395.855,13,13,-1,-1,1,-1,0,0,115,65,26,50,0,1,-1,-5.06782,0.0562335,-0.12991,1,2,2
0.5,1,1112,395.97,21,21,-1,-1,1,-1,0,1,111,49,30,62,0,1,-1,-4.93527,0.0871568,-0.00588109,4,7,1
0.5,1,1113,397.855,13,478,13,-1,1,373,1,1,18,11,3,7,334.518,1,-1,-4.88846,0.131699,-0.0447134,1,2,2
0.5,1,1114,398.97,21,21,-1,-1,1,-1,1,1,112,49,31,63,0,1,-1,-4.93527,0.0871568,-0.00588109,4,6,1
0.5,1,1115,399.258,4,4,-1,-1,1,-1,0,1,114,57,32,57,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,2,1
0.5,1,1116,399.855,13,13,-1,-1,1,-1,0,0,116,65,27,51,0,1,-1,-5.06782,0.0562335,-0.12991,2,2,2
0.5,1,1117,399.855,13,478,13,-1,1,373,1,1,19,12,3,7,334.518,0,399.855,-4.88846,0.131699,-0.0447134,2,2,1
0.5,1,1118,401.97,21,21,-1,-1,1,-1,1,0,113,50,31,63,0,1,-1,-4.93527,0.0871568,-0.00588109,3,6,1
0.5,1,1119,402.258,4,4,-1,-1,1,-1,1,1,115,57,32,58,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,1,1
0.5,1,1120,403.855,13,13,-1,-1,1,-1,0,1,117,65,28,52,0,1,-1,-5.06782,0.0562335,-0.12991,3,2,1
0.5,1,1121,405.258,4,4,-1,-1,1,-1,1,0,116,58,32,58,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,1,1
0.5,1,1122,405.97,21,21,-1,-1,1,-1,0,1,114,51,31,63,0,1,-1,-4.93527,0.0871568,-0.00588109,3,3,1
0.5,1,1123,406.855,13,13,-1,-1,1,-1,1,1,118,65,29,53,0,1,-1,-5.06782,0.0562335,-0.12991,3,2,1
0.5,1,1124,408.97,21,21,-1,-1,1,-1,1,0,115,51,31,64,0,1,-1,-4.93527,0.0871568,-0.00588109,2,3,1
0.5,1,1125,409.258,4,4,-1,-1,1,-1,0,1,117,59,32,58,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,1,1
0.5,1,1126,409.855,13,13,-1,-1,1,-1,1,0,119,66,29,53,0,1,-1,-5.06782,0.0562335,-0.12991,3,1,1
0.5,1,1127,412.258,4,4,-1,-1,1,-1,1,0,118,59,33,59,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,1,1
0.5,1,1128,412.97,21,21,-1,-1,1,-1,0,1,116,52,31,64,0,1,-1,-4.93527,0.0871568,-0.00588109,3,3,1
0.5,1,1129,413.855,13,13,-1,-1,1,-1,0,1,120,67,29,53,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,1130,415.97,21,21,-1,-1,1,-1,1,0,117,52,32,65,0,1,-1,-4.93527,0.0871568,-0.00588109,3,3,1
0.5,1,1131,416.258,4,4,-1,-1,1,-1,0,1,119,60,33,59,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,1,1
0.5,1,1132,416.855,13,13,-1,-1,1,-1,1,1,121,67,30,54,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,1133,419.258,4,4,-1,-1,1,-1,1,0,120,60,34,60,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,1,1
0.5,1,1134,419.855,13,13,-1,-1,1,-1,1,0,122,68,30,54,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,1135,419.97,21,21,-1,-1,1,-1,0,1,118,53,32,65,0,1,-1,-4.93527,0.0871568,-0.00588109,4,3,1
0.5,1,1136,422.97,21,21,-1,-1,1,-1,1,1,119,53,33,66,0,1,-1,-4.93527,0.0871568,-0.00588109,4,2,1
0.5,1,1137,423.258,4,4,-1,-1,1,-1,0,0,121,61,34,60,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,2,1
0.5,1,1138,423.855,13,13,-1,-1,1,-1,0,0,123,69,30,54,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1139,425.97,21,21,-1,-1,1,-1,1,0,120,54,33,66,0,1,-1,-4.93527,0.0871568,-0.00588109,3,2,1
0.5,1,1140,427.258,4,4,-1,-1,1,-1,0,1,122,61,34,61,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,3,1
0.5,1,1141,427.855,13,13,-1,-1,1,-1,0,1,124,69,31,55,0,1,-1,-5.06782,0.0562335,-0.12991,6,1,1
0.5,1,1142,429.97,21,21,-1,-1,1,-1,0,1,121,55,33,66,0,1,-1,-4.93527,0.0871568,-0.00588109,3,3,1
0.5,1,1143,430.258,4,4,-1,-1,1,-1,1,1,123,61,34,62,0,1,-1,-5.15306,-0.0100077,-0.00121488,3,3,1
0.5,1,1144,430.855,13,13,-1,-1,1,-1,1,1,125,69,32,56,0,1,-1,-5.06782,0.0562335,-0.12991,6,1,1
0.5,1,1145,432.97,21,21,-1,-1,1,-1,1,1,122,55,33,67,0,1,-1,-4.93527,0.0871568,-0.00588109,2,3,1
0.5,1,1146,433.258,4,4,-1,-1,1,-1,1,1,124,62,34,62,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,3,1
0.5,1,1147,433.855,13,13,-1,-1,1,-1,1,1,126,70,32,56,0,1,-1,-5.06782,0.0562335,-0.12991,6,0,1
0.5,1,1148,435.97,21,21,-1,-1,1,-1,1,1,123,56,33,67,0,1,-1,-4.93527,0.0871568,-0.00588109,2,3,1
0.5,1,1149,436.258,4,4,-1,-1,1,-1,1,1,125,63,34,62,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,2,1
0.5,1,1150,436.855,13,13,-1,-1,1,-1,1,1,127,71,32,56,0,1,-1,-5.06782,0.0562335,-0.12991,5,0,1
0.5,1,1151,438.97,21,21,-1,-1,1,-1,1,0,124,57,33,67,0,1,-1,-4.93527,0.0871568,-0.00588109,2,3,1
0.5,1,1152,439.258,4,4,-1,-1,1,-1,1,0,126,64,34,62,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,0,1
0.5,1,1153,439.855,13,13,-1,-1,1,-1,1,0,128,72,32,56,0,1,-1,-5.06782,0.0562335,-0.12991,5,0,1
0.5,1,1154,442.97,21,21,-1,-1,1,-1,0,0,125,58,33,67,0,1,-1,-4.93527,0.0871568,-0.00588109,3,3,1
0.5,1,1155,443.258,4,4,-1,-1,1,-1,0,1,127,65,34,62,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,1,1
0.5,1,1156,443.855,13,13,-1,-1,1,-1,0,1,129,73,32,56,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1157,446.258,4,4,-1,-1,1,-1,1,1,128,65,34,63,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,1,1
0.5,1,1158,446.855,13,13,-1,-1,1,-1,1,1,130,73,32,57,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1159,446.97,21,21,-1,-1,1,-1,0,0,126,58,34,68,0,1,-1,-4.93527,0.0871568,-0.00588109,4,3,1
0.5,1,1160,449.258,4,4,-1,-1,1,-1,1,0,129,66,34,63,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,1,1
0.5,1,1161,449.855,13,13,-1,-1,1,-1,1,1,131,74,32,57,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1162,450.97,21,21,-1,-1,1,-1,0,0,127,58,35,69,0,1,-1,-4.93527,0.0871568,-0.00588109,5,3,1
0.5,1,1163,452.855,13,13,-1,-1,1,-1,1,0,132,75,32,57,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,1164,453.258,4,4,-1,-1,1,-1,0,1,130,67,34,63,0,1,-1,-5.15306,-0.0100077,-0.00121488,2,1,1
0.5,1,1165,454.97,21,21,-1,-1,1,-1,0,0,128,58,36,70,0,1,-1,-4.93527,0.0871568,-0.00588109,5,4,1
0.5,1,1166,456.258,4,4,-1,-1,1,-1,1,0,131,67,35,64,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,0,1
0.5,1,1167,456.855,13,13,-1,-1,1,-1,0,1,133,76,32,57,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1168,458.97,21,21,-1,-1,1,-1,0,1,129,58,36,71,0,1,-1,-4.93527,0.0871568,-0.00588109,6,4,1
0.5,1,1169,459.855,13,13,-1,-1,1,-1,1,0,134,76,33,58,0,1,-1,-5.06782,0.0562335,-0.12991,4,1,1
0.5,1,1170,460.258,4,4,-1,-1,1,-1,0,0,132,68,35,64,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,1,1
0.5,1,1171,461.97,21,21,-1,-1,1,-1,1,0,130,58,37,72,0,1,-1,-4.93527,0.0871568,-0.00588109,5,4,1
0.5,1,1172,463.855,13,13,-1,-1,1,-1,0,1,135,77,33,58,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1173,464.258,4,4,-1,-1,1,-1,0,1,133,68,35,65,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,2,1
0.5,1,1174,465.97,21,21,-1,-1,1,-1,0,1,131,59,37,72,0,1,-1,-4.93527,0.0871568,-0.00588109,6,4,1
0.5,1,1175,466.855,13,13,-1,-1,1,-1,1,0,136,77,34,59,0,1,-1,-5.06782,0.0562335,-0.12991,5,0,1
0.5,1,1176,467.258,4,4,-1,-1,1,-1,1,1,134,68,35,66,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,2,1
0.5,1,1177,467.97,21,21,-1,-1,1,-1,1,1,132,59,38,73,0,0,467.97,-4.93527,0.0871568,-0.00588109,6,4,0
0.5,1,1178,470.258,4,4,-1,-1,1,-1,1,0,135,69,35,66,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,2,1
0.5,1,1179,470.855,13,13,-1,-1,1,-1,0,0,137,78,34,59,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1180,474.258,4,4,-1,-1,1,-1,0,0,136,70,35,66,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,3,1
0.5,1,1181,474.855,13,13,-1,-1,1,-1,0,1,138,78,34,60,0,1,-1,-5.06782,0.0562335,-0.12991,5,2,1
0.5,1,1182,477.855,13,13,-1,-1,1,-1,1,1,139,78,34,61,0,1,-1,-5.06782,0.0562335,-0.12991,5,1,1
0.5,1,1183,478.258,4,4,-1,-1,1,-1,0,1,137,70,35,67,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,4,1
0.5,1,1184,480.855,13,13,-1,-1,1,-1,1,1,140,79,34,61,0,1,-1,-5.06782,0.0562335,-0.12991,3,1,1
0.5,1,1185,481.258,4,4,-1,-1,1,-1,1,0,138,70,35,68,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,3,1
0.5,1,1186,483.855,13,13,-1,-1,1,-1,1,1,141,80,34,61,0,1,-1,-5.06782,0.0562335,-0.12991,1,1,1
0.5,1,1187,485.258,4,4,-1,-1,1,-1,0,1,139,71,35,68,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,4,1
0.5,1,1188,486.855,13,13,-1,-1,1,-1,1,1,142,81,34,61,0,1,-1,-5.06782,0.0562335,-0.12991,1,0,1
0.5,1,1189,488.258,4,4,-1,-1,1,-1,1,0,140,71,35,69,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,2,1
0.5,1,1190,489.855,13,13,-1,-1,1,-1,1,1,143,82,34,61,0,1,-1,-5.06782,0.0562335,-0.12991,0,0,1
0.5,1,1191,491.855,13,13,-1,-1,1,-1,1,1,144,83,34,61,0,0,491.855,-5.06782,0.0562335,-0.12991,0,0,0
0.5,1,1192,492.258,4,4,-1,-1,1,-1,0,0,141,72,35,69,0,1,-1,-5.15306,-0.0100077,-0.00121488,0,3,1
0.5,1,1193,496.258,4,4,-1,-1,1,-1,0,0,142,72,35,70,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,3,1
0.5,1,1194,500.258,4,4,-1,-1,1,-1,0,1,143,72,36,71,0,1,-1,-5.15306,-0.0100077,-0.00121488,1,4,1
