dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,choice_int,choice_slope,num_femlarva,num_malelarva,num_adults
0.5,1,193,28.0688,4,4,-1,-1,1,-1,0,1,8,4,3,4,0,1,-1,-5,0.0831002,-0.0959945,2,0,1
0.5,1,194,28.1044,13,13,-1,-1,1,-1,1,0,8,3,3,5,0,1,-1,-5.00767,0.0460276,-0.0790966,0,0,1
0.5,1,195,28.1055,1,1,-1,-1,1,-1,0,0,8,4,3,4,0,1,-1,-4.99314,0.0739416,0.048066,3,1,1
0.5,1,196,28.2566,8,8,-1,-1,1,-1,0,0,8,4,1,4,0,1,-1,-5.03151,0.176034,-0.0346338,1,2,1
0.5,1,197,28.342,18,18,-1,-1,1,-1,1,0,9,7,1,2,0,1,-1,-5.03176,-0.0242324,0.0529473,0,0,1
0.5,1,198,28.5239,21,21,-1,-1,1,-1,1,0,8,3,2,5,0,1,-1,-4.99792,0.0831002,-0.0713418,2,2,1
0.5,1,199,28.6567,17,17,-1,-1,1,-1,0,1,8,4,2,4,0,1,-1,-4.98695,0.0580711,-0.0891569,1,1,1
0.5,1,200,28.7415,0,0,-1,-1,1,-1,1,0,8,3,4,5,0,1,-1,-4.85904,-0.0668555,-0.101663,2,1,1
0.5,1,201,28.7523,2,2,-1,-1,1,-1,1,0,8,3,3,5,0,1,-1,-4.97632,0.00689859,-0.0544317,1,2,1
0.5,1,202,28.8132,15,15,-1,-1,1,-1,1,0,8,3,5,5,0,1,-1,-5.08633,-0.0213322,0,2,0,1
0.5,1,203,28.8183,24,24,-1,-1,1,-1,0,0,9,8,0,1,0,1,-1,-4.98561,0.022998,0.0242454,1,0,1
0.5,1,204,28.8869,20,20,-1,-1,1,-1,1,1,8,3,4,5,0,1,-1,-5.03825,-0.105291,-0.156665,2,1,1
0.5,1,205,28.9028,3,3,-1,-1,1,-1,0,0,9,6,2,3,0,0,28.9028,-5.04032,-0.0736025,-0.0545912,0,0,0
0.5,1,206,28.9864,16,16,-1,-1,1,-1,1,0,8,3,4,5,0,1,-1,-5.04747,-0.0695396,-0.0393193,2,1,1
0.5,1,207,29.3984,5,5,-1,-1,1,-1,1,1,8,2,3,6,0,1,-1,-5,0,0.0377333,2,3,1
0.5,1,208,29.9179,19,19,-1,-1,1,-1,0,0,9,7,1,2,0,1,-1,-5.0425,0.0565243,-0.121081,0,1,1
0.5,1,209,30.1167,6,6,-1,-1,1,-1,0,1,9,6,1,3,0,1,-1,-4.89772,-0.000254752,-0.0961259,1,0,1
0.5,1,210,30.5481,7,7,-1,-1,1,-1,0,1,9,6,2,3,0,1,-1,-4.91219,0,-0.0173071,1,0,1
0.5,1,211,30.8363,23,23,-1,-1,1,-1,1,1,9,5,1,4,0,1,-1,-4.88923,0,-0.00352527,1,1,1
0.5,1,212,30.8609,11,11,-1,-1,1,-1,1,1,9,5,1,4,0,1,-1,-5.06062,0.0281038,-0.0132813,1,1,1
0.5,1,213,31.0688,4,4,-1,-1,1,-1,1,1,9,4,4,5,0,1,-1,-5,0.0831002,-0.0959945,2,0,1
0.5,1,214,31.6567,17,17,-1,-1,1,-1,1,0,9,4,2,5,0,1,-1,-4.98695,0.0580711,-0.0891569,1,0,1
0.5,1,215,31.7545,12,12,-1,-1,1,-1,0,1,9,5,1,4,0,1,-1,-4.97269,-0.112579,-0.0746396,1,1,1
0.5,1,216,31.8869,20,20,-1,-1,1,-1,1,0,9,4,4,5,0,1,-1,-5.03825,-0.105291,-0.156665,1,1,1
0.5,1,217,32.1044,13,13,-1,-1,1,-1,0,0,9,4,3,5,0,1,-1,-5.00767,0.0460276,-0.0790966,1,0,1
0.5,1,218,32.1055,1,1,-1,-1,1,-1,0,1,9,4,4,5,0,1,-1,-4.99314,0.0739416,0.048066,3,2,1
0.5,1,219,32.1167,6,6,-1,-1,1,-1,1,1,10,6,2,4,0,0,32.1167,-4.89772,-0.000254752,-0.0961259,1,0,0
0.5,1,220,32.2566,8,8,-1,-1,1,-1,0,0,9,4,1,5,0,1,-1,-5.03151,0.176034,-0.0346338,2,2,1
0.5,1,221,32.342,18,18,-1,-1,1,-1,0,0,10,8,1,2,0,1,-1,-5.03176,-0.0242324,0.0529473,0,1,1
0.5,1,222,32.3984,5,5,-1,-1,1,-1,1,0,9,3,3,6,0,1,-1,-5,0,0.0377333,2,2,1
0.5,1,223,32.5239,21,21,-1,-1,1,-1,0,1,9,4,2,5,0,1,-1,-4.99792,0.0831002,-0.0713418,2,3,1
0.5,1,224,32.7415,0,0,-1,-1,1,-1,0,0,9,4,4,5,0,1,-1,-4.85904,-0.0668555,-0.101663,2,2,1
0.5,1,225,32.7523,2,2,-1,-1,1,-1,0,0,9,4,3,5,0,1,-1,-4.97632,0.00689859,-0.0544317,2,2,1
0.5,1,226,32.8132,15,15,-1,-1,1,-1,0,1,9,4,5,5,0,1,-1,-5.08633,-0.0213322,0,3,0,1
0.5,1,227,32.8183,24,24,-1,-1,1,-1,0,1,10,8,1,2,0,1,-1,-4.98561,0.022998,0.0242454,1,1,1
0.5,1,228,32.9864,16,16,-1,-1,1,-1,0,1,9,4,4,5,0,1,-1,-5.04747,-0.0695396,-0.0393193,2,2,1
0.5,1,229,33.5481,7,7,-1,-1,1,-1,1,1,10,6,3,4,0,1,-1,-4.91219,0,-0.0173071,0,0,1
0.5,1,230,33.8363,23,23,-1,-1,1,-1,1,0,10,6,1,4,0,1,-1,-4.88923,0,-0.00352527,0,1,1
0.5,1,231,33.8609,11,11,-1,-1,1,-1,1,0,10,6,1,4,0,1,-1,-5.06062,0.0281038,-0.0132813,1,0,1
0.5,1,232,33.9179,19,19,-1,-1,1,-1,0,0,10,7,1,3,0,1,-1,-5.0425,0.0565243,-0.121081,1,1,1
0.5,1,233,34.0688,4,4,-1,-1,1,-1,1,1,10,5,4,5,0,1,-1,-5,0.0831002,-0.0959945,1,0,1
0.5,1,234,34.7545,12,12,-1,-1,1,-1,1,1,10,5,2,5,0,1,-1,-4.97269,-0.112579,-0.0746396,1,1,1
0.5,1,235,34.9864,16,16,-1,-1,1,-1,1,1,10,4,4,6,0,0,34.9864,-5.04747,-0.0695396,-0.0393193,2,2,0
0.5,1,236,35.1055,1,1,-1,-1,1,-1,1,0,10,4,4,6,0,1,-1,-4.99314,0.0739416,0.048066,1,2,1
0.5,1,237,35.5239,21,21,-1,-1,1,-1,1,0,10,4,2,6,0,1,-1,-4.99792,0.0831002,-0.0713418,1,3,1
0.5,1,238,35.6567,17,17,-1,-1,1,-1,0,0,10,5,2,5,0,1,-1,-4.98695,0.0580711,-0.0891569,1,1,1
0.5,1,239,35.8132,15,15,-1,-1,1,-1,1,0,10,4,6,6,0,1,-1,-5.08633,-0.0213322,0,2,0,1
0.5,1,240,35.8183,24,24,-1,-1,1,-1,1,1,11,8,1,3,0,1,-1,-4.98561,0.022998,0.0242454,1,0,1
0.5,1,241,35.8869,20,20,-1,-1,1,-1,0,0,10,5,4,5,0,1,-1,-5.03825,-0.105291,-0.156665,2,1,1
0.5,1,242,36.1044,13,13,-1,-1,1,-1,0,1,10,4,4,6,0,1,-1,-5.00767,0.0460276,-0.0790966,1,1,1
0.5,1,243,36.2566,8,8,-1,-1,1,-1,0,0,10,4,2,6,0,1,-1,-5.03151,0.176034,-0.0346338,2,3,1
0.5,1,244,36.342,18,18,-1,-1,1,-1,0,0,11,8,1,3,0,1,-1,-5.03176,-0.0242324,0.0529473,0,2,1
0.5,1,245,36.3984,5,5,-1,-1,1,-1,0,1,10,4,3,6,0,1,-1,-5,0,0.0377333,3,2,1
0.5,1,246,36.5481,7,7,-1,-1,1,-1,1,0,11,7,3,4,0,1,-1,-4.91219,0,-0.0173071,0,0,1
0.5,1,247,36.7415,0,0,-1,-1,1,-1,0,0,10,4,4,6,0,1,-1,-4.85904,-0.0668555,-0.101663,2,3,1
0.5,1,248,36.7523,2,2,-1,-1,1,-1,0,1,10,4,4,6,0,1,-1,-4.97632,0.00689859,-0.0544317,2,3,1
0.5,1,249,37.0688,4,4,-1,-1,1,-1,1,0,11,6,4,5,0,1,-1,-5,0.0831002,-0.0959945,1,0,1
0.5,1,250,37.7545,12,12,-1,-1,1,-1,1,0,11,6,2,5,0,1,-1,-4.97269,-0.112579,-0.0746396,1,1,1
0.5,1,251,37.8363,23,23,-1,-1,1,-1,0,1,11,7,1,4,0,1,-1,-4.88923,0,-0.00352527,0,2,1
0.5,1,252,37.8609,11,11,-1,-1,1,-1,0,1,11,7,1,4,0,1,-1,-5.06062,0.0281038,-0.0132813,1,1,1
0.5,1,253,37.9179,19,19,-1,-1,1,-1,0,1,11,7,2,4,0,1,-1,-5.0425,0.0565243,-0.121081,2,1,1
0.5,1,254,38.8183,24,24,-1,-1,1,-1,1,0,12,9,1,3,0,1,-1,-4.98561,0.022998,0.0242454,0,0,1
0.5,1,255,39.1044,13,13,-1,-1,1,-1,1,0,11,4,4,7,0,1,-1,-5.00767,0.0460276,-0.0790966,1,0,1
0.5,1,256,39.1055,1,1,-1,-1,1,-1,0,0,11,5,4,6,0,1,-1,-4.99314,0.0739416,0.048066,1,3,1
0.5,1,257,39.3984,5,5,-1,-1,1,-1,1,1,11,4,4,7,0,1,-1,-5,0,0.0377333,3,1,1
0.5,1,258,39.5239,21,21,-1,-1,1,-1,0,0,11,5,2,6,0,1,-1,-4.99792,0.0831002,-0.0713418,2,3,1
0.5,1,259,39.6567,17,17,-1,-1,1,-1,0,1,11,5,2,6,0,1,-1,-4.98695,0.0580711,-0.0891569,2,1,1
0.5,1,260,39.7523,2,2,-1,-1,1,-1,1,0,11,4,4,7,0,1,-1,-4.97632,0.00689859,-0.0544317,1,3,1
0.5,1,261,39.8132,15,15,-1,-1,1,-1,0,1,11,5,6,6,0,1,-1,-5.08633,-0.0213322,0,3,0,1
0.5,1,262,39.8869,20,20,-1,-1,1,-1,0,0,11,5,5,6,0,1,-1,-5.03825,-0.105291,-0.156665,2,2,1
0.5,1,263,39.9179,19,19,-1,-1,1,-1,1,1,12,7,3,5,0,0,39.9179,-5.0425,0.0565243,-0.121081,2,1,0
0.5,1,264,40.2566,8,8,-1,-1,1,-1,0,0,11,4,2,7,0,1,-1,-5.03151,0.176034,-0.0346338,2,4,1
0.5,1,265,40.342,18,18,-1,-1,1,-1,0,1,12,8,1,4,0,1,-1,-5.03176,-0.0242324,0.0529473,0,3,1
0.5,1,266,40.5481,7,7,-1,-1,1,-1,0,1,12,8,3,4,0,1,-1,-4.91219,0,-0.0173071,1,0,1
0.5,1,267,40.7415,0,0,-1,-1,1,-1,0,0,11,4,4,7,0,1,-1,-4.85904,-0.0668555,-0.101663,3,3,1
0.5,1,268,40.8363,23,23,-1,-1,1,-1,1,0,12,7,1,5,0,1,-1,-4.88923,0,-0.00352527,0,2,1
0.5,1,269,40.8609,11,11,-1,-1,1,-1,1,0,12,7,1,5,0,1,-1,-5.06062,0.0281038,-0.0132813,0,1,1
0.5,1,270,41.0688,4,4,-1,-1,1,-1,0,0,12,7,4,5,0,1,-1,-5,0.0831002,-0.0959945,1,1,1
0.5,1,271,41.7545,12,12,-1,-1,1,-1,0,0,12,7,2,5,0,1,-1,-4.97269,-0.112579,-0.0746396,2,1,1
0.5,1,272,42.3984,5,5,-1,-1,1,-1,1,0,12,5,4,7,0,1,-1,-5,0,0.0377333,3,1,1
0.5,1,273,42.6567,17,17,-1,-1,1,-1,1,1,12,5,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,2,1,1
0.5,1,274,42.8132,15,15,-1,-1,1,-1,1,1,12,5,7,7,0,1,-1,-5.08633,-0.0213322,0,3,0,1
0.5,1,275,42.8183,24,24,-1,-1,1,-1,0,1,13,10,1,3,0,1,-1,-4.98561,0.022998,0.0242454,0,1,1
0.5,1,276,43.1044,13,13,-1,-1,1,-1,0,0,12,5,4,7,0,1,-1,-5.00767,0.0460276,-0.0790966,2,0,1
0.5,1,277,43.1055,1,1,-1,-1,1,-1,0,0,12,5,4,7,0,1,-1,-4.99314,0.0739416,0.048066,1,4,1
0.5,1,278,43.342,18,18,-1,-1,1,-1,1,0,13,8,1,5,0,1,-1,-5.03176,-0.0242324,0.0529473,0,2,1
0.5,1,279,43.5239,21,21,-1,-1,1,-1,0,1,12,5,3,7,0,1,-1,-4.99792,0.0831002,-0.0713418,2,4,1
0.5,1,280,43.5481,7,7,-1,-1,1,-1,1,0,13,8,4,5,0,1,-1,-4.91219,0,-0.0173071,1,0,1
0.5,1,281,43.7523,2,2,-1,-1,1,-1,0,1,12,5,4,7,0,1,-1,-4.97632,0.00689859,-0.0544317,2,3,1
0.5,1,282,43.8869,20,20,-1,-1,1,-1,0,1,12,5,5,7,0,1,-1,-5.03825,-0.105291,-0.156665,3,2,1
0.5,1,283,44.2566,8,8,-1,-1,1,-1,0,1,12,4,2,8,0,1,-1,-5.03151,0.176034,-0.0346338,3,4,1
0.5,1,284,44.7415,0,0,-1,-1,1,-1,0,1,12,4,5,8,0,1,-1,-4.85904,-0.0668555,-0.101663,4,3,1
0.5,1,285,44.8363,23,23,-1,-1,1,-1,0,0,13,8,1,5,0,1,-1,-4.88923,0,-0.00352527,1,2,1
0.5,1,286,44.8609,11,11,-1,-1,1,-1,0,1,13,8,1,5,0,1,-1,-5.06062,0.0281038,-0.0132813,0,2,1
0.5,1,287,45.0688,4,4,-1,-1,1,-1,0,1,13,7,4,6,0,1,-1,-5,0.0831002,-0.0959945,1,2,1
0.5,1,288,45.6567,17,17,-1,-1,1,-1,1,1,13,6,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,1,1,1
0.5,1,289,45.7545,12,12,-1,-1,1,-1,0,0,13,7,3,6,0,1,-1,-4.97269,-0.112579,-0.0746396,3,1,1
0.5,1,290,45.8132,15,15,-1,-1,1,-1,1,0,13,6,7,7,0,1,-1,-5.08633,-0.0213322,0,2,0,1
0.5,1,291,45.8183,24,24,-1,-1,1,-1,1,0,14,10,1,4,0,1,-1,-4.98561,0.022998,0.0242454,0,1,1
0.5,1,292,45.8869,20,20,-1,-1,1,-1,1,1,13,5,6,8,0,0,45.8869,-5.03825,-0.105291,-0.156665,3,2,0
0.5,1,293,46.3984,5,5,-1,-1,1,-1,0,1,13,6,4,7,0,1,-1,-5,0,0.0377333,4,1,1
0.5,1,294,46.5239,21,21,-1,-1,1,-1,1,1,13,5,3,8,0,1,-1,-4.99792,0.0831002,-0.0713418,1,3,1
0.5,1,295,46.7523,2,2,-1,-1,1,-1,1,1,13,5,5,8,0,1,-1,-4.97632,0.00689859,-0.0544317,1,3,1
0.5,1,296,47.1044,13,13,-1,-1,1,-1,0,1,13,5,5,8,0,1,-1,-5.00767,0.0460276,-0.0790966,2,1,1
0.5,1,297,47.1055,1,1,-1,-1,1,-1,0,1,13,5,4,8,0,1,-1,-4.99314,0.0739416,0.048066,1,5,1
0.5,1,298,47.2566,8,8,-1,-1,1,-1,1,0,13,4,3,9,0,1,-1,-5.03151,0.176034,-0.0346338,2,4,1
0.5,1,299,47.342,18,18,-1,-1,1,-1,0,1,14,9,1,5,0,1,-1,-5.03176,-0.0242324,0.0529473,0,3,1
0.5,1,300,47.5481,7,7,-1,-1,1,-1,0,1,14,9,4,5,0,1,-1,-4.91219,0,-0.0173071,1,1,1
0.5,1,301,47.7415,0,0,-1,-1,1,-1,1,1,13,4,6,9,0,1,-1,-4.85904,-0.0668555,-0.101663,4,3,1
0.5,1,302,47.8609,11,11,-1,-1,1,-1,1,1,14,8,1,6,0,1,-1,-5.06062,0.0281038,-0.0132813,0,2,1
0.5,1,303,48.0688,4,4,-1,-1,1,-1,1,1,14,7,4,7,0,1,-1,-5,0.0831002,-0.0959945,0,2,1
0.5,1,304,48.6567,17,17,-1,-1,1,-1,1,1,14,7,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,1,0,1
0.5,1,305,48.8363,23,23,-1,-1,1,-1,0,0,14,8,2,6,0,1,-1,-4.88923,0,-0.00352527,2,2,1
0.5,1,306,49.3984,5,5,-1,-1,1,-1,1,1,14,6,5,8,0,1,-1,-5,0,0.0377333,3,1,1
0.5,1,307,49.5239,21,21,-1,-1,1,-1,1,0,14,6,3,8,0,1,-1,-4.99792,0.0831002,-0.0713418,1,2,1
0.5,1,308,49.7523,2,2,-1,-1,1,-1,1,0,14,6,5,8,0,1,-1,-4.97632,0.00689859,-0.0544317,1,2,1
0.5,1,309,49.7545,12,12,-1,-1,1,-1,0,1,14,7,4,7,0,1,-1,-4.97269,-0.112579,-0.0746396,4,1,1
0.5,1,310,49.8132,15,15,-1,-1,1,-1,0,0,14,7,7,7,0,1,-1,-5.08633,-0.0213322,0,2,1,1
0.5,1,311,49.8183,24,24,-1,-1,1,-1,0,1,15,11,1,4,0,1,-1,-4.98561,0.022998,0.0242454,1,1,1
0.5,1,312,50.1044,13,13,-1,-1,1,-1,1,1,14,5,5,9,0,1,-1,-5.00767,0.0460276,-0.0790966,2,1,1
0.5,1,313,50.1055,1,1,-1,-1,1,-1,1,1,14,5,4,9,0,1,-1,-4.99314,0.0739416,0.048066,1,4,1
0.5,1,314,50.342,18,18,-1,-1,1,-1,1,1,15,9,1,6,0,1,-1,-5.03176,-0.0242324,0.0529473,0,2,1
0.5,1,315,50.5481,7,7,-1,-1,1,-1,1,1,15,9,4,6,0,1,-1,-4.91219,0,-0.0173071,0,1,1
0.5,1,316,50.7415,0,0,-1,-1,1,-1,1,1,14,5,6,9,0,1,-1,-4.85904,-0.0668555,-0.101663,4,3,1
0.5,1,317,50.8609,11,11,-1,-1,1,-1,1,0,15,9,1,6,0,1,-1,-5.06062,0.0281038,-0.0132813,0,2,1
0.5,1,318,51.0688,4,4,-1,-1,1,-1,1,1,15,8,4,7,0,1,-1,-5,0.0831002,-0.0959945,0,2,1
0.5,1,319,51.2566,8,8,-1,-1,1,-1,0,1,14,5,3,9,0,1,-1,-5.03151,0.176034,-0.0346338,3,4,1
0.5,1,320,51.6567,17,17,-1,-1,1,-1,1,1,15,8,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,0,0,1
0.5,1,321,52.3984,5,5,-1,-1,1,-1,1,0,15,7,5,8,0,1,-1,-5,0,0.0377333,3,1,1
0.5,1,322,52.7545,12,12,-1,-1,1,-1,1,0,15,7,5,8,0,1,-1,-4.97269,-0.112579,-0.0746396,4,0,1
0.5,1,323,52.8183,24,24,-1,-1,1,-1,1,0,16,11,2,5,0,1,-1,-4.98561,0.022998,0.0242454,1,0,1
0.5,1,324,52.8363,23,23,-1,-1,1,-1,0,1,15,8,3,7,0,1,-1,-4.88923,0,-0.00352527,2,3,1
0.5,1,325,53.1044,13,13,-1,-1,1,-1,1,1,15,6,5,9,0,1,-1,-5.00767,0.0460276,-0.0790966,1,1,1
0.5,1,326,53.1055,1,1,-1,-1,1,-1,1,1,15,6,4,9,0,1,-1,-4.99314,0.0739416,0.048066,0,4,1
0.5,1,327,53.342,18,18,-1,-1,1,-1,1,0,16,10,1,6,0,1,-1,-5.03176,-0.0242324,0.0529473,0,1,1
0.5,1,328,53.5239,21,21,-1,-1,1,-1,0,1,15,7,3,8,0,1,-1,-4.99792,0.0831002,-0.0713418,1,3,1
0.5,1,329,53.5481,7,7,-1,-1,1,-1,1,1,16,10,4,6,0,1,-1,-4.91219,0,-0.0173071,0,1,1
0.5,1,330,53.7415,0,0,-1,-1,1,-1,1,1,15,6,6,9,0,1,-1,-4.85904,-0.0668555,-0.101663,4,2,1
0.5,1,331,53.7523,2,2,-1,-1,1,-1,0,0,15,7,5,8,0,1,-1,-4.97632,0.00689859,-0.0544317,1,3,1
0.5,1,332,53.8132,15,15,-1,-1,1,-1,0,0,15,7,7,8,0,1,-1,-5.08633,-0.0213322,0,2,2,1
0.5,1,333,54.0688,4,4,-1,-1,1,-1,1,1,16,9,4,7,0,1,-1,-5,0.0831002,-0.0959945,0,2,1
0.5,1,334,54.2566,8,8,-1,-1,1,-1,1,0,15,5,4,10,0,1,-1,-5.03151,0.176034,-0.0346338,3,3,1
0.5,1,335,54.6567,17,17,-1,-1,1,-1,1,1,16,9,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,0,0,1
0.5,1,336,54.8609,11,11,-1,-1,1,-1,0,0,16,10,1,6,0,1,-1,-5.06062,0.0281038,-0.0132813,1,2,1
0.5,1,337,55.8363,23,23,-1,-1,1,-1,1,0,16,8,3,8,0,1,-1,-4.88923,0,-0.00352527,2,2,1
0.5,1,338,56.1044,13,13,-1,-1,1,-1,1,1,16,7,5,9,0,1,-1,-5.00767,0.0460276,-0.0790966,1,0,1
0.5,1,339,56.1055,1,1,-1,-1,1,-1,1,0,16,7,4,9,0,1,-1,-4.99314,0.0739416,0.048066,0,4,1
0.5,1,340,56.3984,5,5,-1,-1,1,-1,0,0,16,8,5,8,0,1,-1,-5,0,0.0377333,4,1,1
0.5,1,341,56.5239,21,21,-1,-1,1,-1,1,0,16,7,3,9,0,1,-1,-4.99792,0.0831002,-0.0713418,1,2,1
0.5,1,342,56.5481,7,7,-1,-1,1,-1,1,0,17,11,4,6,0,1,-1,-4.91219,0,-0.0173071,0,0,1
0.5,1,343,56.7415,0,0,-1,-1,1,-1,1,0,16,7,6,9,0,1,-1,-4.85904,-0.0668555,-0.101663,3,2,1
0.5,1,344,56.7545,12,12,-1,-1,1,-1,0,0,16,8,5,8,0,1,-1,-4.97269,-0.112579,-0.0746396,4,1,1
0.5,1,345,56.8183,24,24,-1,-1,1,-1,0,1,17,12,2,5,0,1,-1,-4.98561,0.022998,0.0242454,2,0,1
0.5,1,346,57.0688,4,4,-1,-1,1,-1,1,0,17,10,4,7,0,1,-1,-5,0.0831002,-0.0959945,0,1,1
0.5,1,347,57.342,18,18,-1,-1,1,-1,0,1,17,11,1,6,0,1,-1,-5.03176,-0.0242324,0.0529473,0,2,1
0.5,1,348,57.6567,17,17,-1,-1,1,-1,1,1,17,10,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,0,0,1
0.5,1,349,57.7523,2,2,-1,-1,1,-1,0,0,16,7,5,9,0,1,-1,-4.97632,0.00689859,-0.0544317,1,4,1
0.5,1,350,57.8132,15,15,-1,-1,1,-1,0,1,16,7,7,9,0,1,-1,-5.08633,-0.0213322,0,3,2,1
0.5,1,351,58.2566,8,8,-1,-1,1,-1,0,0,16,6,4,10,0,1,-1,-5.03151,0.176034,-0.0346338,4,3,1
0.5,1,352,58.8609,11,11,-1,-1,1,-1,0,1,17,10,2,7,0,1,-1,-5.06062,0.0281038,-0.0132813,1,3,1
0.5,1,353,59.1044,13,13,-1,-1,1,-1,1,1,17,8,5,9,0,1,-1,-5.00767,0.0460276,-0.0790966,1,0,1
0.5,1,354,59.8183,24,24,-1,-1,1,-1,1,1,18,12,3,6,0,1,-1,-4.98561,0.022998,0.0242454,2,0,1
0.5,1,355,59.8363,23,23,-1,-1,1,-1,0,1,17,9,3,8,0,1,-1,-4.88923,0,-0.00352527,3,2,1
0.5,1,356,60.1055,1,1,-1,-1,1,-1,0,1,17,8,4,9,0,1,-1,-4.99314,0.0739416,0.048066,0,5,1
0.5,1,357,60.342,18,18,-1,-1,1,-1,1,0,18,11,1,7,0,1,-1,-5.03176,-0.0242324,0.0529473,0,2,1
0.5,1,358,60.3984,5,5,-1,-1,1,-1,0,1,17,8,6,9,0,1,-1,-5,0,0.0377333,4,2,1
0.5,1,359,60.5239,21,21,-1,-1,1,-1,0,0,17,8,3,9,0,1,-1,-4.99792,0.0831002,-0.0713418,1,3,1
0.5,1,360,60.5481,7,7,-1,-1,1,-1,0,1,18,12,4,6,0,1,-1,-4.91219,0,-0.0173071,0,1,1
0.5,1,361,60.6567,17,17,-1,-1,1,-1,1,1,18,11,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,0,0,1
0.5,1,362,60.7415,0,0,-1,-1,1,-1,0,0,17,8,6,9,0,1,-1,-4.85904,-0.0668555,-0.101663,3,3,1
0.5,1,363,60.7545,12,12,-1,-1,1,-1,0,0,17,8,5,9,0,1,-1,-4.97269,-0.112579,-0.0746396,5,1,1
0.5,1,364,60.8132,15,15,-1,-1,1,-1,1,1,17,7,8,10,0,1,-1,-5.08633,-0.0213322,0,1,2,1
0.5,1,365,61.0688,4,4,-1,-1,1,-1,0,1,18,11,4,7,0,1,-1,-5,0.0831002,-0.0959945,1,1,1
0.5,1,366,61.7523,2,2,-1,-1,1,-1,0,1,17,7,5,10,0,1,-1,-4.97632,0.00689859,-0.0544317,1,5,1
0.5,1,367,61.8609,11,11,-1,-1,1,-1,1,0,18,10,2,8,0,1,-1,-5.06062,0.0281038,-0.0132813,1,2,1
0.5,1,368,62.1044,13,13,-1,-1,1,-1,1,0,18,9,5,9,0,1,-1,-5.00767,0.0460276,-0.0790966,0,0,1
0.5,1,369,62.2566,8,8,-1,-1,1,-1,0,1,17,6,5,11,0,1,-1,-5.03151,0.176034,-0.0346338,4,4,1
0.5,1,370,62.8183,24,24,-1,-1,1,-1,1,1,19,13,3,6,0,1,-1,-4.98561,0.022998,0.0242454,1,0,1
0.5,1,371,62.8363,23,23,-1,-1,1,-1,1,0,18,9,4,9,0,1,-1,-4.88923,0,-0.00352527,3,1,1
0.5,1,372,63.1055,1,1,-1,-1,1,-1,1,0,18,8,4,10,0,1,-1,-4.99314,0.0739416,0.048066,0,4,1
0.5,1,373,63.3984,5,5,-1,-1,1,-1,1,0,18,8,6,10,0,1,-1,-5,0,0.0377333,3,2,1
0.5,1,374,63.5481,7,7,-1,-1,1,-1,1,1,19,12,4,7,0,1,-1,-4.91219,0,-0.0173071,0,1,1
0.5,1,375,63.6567,17,17,-1,-1,1,-1,1,0,19,12,3,7,0,1,-1,-4.98695,0.0580711,-0.0891569,0,0,1
0.5,1,376,63.8132,15,15,-1,-1,1,-1,1,1,18,8,8,10,0,1,-1,-5.08633,-0.0213322,0,0,2,1
0.5,1,377,64.0688,4,4,-1,-1,1,-1,1,0,19,11,5,8,0,1,-1,-5,0.0831002,-0.0959945,1,1,1
0.5,1,378,64.342,18,18,-1,-1,1,-1,0,0,19,12,1,7,0,1,-1,-5.03176,-0.0242324,0.0529473,0,3,1
0.5,1,379,64.5239,21,21,-1,-1,1,-1,0,0,18,8,3,10,0,1,-1,-4.99792,0.0831002,-0.0713418,2,3,1
0.5,1,380,64.7415,0,0,-1,-1,1,-1,0,1,18,8,6,10,0,1,-1,-4.85904,-0.0668555,-0.101663,4,3,1
0.5,1,381,64.7523,2,2,-1,-1,1,-1,1,1,18,7,5,11,0,1,-1,-4.97632,0.00689859,-0.0544317,1,4,1
0.5,1,382,64.7545,12,12,-1,-1,1,-1,0,0,18,8,6,10,0,1,-1,-4.97269,-0.112579,-0.0746396,5,2,1
0.5,1,383,65.2566,8,8,-1,-1,1,-1,1,1,18,6,5,12,0,1,-1,-5.03151,0.176034,-0.0346338,3,4,1
0.5,1,384,65.8183,24,24,-1,-1,1,-1,1,1,20,14,3,6,0,1,-1,-4.98561,0.022998,0.0242454,0,0,1
0.5,1,385,65.8609,11,11,-1,-1,1,-1,0,0,19,11,2,8,0,1,-1,-5.06062,0.0281038,-0.0132813,2,2,1
0.5,1,386,66.1044,13,13,-1,-1,1,-1,0,1,19,10,5,9,0,1,-1,-5.00767,0.0460276,-0.0790966,1,0,1
0.5,1,387,66.342,18,18,-1,-1,1,-1,0,0,20,12,1,8,0,0,66.342,-5.03176,-0.0242324,0.0529473,0,3,0
0.5,1,388,66.5481,7,7,-1,-1,1,-1,1,0,20,13,4,7,0,1,-1,-4.91219,0,-0.0173071,0,1,1
0.5,1,389,66.8132,15,15,-1,-1,1,-1,1,1,19,9,8,10,0,1,-1,-5.08633,-0.0213322,0,0,2,1
