dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,knot1,knot2,knot3,knot4,knot5
0.5,0.5,299,46.4445,11,11,-1,-1,1,-1,0,1,13,6,0,7,0,1,-1,-5.06928,1,4,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,300,46.7644,6,6,-1,-1,1,-1,1,1,11,6,2,5,0,0,46.7644,-5.0154,1,1,0,0,0,-0.0505878,-0.00580038,-0.0202122
0.5,0.5,301,46.7925,5,5,-1,-1,1,-1,1,1,14,9,2,5,0,1,-1,-4.88733,1,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,302,47.1004,3,3,-1,-1,1,-1,1,0,14,8,2,6,0,1,-1,-5.12618,1,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,303,47.4172,0,0,-1,-1,1,-1,1,1,14,8,3,6,0,1,-1,-5.01236,1,1,1,-0.18154,-0.0956832,0,-0.0790472,0.08954
0.5,0.5,304,47.5951,19,19,-1,-1,1,-1,1,1,14,8,4,6,0,1,-1,-5,3,2,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,305,48.0382,14,14,-1,-1,1,-1,0,1,13,4,5,9,0,1,-1,-5.0739,4,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,306,48.0489,24,24,-1,-1,1,-1,0,1,14,8,4,6,0,1,-1,-5,4,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,307,48.0781,17,17,-1,-1,1,-1,0,0,15,12,1,3,0,1,-1,-4.94095,0,1,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,308,48.2753,13,13,-1,-1,1,-1,1,1,14,7,2,7,0,1,-1,-4.8505,2,1,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,309,48.4613,16,16,-1,-1,1,-1,0,0,14,8,2,6,0,1,-1,-5.13687,1,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,310,48.538,2,2,-1,-1,1,-1,1,1,14,7,2,7,0,1,-1,-5.05563,2,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,311,48.5578,23,23,-1,-1,1,-1,0,0,14,8,3,6,0,1,-1,-5,1,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,312,48.7153,15,15,-1,-1,1,-1,1,0,15,11,1,4,0,1,-1,-4.98343,1,1,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,313,48.8783,8,8,-1,-1,1,-1,0,1,13,4,4,9,0,1,-1,-5.0692,1,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,314,49.1093,22,22,-1,-1,1,-1,1,0,14,6,2,8,0,1,-1,-5.06908,1,5,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,315,49.4445,11,11,-1,-1,1,-1,1,1,14,6,1,8,0,1,-1,-5.06928,1,4,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,316,49.7925,5,5,-1,-1,1,-1,1,1,15,10,2,5,0,1,-1,-4.88733,1,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,317,49.8046,10,10,-1,-1,1,-1,0,1,14,7,3,7,0,1,-1,-5,4,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,318,50.4172,0,0,-1,-1,1,-1,1,1,15,9,3,6,0,1,-1,-5.01236,1,1,1,-0.18154,-0.0956832,0,-0.0790472,0.08954
0.5,0.5,319,50.5951,19,19,-1,-1,1,-1,1,1,15,9,4,6,0,1,-1,-5,2,0,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,320,51.0382,14,14,-1,-1,1,-1,1,0,14,4,5,10,0,1,-1,-5.0739,3,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,321,51.0489,24,24,-1,-1,1,-1,1,0,15,8,5,7,0,1,-1,-5,3,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,322,51.1004,3,3,-1,-1,1,-1,0,1,15,9,2,6,0,1,-1,-5.12618,2,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,323,51.2753,13,13,-1,-1,1,-1,1,0,15,8,2,7,0,1,-1,-4.8505,1,0,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,324,51.538,2,2,-1,-1,1,-1,1,1,15,8,2,7,0,1,-1,-5.05563,2,4,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,325,51.8783,8,8,-1,-1,1,-1,1,0,14,4,4,10,0,1,-1,-5.0692,1,4,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,326,52.0781,17,17,-1,-1,1,-1,0,0,16,12,1,4,0,1,-1,-4.94095,0,2,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,327,52.4445,11,11,-1,-1,1,-1,1,1,15,7,1,8,0,1,-1,-5.06928,1,3,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,328,52.4613,16,16,-1,-1,1,-1,0,1,15,8,2,7,0,1,-1,-5.13687,2,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,329,52.5578,23,23,-1,-1,1,-1,0,1,15,8,4,7,0,1,-1,-5,2,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,330,52.7153,15,15,-1,-1,1,-1,0,1,16,12,1,4,0,1,-1,-4.98343,1,2,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,331,52.7925,5,5,-1,-1,1,-1,1,1,16,11,2,5,0,1,-1,-4.88733,1,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,332,52.8046,10,10,-1,-1,1,-1,1,1,15,7,4,8,0,1,-1,-5,4,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,333,53.1093,22,22,-1,-1,1,-1,0,0,15,7,2,8,0,1,-1,-5.06908,1,6,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,334,53.4172,0,0,-1,-1,1,-1,1,1,16,10,3,6,0,1,-1,-5.01236,1,0,1,-0.18154,-0.0956832,0,-0.0790472,0.08954
0.5,0.5,335,53.5488,1,1,-1,-1,1,-1,1,1,13,7,3,6,0,0,53.5488,-4.91813,1,1,0,0.0137054,-0.382992,0.0914359,-0.0417734,-0.0635942
0.5,0.5,336,53.5951,19,19,-1,-1,1,-1,1,0,16,10,4,6,0,1,-1,-5,1,0,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,337,54.1004,3,3,-1,-1,1,-1,1,1,16,9,3,7,0,1,-1,-5.12618,2,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,338,54.538,2,2,-1,-1,1,-1,1,1,16,9,2,7,0,1,-1,-5.05563,1,3,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,339,55.0382,14,14,-1,-1,1,-1,0,0,15,5,5,10,0,1,-1,-5.0739,4,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,340,55.0489,24,24,-1,-1,1,-1,0,0,16,9,5,7,0,1,-1,-5,4,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,341,55.2753,13,13,-1,-1,1,-1,0,0,16,9,2,7,0,1,-1,-4.8505,2,0,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,342,55.4445,11,11,-1,-1,1,-1,1,0,16,8,1,8,0,1,-1,-5.06928,1,3,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,343,55.4613,16,16,-1,-1,1,-1,1,1,16,8,3,8,0,1,-1,-5.13687,2,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,344,55.5578,23,23,-1,-1,1,-1,1,0,16,8,5,8,0,1,-1,-5,2,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,345,55.7153,15,15,-1,-1,1,-1,1,0,17,12,1,5,0,1,-1,-4.98343,1,1,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,346,55.7925,5,5,-1,-1,1,-1,1,1,17,12,2,5,0,1,-1,-4.88733,1,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,347,55.8046,10,10,-1,-1,1,-1,1,0,16,8,4,8,0,1,-1,-5,4,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,348,55.8783,8,8,-1,-1,1,-1,0,1,15,5,4,10,0,1,-1,-5.0692,1,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,349,56.0781,17,17,-1,-1,1,-1,0,0,17,12,1,5,0,1,-1,-4.94095,0,3,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,350,56.4831,12,12,-1,-1,1,-1,1,1,14,8,4,6,0,0,56.4831,-5.02183,2,2,0,0.0425016,-0.264684,-0.0158749,0.0328001,-0.0184371
0.5,0.5,351,57.1004,3,3,-1,-1,1,-1,1,1,17,10,3,7,0,1,-1,-5.12618,2,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,352,57.1093,22,22,-1,-1,1,-1,0,1,16,7,2,9,0,1,-1,-5.06908,2,6,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,353,57.195,18,18,-1,-1,1,-1,1,1,14,7,2,7,0,0,57.195,-4.96883,1,3,0,0.0620916,-0.0486834,0,-0.0262714,-0.0536374
0.5,0.5,354,57.538,2,2,-1,-1,1,-1,1,1,17,10,2,7,0,1,-1,-5.05563,1,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,355,57.5951,19,19,-1,-1,1,-1,0,1,17,11,4,6,0,1,-1,-5,2,0,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,356,58.4613,16,16,-1,-1,1,-1,1,1,17,9,3,8,0,1,-1,-5.13687,2,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,357,58.7925,5,5,-1,-1,1,-1,1,1,18,13,2,5,0,1,-1,-4.88733,0,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,358,58.8783,8,8,-1,-1,1,-1,1,0,16,5,4,11,0,1,-1,-5.0692,1,5,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,359,59.0382,14,14,-1,-1,1,-1,0,0,16,5,6,11,0,1,-1,-5.0739,4,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,360,59.0489,24,24,-1,-1,1,-1,0,0,17,9,6,8,0,1,-1,-5,5,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,361,59.2753,13,13,-1,-1,1,-1,0,1,17,9,3,8,0,1,-1,-4.8505,3,0,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,362,59.4445,11,11,-1,-1,1,-1,0,1,17,9,1,8,0,1,-1,-5.06928,1,4,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,363,59.5578,23,23,-1,-1,1,-1,0,0,17,9,5,8,0,1,-1,-5,3,1,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,364,59.7153,15,15,-1,-1,1,-1,0,0,18,13,1,5,0,1,-1,-4.98343,1,2,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,365,59.8046,10,10,-1,-1,1,-1,0,1,17,9,4,8,0,1,-1,-5,5,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,366,60.0781,17,17,-1,-1,1,-1,0,1,18,12,1,6,0,1,-1,-4.94095,0,4,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,367,60.1004,3,3,-1,-1,1,-1,1,0,18,11,3,7,0,1,-1,-5.12618,2,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,368,60.1093,22,22,-1,-1,1,-1,1,1,17,7,3,10,0,1,-1,-5.06908,2,6,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,369,60.538,2,2,-1,-1,1,-1,1,0,18,11,2,7,0,1,-1,-5.05563,1,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,370,60.5951,19,19,-1,-1,1,-1,1,1,18,11,5,7,0,1,-1,-5,2,0,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,371,61.4613,16,16,-1,-1,1,-1,1,1,18,10,3,8,0,1,-1,-5.13687,1,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,372,61.7925,5,5,-1,-1,1,-1,1,1,19,14,2,5,0,1,-1,-4.88733,0,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,373,62.2753,13,13,-1,-1,1,-1,1,1,18,9,4,9,0,1,-1,-4.8505,3,0,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,374,62.4445,11,11,-1,-1,1,-1,1,1,18,9,1,9,0,1,-1,-5.06928,1,4,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,375,62.8046,10,10,-1,-1,1,-1,1,1,18,9,5,9,0,1,-1,-5,5,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,376,62.8783,8,8,-1,-1,1,-1,0,0,17,6,4,11,0,1,-1,-5.0692,1,6,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,377,63.0382,14,14,-1,-1,1,-1,0,1,17,5,6,12,0,1,-1,-5.0739,5,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,378,63.0489,24,24,-1,-1,1,-1,0,1,18,9,7,9,0,1,-1,-5,6,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,379,63.0781,17,17,-1,-1,1,-1,1,1,19,12,1,7,0,1,-1,-4.94095,0,4,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,380,63.1093,22,22,-1,-1,1,-1,1,0,18,8,3,10,0,1,-1,-5.06908,1,5,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,381,63.5578,23,23,-1,-1,1,-1,0,1,18,9,6,9,0,1,-1,-5,3,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,382,63.5951,19,19,-1,-1,1,-1,1,0,19,12,5,7,0,1,-1,-5,2,0,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,383,63.7153,15,15,-1,-1,1,-1,0,0,19,13,1,6,0,1,-1,-4.98343,1,3,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,384,64.1004,3,3,-1,-1,1,-1,0,0,19,12,3,7,0,1,-1,-5.12618,3,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,385,64.4613,16,16,-1,-1,1,-1,1,1,19,11,3,8,0,1,-1,-5.13687,1,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,386,64.538,2,2,-1,-1,1,-1,0,0,19,12,2,7,0,1,-1,-5.05563,2,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,387,64.7925,5,5,-1,-1,1,-1,1,1,20,15,2,5,0,1,-1,-4.88733,0,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,388,65.2753,13,13,-1,-1,1,-1,1,1,19,10,4,9,0,1,-1,-4.8505,3,0,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,389,65.4172,0,0,-1,-1,1,-1,1,1,17,11,3,6,0,0,65.4172,-5.01236,1,0,0,-0.18154,-0.0956832,0,-0.0790472,0.08954
0.5,0.5,390,65.4445,11,11,-1,-1,1,-1,1,0,19,10,1,9,0,1,-1,-5.06928,1,3,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,391,65.8046,10,10,-1,-1,1,-1,1,0,19,10,5,9,0,1,-1,-5,5,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,392,66.0382,14,14,-1,-1,1,-1,1,1,18,5,7,13,0,1,-1,-5.0739,5,5,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,393,66.0489,24,24,-1,-1,1,-1,1,1,19,9,8,10,0,1,-1,-5,6,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,394,66.0781,17,17,-1,-1,1,-1,1,0,20,13,1,7,0,1,-1,-4.94095,0,4,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,395,66.5578,23,23,-1,-1,1,-1,1,1,19,9,6,10,0,1,-1,-5,2,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,396,66.8783,8,8,-1,-1,1,-1,0,0,18,6,4,12,0,1,-1,-5.0692,1,7,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,397,67.1093,22,22,-1,-1,1,-1,0,0,19,9,3,10,0,1,-1,-5.06908,2,5,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,398,67.4613,16,16,-1,-1,1,-1,1,1,20,12,3,8,0,1,-1,-5.13687,0,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,399,67.5951,19,19,-1,-1,1,-1,0,1,20,13,5,7,0,1,-1,-5,2,1,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,400,67.7153,15,15,-1,-1,1,-1,0,1,20,13,1,7,0,1,-1,-4.98343,1,4,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,401,67.7925,5,5,-1,-1,1,-1,1,0,21,16,2,5,0,1,-1,-4.88733,0,1,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,402,68.1004,3,3,-1,-1,1,-1,0,0,20,12,4,8,0,1,-1,-5.12618,4,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,403,68.2753,13,13,-1,-1,1,-1,1,0,20,11,4,9,0,1,-1,-4.8505,3,0,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,404,68.538,2,2,-1,-1,1,-1,0,1,20,12,3,8,0,1,-1,-5.05563,3,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,405,69.0382,14,14,-1,-1,1,-1,1,0,19,6,7,13,0,1,-1,-5.0739,5,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,406,69.0489,24,24,-1,-1,1,-1,1,0,20,10,8,10,0,1,-1,-5,5,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,407,69.4445,11,11,-1,-1,1,-1,0,0,20,11,1,9,0,1,-1,-5.06928,1,4,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,408,69.5578,23,23,-1,-1,1,-1,1,0,20,10,6,10,0,1,-1,-5,2,2,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,409,69.8046,10,10,-1,-1,1,-1,0,1,20,11,5,9,0,1,-1,-5,5,2,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,410,70.0781,17,17,-1,-1,1,-1,0,1,21,14,1,7,0,1,-1,-4.94095,1,4,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,411,70.4613,16,16,-1,-1,1,-1,1,0,21,13,3,8,0,1,-1,-5.13687,0,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,412,70.5951,19,19,-1,-1,1,-1,1,1,21,13,5,8,0,1,-1,-5,2,1,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,413,70.7153,15,15,-1,-1,1,-1,1,0,21,13,1,8,0,1,-1,-4.98343,1,4,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,414,70.8783,8,8,-1,-1,1,-1,0,0,19,6,4,13,0,1,-1,-5.0692,2,7,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,415,71.1093,22,22,-1,-1,1,-1,0,1,20,9,4,11,0,1,-1,-5.06908,3,5,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,416,71.538,2,2,-1,-1,1,-1,1,1,21,12,4,9,0,1,-1,-5.05563,2,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,417,71.7925,5,5,-1,-1,1,-1,0,1,22,17,2,5,0,1,-1,-4.88733,0,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,418,72.1004,3,3,-1,-1,1,-1,0,1,21,12,5,9,0,1,-1,-5.12618,4,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,419,72.2753,13,13,-1,-1,1,-1,0,1,21,12,4,9,0,1,-1,-4.8505,3,1,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,420,72.8046,10,10,-1,-1,1,-1,1,0,21,11,5,10,0,1,-1,-5,5,1,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,421,73.0382,14,14,-1,-1,1,-1,0,1,20,7,7,13,0,1,-1,-5.0739,6,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,422,73.0489,24,24,-1,-1,1,-1,0,1,21,11,8,10,0,1,-1,-5,6,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,423,73.0781,17,17,-1,-1,1,-1,1,1,22,14,2,8,0,1,-1,-4.94095,1,4,1,0.0423893,-0.0691755,-0.0536995,0,-0.00453439
0.5,0.5,424,73.4445,11,11,-1,-1,1,-1,0,1,21,11,1,10,0,1,-1,-5.06928,1,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,425,73.5578,23,23,-1,-1,1,-1,0,1,21,11,6,10,0,1,-1,-5,2,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,426,73.5951,19,19,-1,-1,1,-1,1,0,22,14,5,8,0,1,-1,-5,2,0,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,427,74.1093,22,22,-1,-1,1,-1,1,1,21,9,5,12,0,1,-1,-5.06908,3,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,428,74.4613,16,16,-1,-1,1,-1,0,1,22,14,3,8,0,1,-1,-5.13687,0,3,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,429,74.538,2,2,-1,-1,1,-1,1,0,22,13,4,9,0,1,-1,-5.05563,2,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,430,74.7153,15,15,-1,-1,1,-1,0,1,22,14,1,8,0,1,-1,-4.98343,1,5,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,431,74.7925,5,5,-1,-1,1,-1,1,0,23,17,2,6,0,1,-1,-4.88733,0,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,432,74.8783,8,8,-1,-1,1,-1,0,1,20,6,5,14,0,1,-1,-5.0692,2,8,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,433,75.1004,3,3,-1,-1,1,-1,1,0,22,12,5,10,0,1,-1,-5.12618,4,2,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,434,75.2753,13,13,-1,-1,1,-1,1,1,22,12,4,10,0,1,-1,-4.8505,3,1,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,435,76.0382,14,14,-1,-1,1,-1,1,1,21,7,8,14,0,1,-1,-5.0739,6,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,436,76.0489,24,24,-1,-1,1,-1,1,0,22,11,9,11,0,1,-1,-5,6,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,437,76.4445,11,11,-1,-1,1,-1,1,1,22,11,1,11,0,1,-1,-5.06928,1,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,438,76.5578,23,23,-1,-1,1,-1,1,0,22,11,6,11,0,1,-1,-5,2,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,439,76.8046,10,10,-1,-1,1,-1,0,1,22,12,5,10,0,1,-1,-5,5,2,1,-0.0163982,-0.20373,0.0575284,0.035061,-0.0299378
0.5,0.5,440,77.1093,22,22,-1,-1,1,-1,1,1,22,10,5,12,0,1,-1,-5.06908,3,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,441,77.4613,16,16,-1,-1,1,-1,1,0,23,14,3,9,0,1,-1,-5.13687,0,2,1,0,-0.122449,0.109126,-0.0353626,-0.0561826
0.5,0.5,442,77.5951,19,19,-1,-1,1,-1,0,1,23,15,5,8,0,1,-1,-5,2,1,1,-0.0690849,-0.132366,0.064228,0.14779,0
0.5,0.5,443,77.7153,15,15,-1,-1,1,-1,1,1,23,14,1,9,0,1,-1,-4.98343,1,5,1,0.0741518,-0.122449,-0.057691,-0.0133331,-0.0370635
0.5,0.5,444,77.8783,8,8,-1,-1,1,-1,1,1,21,6,5,15,0,1,-1,-5.0692,2,8,1,0,-0.0229851,-0.0731305,0,0.0217105
0.5,0.5,445,78.2753,13,13,-1,-1,1,-1,1,0,23,13,4,10,0,1,-1,-4.8505,3,1,1,-0.071744,-0.347345,-0.0137418,0.00973532,-0.0296695
0.5,0.5,446,78.538,2,2,-1,-1,1,-1,0,1,23,14,4,9,0,1,-1,-5.05563,3,2,1,0.0255296,-0.0417363,0,-0.0502182,0.00921868
0.5,0.5,447,78.7925,5,5,-1,-1,1,-1,0,1,24,18,2,6,0,1,-1,-4.88733,1,2,1,0,-0.122449,-0.037493,0,0.0894173
0.5,0.5,448,79.0382,14,14,-1,-1,1,-1,1,1,22,8,8,14,0,1,-1,-5.0739,6,4,1,-0.0235069,-0.0414523,0.064228,0.0186607,0.0617754
0.5,0.5,449,79.1004,3,3,-1,-1,1,-1,0,1,23,13,5,10,0,1,-1,-5.12618,4,3,1,0.0710046,-0.0865752,-0.057691,0.0729638,-0.107275
0.5,0.5,450,79.4445,11,11,-1,-1,1,-1,1,0,23,12,1,11,0,1,-1,-5.06928,1,5,1,0.0121192,0.0169586,-0.0352372,-0.147889,-0.0146053
0.5,0.5,451,80.0489,24,24,-1,-1,1,-1,0,1,23,12,9,11,0,1,-1,-5,7,0,1,0.0620916,-0.154068,0,0.0185645,0.00834024
0.5,0.5,452,80.1093,22,22,-1,-1,1,-1,1,0,23,11,5,12,0,1,-1,-5.06908,3,4,1,-0.0389963,-0.164735,0.0404685,-0.000209903,-0.0445576
0.5,0.5,453,80.5578,23,23,-1,-1,1,-1,0,0,23,12,6,11,0,1,-1,-5,3,3,1,-0.0368037,-0.0486834,0,-0.0262714,0
0.5,0.5,454,80.5951,19,19,-1,-1,1,-1,1,1,24,15,5,9,0,1,-1,-5,2,1,1,-0.0690849,-0.132366,0.064228,0.14779,0
