dForagingSD,dForagingMean,event,gtime,nest_id,ind_id,mom_id,dad_id,is_mated,mate_id,current_foraging,next_foraging,num_choices,num_foraging,num_female_larva,num_larva,t_birth,is_alive,t_death,dispersal,num_femlarva,num_malelarva,num_adults,beta1,beta2,beta3,beta4,beta5
0.5,0.5,1063,270.838,19,19,-1,-1,1,-1,1,1,81,53,14,28,0,1,-1,-5.07648,0,4,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1064,271.067,13,13,-1,-1,1,-1,0,1,80,49,17,31,0,1,-1,-5.15135,2,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1065,272.162,20,20,-1,-1,1,-1,1,0,82,55,14,27,0,1,-1,-5,0,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1066,272.421,3,3,-1,-1,1,-1,1,1,81,51,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1067,272.948,5,5,-1,-1,1,-1,0,0,80,48,16,32,0,1,-1,-5.06605,3,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1068,273.066,23,23,-1,-1,1,-1,1,1,80,46,21,34,0,1,-1,-5.03932,1,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1069,273.347,17,17,-1,-1,1,-1,1,1,80,46,20,34,0,1,-1,-4.91,6,4,1,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1070,273.838,19,19,-1,-1,1,-1,1,1,82,54,14,28,0,1,-1,-5.07648,0,3,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1071,274.067,13,13,-1,-1,1,-1,1,0,81,49,17,32,0,1,-1,-5.15135,2,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1072,274.443,12,12,-1,-1,1,-1,0,0,81,50,12,31,0,1,-1,-4.92248,3,3,1,0.178744,-0.1772,0.00425334,0.0642481,0.0904431
0.5,0.5,1073,275.421,3,3,-1,-1,1,-1,1,1,82,52,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1074,276.066,23,23,-1,-1,1,-1,1,1,81,47,21,34,0,1,-1,-5.03932,1,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1075,276.162,20,20,-1,-1,1,-1,0,1,83,56,14,27,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1076,276.347,17,17,-1,-1,1,-1,1,1,81,47,20,34,0,1,-1,-4.91,6,4,1,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1077,276.838,19,19,-1,-1,1,-1,1,0,83,55,14,28,0,1,-1,-5.07648,0,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1078,276.948,5,5,-1,-1,1,-1,0,1,81,48,17,33,0,1,-1,-5.06605,3,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1079,278.067,13,13,-1,-1,1,-1,0,1,82,50,17,32,0,1,-1,-5.15135,3,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1080,278.421,3,3,-1,-1,1,-1,1,1,83,53,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1081,278.443,12,12,-1,-1,1,-1,0,1,82,50,12,32,0,1,-1,-4.92248,3,4,1,0.178744,-0.1772,0.00425334,0.0642481,0.0904431
0.5,0.5,1082,279.066,23,23,-1,-1,1,-1,1,0,82,48,21,34,0,1,-1,-5.03932,0,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1083,279.162,20,20,-1,-1,1,-1,1,1,84,56,14,28,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1084,279.347,17,17,-1,-1,1,-1,1,0,82,48,20,34,0,1,-1,-4.91,6,4,1,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1085,279.948,5,5,-1,-1,1,-1,1,0,82,48,17,34,0,1,-1,-5.06605,2,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1086,280.838,19,19,-1,-1,1,-1,0,1,84,56,14,28,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1087,281.067,13,13,-1,-1,1,-1,1,1,83,50,18,33,0,1,-1,-5.15135,3,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1088,281.421,3,3,-1,-1,1,-1,1,1,84,54,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1089,281.443,12,12,-1,-1,1,-1,1,1,83,50,12,33,0,1,-1,-4.92248,2,4,1,0.178744,-0.1772,0.00425334,0.0642481,0.0904431
0.5,0.5,1090,282.162,20,20,-1,-1,1,-1,1,0,85,57,14,28,0,1,-1,-5,0,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1091,283.066,23,23,-1,-1,1,-1,0,1,83,49,21,34,0,1,-1,-5.03932,0,3,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1092,283.347,17,17,-1,-1,1,-1,0,1,83,49,20,34,0,1,-1,-4.91,6,5,1,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1093,283.838,19,19,-1,-1,1,-1,1,1,85,56,15,29,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1094,283.948,5,5,-1,-1,1,-1,0,0,83,49,17,34,0,1,-1,-5.06605,3,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1095,284.067,13,13,-1,-1,1,-1,1,0,84,51,18,33,0,1,-1,-5.15135,3,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1096,284.421,3,3,-1,-1,1,-1,1,1,85,55,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1097,284.443,12,12,-1,-1,1,-1,1,0,84,51,12,33,0,1,-1,-4.92248,2,4,1,0.178744,-0.1772,0.00425334,0.0642481,0.0904431
0.5,0.5,1098,286.066,23,23,-1,-1,1,-1,1,0,84,49,21,35,0,1,-1,-5.03932,0,3,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1099,286.162,20,20,-1,-1,1,-1,0,0,86,58,14,28,0,1,-1,-5,0,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1100,286.347,17,17,-1,-1,1,-1,1,1,84,49,20,35,0,1,-1,-4.91,6,5,1,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1101,286.838,19,19,-1,-1,1,-1,1,0,86,57,15,29,0,1,-1,-5.07648,0,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1102,287.421,3,3,-1,-1,1,-1,1,1,86,56,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1103,287.948,5,5,-1,-1,1,-1,0,0,84,49,18,35,0,1,-1,-5.06605,3,4,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1104,288.067,13,13,-1,-1,1,-1,0,1,85,52,18,33,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1105,288.443,12,12,-1,-1,1,-1,0,1,85,52,12,33,0,1,-1,-4.92248,3,4,1,0.178744,-0.1772,0.00425334,0.0642481,0.0904431
0.5,0.5,1106,289.347,17,17,-1,-1,1,-1,1,1,85,50,20,35,0,1,-1,-4.91,5,5,1,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1107,290.066,23,23,-1,-1,1,-1,0,1,85,50,21,35,0,1,-1,-5.03932,1,3,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1108,290.162,20,20,-1,-1,1,-1,0,1,87,58,14,29,0,1,-1,-5,1,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1109,290.421,3,3,-1,-1,1,-1,1,1,87,57,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1110,290.838,19,19,-1,-1,1,-1,0,1,87,58,15,29,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1111,291.067,13,13,-1,-1,1,-1,1,0,86,52,18,34,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1112,291.948,5,5,-1,-1,1,-1,0,1,85,49,18,36,0,1,-1,-5.06605,4,4,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1113,293.066,23,23,-1,-1,1,-1,1,0,86,50,22,36,0,1,-1,-5.03932,1,2,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1114,293.162,20,20,-1,-1,1,-1,1,0,88,58,15,30,0,1,-1,-5,1,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1115,293.421,3,3,-1,-1,1,-1,1,0,88,58,13,30,0,1,-1,-5.08423,0,0,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1116,293.838,19,19,-1,-1,1,-1,1,1,88,58,16,30,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1117,294.948,5,5,-1,-1,1,-1,1,1,86,49,19,37,0,1,-1,-5.06605,3,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1118,295.067,13,13,-1,-1,1,-1,0,1,87,53,18,34,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1119,296.838,19,19,-1,-1,1,-1,1,1,89,59,16,30,0,1,-1,-5.07648,0,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1120,297.066,23,23,-1,-1,1,-1,0,0,87,51,22,36,0,1,-1,-5.03932,1,3,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1121,297.162,20,20,-1,-1,1,-1,0,0,89,59,15,30,0,1,-1,-5,2,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1122,297.421,3,3,-1,-1,1,-1,0,0,89,59,13,30,0,1,-1,-5.08423,0,1,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1123,297.948,5,5,-1,-1,1,-1,1,1,87,50,19,37,0,1,-1,-5.06605,3,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1124,298.067,13,13,-1,-1,1,-1,1,0,88,53,18,35,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1125,299.838,19,19,-1,-1,1,-1,1,1,90,60,16,30,0,1,-1,-5.07648,0,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1126,300.443,12,12,-1,-1,1,-1,1,1,86,52,13,34,0,0,300.443,-4.92248,3,4,0,0.178744,-0.1772,0.00425334,0.0642481,0.0904431
0.5,0.5,1127,300.948,5,5,-1,-1,1,-1,1,1,88,51,19,37,0,1,-1,-5.06605,3,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1128,301.066,23,23,-1,-1,1,-1,0,1,88,51,22,37,0,1,-1,-5.03932,1,4,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1129,301.162,20,20,-1,-1,1,-1,0,1,90,59,16,31,0,1,-1,-5,3,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1130,301.347,17,17,-1,-1,1,-1,1,1,86,51,20,35,0,0,301.347,-4.91,5,3,0,-0.00144979,-0.0753822,0.0226075,0.0756856,-0.0784776
0.5,0.5,1131,301.421,3,3,-1,-1,1,-1,0,0,90,59,13,31,0,1,-1,-5.08423,0,2,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1132,302.067,13,13,-1,-1,1,-1,0,1,89,54,18,35,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1133,302.838,19,19,-1,-1,1,-1,1,0,91,61,16,30,0,1,-1,-5.07648,0,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1134,303.948,5,5,-1,-1,1,-1,1,0,89,52,19,37,0,1,-1,-5.06605,3,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1135,304.066,23,23,-1,-1,1,-1,1,1,89,51,22,38,0,1,-1,-5.03932,1,4,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1136,304.162,20,20,-1,-1,1,-1,1,0,91,59,17,32,0,1,-1,-5,3,0,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1137,305.067,13,13,-1,-1,1,-1,1,1,90,54,19,36,0,1,-1,-5.15135,3,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1138,305.421,3,3,-1,-1,1,-1,0,0,91,59,13,32,0,1,-1,-5.08423,1,2,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1139,306.838,19,19,-1,-1,1,-1,0,1,92,62,16,30,0,1,-1,-5.07648,0,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1140,307.066,23,23,-1,-1,1,-1,1,1,90,52,22,38,0,1,-1,-5.03932,1,4,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1141,307.948,5,5,-1,-1,1,-1,0,1,90,53,19,37,0,1,-1,-5.06605,4,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1142,308.067,13,13,-1,-1,1,-1,1,1,91,55,19,36,0,1,-1,-5.15135,2,4,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1143,308.162,20,20,-1,-1,1,-1,0,1,92,60,17,32,0,1,-1,-5,3,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1144,309.421,3,3,-1,-1,1,-1,0,1,92,59,14,33,0,1,-1,-5.08423,1,3,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1145,309.838,19,19,-1,-1,1,-1,1,1,93,62,16,31,0,1,-1,-5.07648,0,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1146,310.066,23,23,-1,-1,1,-1,1,0,91,53,22,38,0,1,-1,-5.03932,0,4,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1147,310.948,5,5,-1,-1,1,-1,1,1,91,53,20,38,0,1,-1,-5.06605,4,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1148,311.067,13,13,-1,-1,1,-1,1,1,92,56,19,36,0,1,-1,-5.15135,2,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1149,311.162,20,20,-1,-1,1,-1,1,1,93,60,17,33,0,1,-1,-5,3,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1150,312.421,3,3,-1,-1,1,-1,1,0,93,59,14,34,0,1,-1,-5.08423,0,3,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1151,312.838,19,19,-1,-1,1,-1,1,0,94,63,16,31,0,1,-1,-5.07648,0,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1152,313.948,5,5,-1,-1,1,-1,1,0,92,54,20,38,0,1,-1,-5.06605,4,1,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1153,314.066,23,23,-1,-1,1,-1,0,0,92,54,22,38,0,1,-1,-5.03932,1,4,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1154,314.067,13,13,-1,-1,1,-1,1,0,93,57,19,36,0,1,-1,-5.15135,2,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1155,314.162,20,20,-1,-1,1,-1,1,1,94,61,17,33,0,1,-1,-5,3,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1156,316.421,3,3,-1,-1,1,-1,0,1,94,60,14,34,0,1,-1,-5.08423,0,4,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1157,316.838,19,19,-1,-1,1,-1,0,1,95,64,16,31,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1158,317.162,20,20,-1,-1,1,-1,1,0,95,62,17,33,0,1,-1,-5,2,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1159,317.948,5,5,-1,-1,1,-1,0,1,93,55,20,38,0,1,-1,-5.06605,4,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1160,318.066,23,23,-1,-1,1,-1,0,1,93,54,23,39,0,1,-1,-5.03932,1,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1161,318.067,13,13,-1,-1,1,-1,0,1,94,58,19,36,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1162,319.421,3,3,-1,-1,1,-1,1,1,95,60,14,35,0,1,-1,-5.08423,0,4,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1163,319.838,19,19,-1,-1,1,-1,1,1,96,64,17,32,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1164,320.948,5,5,-1,-1,1,-1,1,0,94,55,20,39,0,1,-1,-5.06605,4,2,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1165,321.066,23,23,-1,-1,1,-1,1,1,94,54,23,40,0,1,-1,-5.03932,1,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1166,321.067,13,13,-1,-1,1,-1,1,1,95,58,20,37,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1167,321.162,20,20,-1,-1,1,-1,0,1,96,63,17,33,0,1,-1,-5,2,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1168,322.421,3,3,-1,-1,1,-1,1,0,96,61,14,35,0,1,-1,-5.08423,0,4,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1169,322.838,19,19,-1,-1,1,-1,1,0,97,65,17,32,0,1,-1,-5.07648,1,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1170,324.066,23,23,-1,-1,1,-1,1,0,95,55,23,40,0,1,-1,-5.03932,1,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1171,324.067,13,13,-1,-1,1,-1,1,1,96,59,20,37,0,1,-1,-5.15135,3,3,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1172,324.162,20,20,-1,-1,1,-1,1,0,97,63,17,34,0,1,-1,-5,2,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1173,324.948,5,5,-1,-1,1,-1,0,1,95,56,20,39,0,1,-1,-5.06605,4,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1174,326.421,3,3,-1,-1,1,-1,0,1,97,62,14,35,0,1,-1,-5.08423,1,4,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1175,326.838,19,19,-1,-1,1,-1,0,0,98,66,17,32,0,1,-1,-5.07648,2,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1176,327.067,13,13,-1,-1,1,-1,1,1,97,60,20,37,0,1,-1,-5.15135,3,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1177,327.948,5,5,-1,-1,1,-1,1,1,96,56,20,40,0,1,-1,-5.06605,4,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1178,328.066,23,23,-1,-1,1,-1,0,1,96,56,23,40,0,1,-1,-5.03932,1,6,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1179,328.162,20,20,-1,-1,1,-1,0,1,98,64,17,34,0,1,-1,-5,3,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1180,329.421,3,3,-1,-1,1,-1,1,1,98,62,15,36,0,1,-1,-5.08423,1,2,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1181,330.067,13,13,-1,-1,1,-1,1,1,98,61,20,37,0,1,-1,-5.15135,3,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1182,330.838,19,19,-1,-1,1,-1,0,1,99,66,18,33,0,1,-1,-5.07648,3,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1183,330.948,5,5,-1,-1,1,-1,1,0,97,57,20,40,0,1,-1,-5.06605,4,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1184,331.066,23,23,-1,-1,1,-1,1,1,97,56,23,41,0,1,-1,-5.03932,1,6,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1185,331.162,20,20,-1,-1,1,-1,1,0,99,64,18,35,0,1,-1,-5,3,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1186,332.421,3,3,-1,-1,1,-1,1,1,99,63,15,36,0,1,-1,-5.08423,1,2,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1187,333.067,13,13,-1,-1,1,-1,1,1,99,62,20,37,0,1,-1,-5.15135,2,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1188,333.838,19,19,-1,-1,1,-1,1,0,100,66,19,34,0,1,-1,-5.07648,3,0,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1189,334.066,23,23,-1,-1,1,-1,1,1,98,57,23,41,0,1,-1,-5.03932,1,6,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1190,334.948,5,5,-1,-1,1,-1,0,1,98,58,20,40,0,1,-1,-5.06605,5,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1191,335.162,20,20,-1,-1,1,-1,0,1,100,65,18,35,0,1,-1,-5,3,3,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1192,335.421,3,3,-1,-1,1,-1,1,1,100,64,15,36,0,1,-1,-5.08423,1,2,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1193,336.067,13,13,-1,-1,1,-1,1,1,100,63,20,37,0,1,-1,-5.15135,2,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1194,337.066,23,23,-1,-1,1,-1,1,0,99,58,23,41,0,1,-1,-5.03932,1,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1195,337.838,19,19,-1,-1,1,-1,0,0,101,67,19,34,0,1,-1,-5.07648,3,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1196,337.948,5,5,-1,-1,1,-1,1,1,99,58,21,41,0,1,-1,-5.06605,5,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1197,338.162,20,20,-1,-1,1,-1,1,1,101,65,18,36,0,1,-1,-5,3,2,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1198,338.421,3,3,-1,-1,1,-1,1,1,101,65,15,36,0,1,-1,-5.08423,1,2,1,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1199,339.067,13,13,-1,-1,1,-1,1,1,101,64,20,37,0,1,-1,-5.15135,2,1,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1200,340.948,5,5,-1,-1,1,-1,1,1,100,59,21,41,0,1,-1,-5.06605,5,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1201,341.066,23,23,-1,-1,1,-1,0,0,100,59,23,41,0,1,-1,-5.03932,2,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1202,341.162,20,20,-1,-1,1,-1,1,0,102,66,18,36,0,1,-1,-5,3,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1203,341.838,19,19,-1,-1,1,-1,0,0,102,67,19,35,0,1,-1,-5.07648,4,1,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1204,342.067,13,13,-1,-1,1,-1,1,1,102,65,20,37,0,1,-1,-5.15135,2,1,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1205,343.948,5,5,-1,-1,1,-1,1,0,101,60,21,41,0,1,-1,-5.06605,4,3,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1206,345.066,23,23,-1,-1,1,-1,0,0,101,59,24,42,0,1,-1,-5.03932,3,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1207,345.067,13,13,-1,-1,1,-1,1,0,103,66,20,37,0,1,-1,-5.15135,1,1,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1208,345.162,20,20,-1,-1,1,-1,0,0,103,67,18,36,0,1,-1,-5,4,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1209,345.838,19,19,-1,-1,1,-1,0,1,103,67,20,36,0,1,-1,-5.07648,4,2,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1210,347.948,5,5,-1,-1,1,-1,0,1,102,61,21,41,0,1,-1,-5.06605,4,4,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
0.5,0.5,1211,348.838,19,19,-1,-1,1,-1,1,1,104,67,20,37,0,1,-1,-5.07648,4,2,1,0.00610532,-0.28799,-0.197357,0.0345607,0.0294144
0.5,0.5,1212,349.066,23,23,-1,-1,1,-1,0,1,102,59,25,43,0,1,-1,-5.03932,4,5,1,0.0283413,-0.0602592,0,0.172534,0.0908856
0.5,0.5,1213,349.067,13,13,-1,-1,1,-1,0,1,104,67,20,37,0,1,-1,-5.15135,1,2,1,-0.163985,-0.0817385,0.00174405,0.100282,0
0.5,0.5,1214,349.162,20,20,-1,-1,1,-1,0,1,104,67,19,37,0,1,-1,-5,5,1,1,-0.0804164,-0.0965255,0.00108219,0.130138,0.000639042
0.5,0.5,1215,350.421,3,3,-1,-1,1,-1,1,1,102,66,15,36,0,0,350.421,-5.08423,1,2,0,0.0204141,-0.219653,-0.0279834,-0.0631056,0
0.5,0.5,1216,350.948,5,5,-1,-1,1,-1,1,1,103,61,21,42,0,1,-1,-5.06605,4,4,1,-0.0258213,-0.0819915,0.0287171,0.159621,0.00841252
