gtime,event,choice_int_avg,choice_int_std,choice_slope_avg,choice_slope_std,dispersal_mean,dispersal_std
45347.3,12132000,0.0188367,0.0577806,-0.155166,0.0489713,-4.99562,0.0474498
45351,12133000,0.0186858,0.0575976,-0.155071,0.0489482,-4.99548,0.0476942
45354.8,12134000,0.0191536,0.0578962,-0.154912,0.0490466,-4.99542,0.0477259
45358.5,12135000,0.0188016,0.0577792,-0.154807,0.0491601,-4.9954,0.0477175
45362.2,12136000,0.0184829,0.0574827,-0.154799,0.0495443,-4.99552,0.0474959
45366,12137000,0.0177959,0.057012,-0.154882,0.0495077,-4.99522,0.0475743
45369.7,12138000,0.0181703,0.056788,-0.154675,0.0493518,-4.99499,0.0475053
45373.4,12139000,0.0179921,0.0563337,-0.154956,0.04942,-4.99491,0.047456
45377.1,12140000,0.0182561,0.0562426,-0.154387,0.0490342,-4.9946,0.0474425
45380.8,12141000,0.0178878,0.0562353,-0.154096,0.0488767,-4.99519,0.0475281
45384.6,12142000,0.0177162,0.0558919,-0.154221,0.0489278,-4.99496,0.047502
45388.3,12143000,0.0177032,0.0562032,-0.153821,0.0488352,-4.99502,0.0477444
45392,12144000,0.0179499,0.0561917,-0.153671,0.0486545,-4.99512,0.0479251
45395.8,12145000,0.0177037,0.0559478,-0.154023,0.0486858,-4.99517,0.0479109
45399.5,12146000,0.0179216,0.0560871,-0.154006,0.048795,-4.99534,0.0479496
45403.2,12147000,0.0173875,0.0557126,-0.15433,0.0490061,-4.99501,0.0475395
45407,12148000,0.0173641,0.0558613,-0.154455,0.0491294,-4.99512,0.0475699
45410.7,12149000,0.0175219,0.05631,-0.154252,0.0486914,-4.99506,0.0473649
45414.4,12150000,0.0176497,0.0564559,-0.154384,0.0488177,-4.99519,0.0474647
45418.2,12151000,0.0180373,0.0563969,-0.154158,0.0488711,-4.99565,0.047366
45421.9,12152000,0.0170744,0.0564787,-0.153978,0.0489587,-4.99618,0.0473807
45425.7,12153000,0.0168786,0.0564619,-0.154645,0.0487901,-4.99671,0.0475412
45429.3,12154000,0.016432,0.055886,-0.155161,0.0489242,-4.99703,0.0475294
45433.1,12155000,0.0160856,0.0560207,-0.154922,0.0489865,-4.99724,0.0475261
45436.8,12156000,0.016517,0.0560566,-0.154779,0.0487422,-4.99732,0.0478358
45440.5,12157000,0.0160721,0.0558027,-0.154606,0.0486784,-4.99686,0.0478589
45444.3,12158000,0.0167209,0.0558406,-0.15482,0.0485476,-4.99709,0.0481132
45448,12159000,0.016776,0.0555809,-0.155223,0.0490226,-4.99731,0.0481498
45451.6,12160000,0.0160776,0.0550497,-0.154573,0.0488874,-4.99695,0.0480315
45455.4,12161000,0.0159029,0.0550374,-0.154645,0.0489751,-4.99643,0.0476389
45459.1,12162000,0.0158777,0.0549081,-0.154515,0.0488558,-4.99661,0.0476331
45462.9,12163000,0.0161187,0.0549175,-0.154445,0.0487923,-4.99625,0.0475364
45466.6,12164000,0.0165983,0.0547501,-0.154383,0.0487166,-4.99665,0.0476446
45470.2,12165000,0.0166815,0.0541952,-0.154465,0.048876,-4.99695,0.0478585
45473.9,12166000,0.0168198,0.054096,-0.15447,0.0488749,-4.99608,0.0477954
45477.6,12167000,0.0164232,0.0537168,-0.154994,0.0491488,-4.99631,0.0479632
45481.3,12168000,0.0164319,0.053477,-0.155236,0.0489874,-4.99584,0.0478268
45485,12169000,0.0165213,0.0534472,-0.155325,0.0491597,-4.99592,0.0478289
45488.6,12170000,0.0163145,0.0533874,-0.155397,0.0492178,-4.99582,0.047521
45492.4,12171000,0.0162417,0.0532582,-0.15527,0.0486803,-4.99593,0.047783
45496.1,12172000,0.0164892,0.0532957,-0.154991,0.0487445,-4.99599,0.0477752
45499.8,12173000,0.0164329,0.0529902,-0.155026,0.0488939,-4.9962,0.0480544
45503.6,12174000,0.0163632,0.0529666,-0.154957,0.0489476,-4.99643,0.0479979
45507.2,12175000,0.0166517,0.0531419,-0.154772,0.0488489,-4.99626,0.0484757
45510.9,12176000,0.0163616,0.053558,-0.154698,0.0489908,-4.99679,0.0482687
45514.6,12177000,0.0164836,0.0533312,-0.154631,0.0487092,-4.99619,0.0484863
45518.3,12178000,0.0165185,0.0529452,-0.154803,0.0487315,-4.99601,0.0485957
45522,12179000,0.0160886,0.0528322,-0.154751,0.0489484,-4.99624,0.0486085
45525.7,12180000,0.0159579,0.0527426,-0.154895,0.0494427,-4.99605,0.0487008
45529.4,12181000,0.0158484,0.0523516,-0.155002,0.0494179,-4.99588,0.048413
45533,12182000,0.0162171,0.0526219,-0.154782,0.0498441,-4.99594,0.0483692
45536.8,12183000,0.0160751,0.0524605,-0.155026,0.0499524,-4.99608,0.0484196
45540.5,12184000,0.0158667,0.0525559,-0.155097,0.0497579,-4.99632,0.0484115
45544.2,12185000,0.016093,0.0523879,-0.155572,0.0501264,-4.99614,0.0482558
45547.9,12186000,0.0163014,0.052412,-0.155714,0.0502455,-4.99578,0.0483486
45551.7,12187000,0.0162694,0.0523215,-0.155663,0.050296,-4.99624,0.0480344
45555.3,12188000,0.0167211,0.0524086,-0.155242,0.0501066,-4.99667,0.0481216
45559.1,12189000,0.016738,0.0526136,-0.155498,0.0503537,-4.99683,0.0482259
45562.7,12190000,0.0166627,0.052712,-0.155493,0.0502032,-4.99692,0.0481711
45566.4,12191000,0.0166495,0.0526222,-0.155348,0.05042,-4.99676,0.0480839
45570.1,12192000,0.0168301,0.0529786,-0.155514,0.0505247,-4.99709,0.0483062
45573.8,12193000,0.0164943,0.0529003,-0.155472,0.0504226,-4.99707,0.0480695
45577.4,12194000,0.0164131,0.0528482,-0.155519,0.050427,-4.99728,0.0482214
45581.2,12195000,0.0165358,0.0530713,-0.155435,0.0501537,-4.99739,0.0480993
45584.8,12196000,0.0164468,0.0531233,-0.155381,0.0503135,-4.99762,0.0481461
45588.5,12197000,0.0168529,0.0532528,-0.156002,0.0505077,-4.99768,0.0484643
45592.2,12198000,0.0167565,0.0530059,-0.155624,0.0506195,-4.9978,0.0483372
45595.9,12199000,0.0166898,0.0533362,-0.155512,0.050507,-4.99797,0.0483684
45599.6,12200000,0.0166295,0.0535366,-0.155749,0.0507497,-4.99797,0.048423
45603.3,12201000,0.0167786,0.0537504,-0.155677,0.0507426,-4.99848,0.0482621
45606.9,12202000,0.0164416,0.0535577,-0.155979,0.0507019,-4.99871,0.0481798
45610.7,12203000,0.0164367,0.0538963,-0.156228,0.0508027,-4.99882,0.0488108
45614.3,12204000,0.0160109,0.053666,-0.156028,0.0507406,-4.99861,0.0488307
45618,12205000,0.0156958,0.0536601,-0.156025,0.0507579,-4.99908,0.0488395
45621.7,12206000,0.0154752,0.0535548,-0.156372,0.0506956,-4.99935,0.0489969
45625.4,12207000,0.015136,0.0537336,-0.156477,0.0508645,-4.9995,0.0492094
45629.1,12208000,0.015281,0.0538895,-0.156136,0.0508592,-4.99942,0.0490949
45632.7,12209000,0.015665,0.0541516,-0.156125,0.0509719,-4.99961,0.049451
45636.5,12210000,0.0158213,0.0542989,-0.156075,0.0509604,-4.99912,0.0492644
45640.2,12211000,0.0160693,0.0542937,-0.156289,0.0510337,-4.99893,0.0490979
45643.9,12212000,0.0162648,0.054394,-0.156506,0.0510634,-4.99894,0.0493702
45647.7,12213000,0.0165477,0.0543117,-0.156119,0.0506727,-4.9987,0.0492053
45651.3,12214000,0.0168341,0.0543403,-0.155634,0.0508443,-4.99831,0.0490577
45654.9,12215000,0.0171113,0.0547932,-0.156177,0.0510662,-4.99802,0.0489915
45658.5,12216000,0.0175554,0.0549905,-0.156349,0.051147,-4.99813,0.0490323
45662.3,12217000,0.0178074,0.0550053,-0.156441,0.0514066,-4.99811,0.0485793
45665.9,12218000,0.0174824,0.0546952,-0.156759,0.0517134,-4.99822,0.0486818
45669.6,12219000,0.0181811,0.0547069,-0.156762,0.0521166,-4.99781,0.0485419
45673.3,12220000,0.0181363,0.0546085,-0.156941,0.0523472,-4.9978,0.0486669
45676.9,12221000,0.0186168,0.054929,-0.156622,0.052241,-4.99788,0.0486658
45680.7,12222000,0.0194069,0.0552997,-0.156414,0.0520431,-4.99775,0.0488018
45684.4,12223000,0.0192283,0.0552825,-0.156473,0.0519677,-4.99761,0.0486588
45688.1,12224000,0.0194745,0.0551626,-0.156865,0.0523421,-4.99738,0.0486595
45691.8,12225000,0.019816,0.0551347,-0.15654,0.0518097,-4.99688,0.0485422
45695.5,12226000,0.0197668,0.055056,-0.156894,0.0520348,-4.99761,0.0488775
45699.1,12227000,0.0200536,0.0552523,-0.157043,0.05184,-4.99767,0.0489945
45702.8,12228000,0.0199406,0.0556061,-0.157606,0.0516561,-4.99808,0.0491766
45706.6,12229000,0.0197661,0.0557422,-0.157222,0.0514447,-4.99782,0.0491572
45710.2,12230000,0.0194162,0.055674,-0.15714,0.0515414,-4.99761,0.0493428
45713.9,12231000,0.0187493,0.0556679,-0.156887,0.0512598,-4.99751,0.0494729
45717.6,12232000,0.0191581,0.0557212,-0.156773,0.0511009,-4.99743,0.0496176
45721.3,12233000,0.01879,0.0556677,-0.15657,0.0509762,-4.99703,0.049445
45725,12234000,0.0188555,0.0555294,-0.156437,0.0509168,-4.99745,0.0496248
45728.7,12235000,0.0189462,0.055518,-0.156114,0.0511437,-4.9973,0.050276
45732.4,12236000,0.018444,0.0553776,-0.156643,0.0513906,-4.99699,0.0500699
45736.1,12237000,0.0184097,0.0553758,-0.156823,0.050827,-4.99752,0.0504107
45739.8,12238000,0.0187584,0.0553606,-0.156261,0.0506113,-4.99801,0.050318
45743.4,12239000,0.0183421,0.0553042,-0.156251,0.0506339,-4.99842,0.0501795
45747.2,12240000,0.0182936,0.0556206,-0.156344,0.0504198,-4.99858,0.0504708
45750.9,12241000,0.0179554,0.0556135,-0.155988,0.0502082,-4.99852,0.0504862
45754.6,12242000,0.01764,0.0560078,-0.156137,0.0501214,-4.99831,0.0501579
45758.4,12243000,0.0179034,0.056114,-0.155644,0.0501048,-4.99822,0.0503436
45762,12244000,0.0177258,0.0557322,-0.156027,0.0499678,-4.99842,0.0503894
45765.8,12245000,0.0178593,0.0553595,-0.156759,0.0498515,-4.99835,0.0500392
45769.5,12246000,0.0179031,0.0557346,-0.157171,0.0499806,-4.99844,0.0503022
45773.1,12247000,0.0171286,0.0559275,-0.156903,0.0501828,-4.99793,0.0500126
45776.8,12248000,0.0173995,0.0557818,-0.156065,0.0501569,-4.99821,0.0503945
45780.5,12249000,0.0169323,0.0557215,-0.155873,0.0500774,-4.99861,0.0503257
45784.2,12250000,0.0164784,0.0555529,-0.155727,0.0500035,-4.99868,0.050337
45787.9,12251000,0.0164247,0.0556061,-0.155382,0.0502847,-4.99828,0.0503193
45791.6,12252000,0.0163312,0.0552376,-0.155633,0.0504426,-4.99814,0.0501176
45795.3,12253000,0.0162786,0.0550723,-0.155121,0.0502233,-4.99806,0.0500972
45799,12254000,0.0161905,0.0547081,-0.155206,0.0502403,-4.99813,0.049873
45802.8,12255000,0.0160183,0.0545735,-0.155474,0.0503861,-4.99872,0.0494563
45806.4,12256000,0.0164732,0.054571,-0.155582,0.050619,-4.99892,0.0492115
45810.1,12257000,0.0164407,0.0549023,-0.155664,0.050517,-4.99871,0.0492362
45813.8,12258000,0.0166001,0.0546779,-0.155543,0.0506531,-4.99935,0.0496201
45817.5,12259000,0.0167104,0.0545678,-0.155444,0.0505678,-4.99945,0.0498012
45821.2,12260000,0.0165251,0.0548286,-0.155448,0.0504022,-4.99942,0.0504422
45825,12261000,0.0164885,0.0550643,-0.155644,0.0503188,-4.99954,0.0500414
45828.7,12262000,0.0168361,0.0551388,-0.155558,0.0501674,-4.99958,0.0501027
45832.4,12263000,0.0167422,0.0551649,-0.155223,0.0503715,-4.99949,0.0500115
45836.2,12264000,0.017148,0.055238,-0.155212,0.0502394,-4.99969,0.0504495
45839.8,12265000,0.0176535,0.054839,-0.155044,0.050195,-4.99943,0.0502315
45843.6,12266000,0.0177225,0.0548707,-0.155005,0.0496719,-4.99913,0.050092
45847.4,12267000,0.0176225,0.054861,-0.155172,0.0497293,-4.99824,0.0498011
45851.1,12268000,0.0176527,0.0551734,-0.155637,0.0498734,-4.99808,0.0492319
45854.9,12269000,0.0175799,0.0552552,-0.155777,0.0499384,-4.99817,0.0493058
45858.6,12270000,0.018018,0.0550464,-0.15556,0.0498196,-4.99777,0.0493402
45862.3,12271000,0.0184337,0.0551171,-0.155424,0.0497369,-4.99812,0.0489736
45866,12272000,0.0189739,0.0551545,-0.155449,0.0497179,-4.99807,0.0493136
45869.7,12273000,0.0190001,0.0549479,-0.155679,0.0498545,-4.99823,0.0493354
45873.4,12274000,0.0190145,0.0551977,-0.155797,0.0498263,-4.99816,0.0490498
45877,12275000,0.0192554,0.0554782,-0.155698,0.0501547,-4.99781,0.0489617
45880.7,12276000,0.0194979,0.0555528,-0.155614,0.0502601,-4.99835,0.0489241
45884.5,12277000,0.0191581,0.0558429,-0.155493,0.0501142,-4.99821,0.0488575
45888.2,12278000,0.0191652,0.055805,-0.155491,0.0502015,-4.99782,0.0486999
45891.9,12279000,0.0195615,0.0559715,-0.155966,0.0501973,-4.9977,0.0486739
45895.5,12280000,0.0196816,0.0560207,-0.155551,0.0499878,-4.99761,0.0487022
45899.3,12281000,0.0201267,0.0559993,-0.155535,0.0500228,-4.99773,0.0487392
45902.9,12282000,0.0199643,0.0558479,-0.155166,0.0495977,-4.99737,0.0486907
45906.6,12283000,0.0201413,0.0558425,-0.155124,0.0495501,-4.99748,0.0485706
45910.4,12284000,0.0202201,0.056379,-0.155259,0.0494544,-4.99704,0.0483043
45914.1,12285000,0.0203612,0.0561188,-0.15519,0.049662,-4.99717,0.0486746
45917.8,12286000,0.0201889,0.0560124,-0.154694,0.0492107,-4.99705,0.048942
45921.6,12287000,0.020262,0.0561932,-0.154657,0.0489249,-4.99712,0.0490111
45925.3,12288000,0.0201741,0.0564626,-0.155141,0.0491247,-4.99703,0.0491359
45929.1,12289000,0.01971,0.0562515,-0.155073,0.0489975,-4.99759,0.0500566
45932.7,12290000,0.0198202,0.0559409,-0.155123,0.0492778,-4.99822,0.0504771
45936.5,12291000,0.0204752,0.056135,-0.155291,0.0493715,-4.99822,0.0503953
45940.2,12292000,0.0204457,0.0562374,-0.155201,0.0493444,-4.99826,0.0505165
45943.9,12293000,0.0198513,0.0555093,-0.155567,0.0493776,-4.99832,0.0505635
45947.7,12294000,0.0196598,0.0545622,-0.155234,0.0492401,-4.99842,0.0503245
45951.3,12295000,0.0202279,0.0547788,-0.155416,0.0494161,-4.99876,0.050279
45955,12296000,0.0203221,0.0550008,-0.155734,0.0494773,-4.99906,0.0503023
45958.7,12297000,0.020622,0.0549407,-0.155912,0.049587,-4.99926,0.0502211
45962.4,12298000,0.0203929,0.055008,-0.155956,0.0494097,-5.00019,0.0501263
45966.2,12299000,0.0198365,0.0542584,-0.156112,0.0495562,-5.00031,0.0499318
45969.9,12300000,0.0195644,0.0539636,-0.156234,0.049401,-5.00002,0.0501028
45973.7,12301000,0.0193031,0.0534882,-0.1561,0.0489162,-4.9999,0.0501309
45977.3,12302000,0.0194627,0.0534304,-0.155786,0.0489158,-5.0002,0.0503372
45981,12303000,0.0197467,0.0534649,-0.155529,0.0488831,-5.00033,0.0507563
45984.8,12304000,0.0198513,0.0536025,-0.155143,0.0483482,-5.00049,0.0510524
45988.4,12305000,0.019989,0.0536021,-0.154507,0.0478743,-5.00036,0.050874
45992.2,12306000,0.0195872,0.0533406,-0.154755,0.0484911,-4.99984,0.0509467
45995.8,12307000,0.0195392,0.053153,-0.154579,0.0486878,-5.00022,0.0513062
45999.6,12308000,0.0196153,0.0529525,-0.154595,0.0485482,-5.00045,0.0514322
46003.3,12309000,0.0193267,0.0528407,-0.154661,0.0486254,-5.00029,0.051477
46007,12310000,0.0194624,0.0527273,-0.155256,0.0492758,-5.00041,0.0514566
46010.7,12311000,0.0200617,0.0524999,-0.154996,0.0492706,-5.00063,0.0515285
46014.4,12312000,0.0199573,0.0525675,-0.15478,0.0489467,-5.00025,0.0516878
46018.2,12313000,0.0200972,0.0529666,-0.15459,0.0490565,-5.00011,0.0515421
46021.9,12314000,0.0196961,0.0531427,-0.154483,0.049011,-5.00034,0.051475
46025.6,12315000,0.0197795,0.0533688,-0.154084,0.048914,-5.00034,0.0516887
46029.3,12316000,0.0196488,0.0530816,-0.154082,0.0487931,-5.00114,0.0517706
46033,12317000,0.019725,0.0531353,-0.15406,0.0487712,-5.00122,0.0514556
46036.8,12318000,0.0192764,0.0530962,-0.154212,0.0483159,-5.00118,0.0513158
46040.6,12319000,0.0191117,0.0530776,-0.154808,0.0485808,-5.00162,0.0513221
46044.2,12320000,0.0187871,0.0529335,-0.154722,0.0487194,-5.00167,0.0511957
46048,12321000,0.0185477,0.0527797,-0.154661,0.0487737,-5.00161,0.0514344
46051.7,12322000,0.0182055,0.0527492,-0.154682,0.0486886,-5.00155,0.0515269
46055.3,12323000,0.0180823,0.0529061,-0.154603,0.0487696,-5.00142,0.0515644
46059,12324000,0.018522,0.053027,-0.154729,0.0490187,-5.00166,0.0515168
46062.8,12325000,0.0183295,0.0530836,-0.154818,0.0489415,-5.00139,0.0515474
46066.5,12326000,0.0182161,0.0528328,-0.154787,0.0486397,-5.00137,0.051653
46070.2,12327000,0.0181217,0.0525456,-0.154929,0.0489739,-5.00119,0.0514102
46073.9,12328000,0.0181764,0.0525685,-0.155073,0.0489257,-5.00108,0.0512218
46077.6,12329000,0.0185767,0.0529372,-0.154961,0.0490675,-5.00154,0.0510032
46081.3,12330000,0.0190582,0.0530166,-0.15506,0.0489142,-5.00099,0.0514826
46085,12331000,0.0189004,0.0525465,-0.154915,0.0489531,-5.00084,0.0512813
46088.6,12332000,0.0189039,0.0525848,-0.155224,0.0491553,-5.00067,0.0511393
46092.3,12333000,0.0187882,0.0524107,-0.155099,0.0492306,-5.00056,0.0508801
46096,12334000,0.0190827,0.0522133,-0.155272,0.0493407,-4.99989,0.0508668
46099.7,12335000,0.0193269,0.0519173,-0.155532,0.0493499,-5.00019,0.0508943
46103.4,12336000,0.0189787,0.051869,-0.155394,0.0495501,-5.00012,0.050954
46107.1,12337000,0.0187038,0.0519785,-0.155154,0.0495596,-5.00002,0.0508976
46110.8,12338000,0.018506,0.0518491,-0.154707,0.0495285,-5.00016,0.0507846
46114.5,12339000,0.0184764,0.052118,-0.154271,0.0493997,-5.00008,0.0503439
46118.2,12340000,0.0182434,0.0523198,-0.154176,0.0492872,-5.00026,0.0502151
46121.9,12341000,0.0182252,0.052554,-0.154274,0.0494517,-4.9996,0.0502185
46125.7,12342000,0.0182636,0.0524268,-0.154501,0.0498842,-4.99993,0.0497291
46129.3,12343000,0.0184492,0.052383,-0.154442,0.0498621,-4.99986,0.0494418
46133.1,12344000,0.0188855,0.0521367,-0.154969,0.0503666,-4.99987,0.0498764
46136.8,12345000,0.0188369,0.0522272,-0.154982,0.0505716,-5.00008,0.0499674
46140.5,12346000,0.0188058,0.0519248,-0.154864,0.0507351,-5.00012,0.0501194
46144.2,12347000,0.0184085,0.0511401,-0.154622,0.0504319,-4.99968,0.0498937
46148,12348000,0.0184899,0.0511909,-0.154255,0.0502326,-4.99906,0.0500229
46151.7,12349000,0.0186239,0.0516125,-0.154028,0.0502077,-4.99932,0.0499623
46155.4,12350000,0.0187753,0.0518621,-0.153918,0.0501175,-4.99951,0.0497834
46159.1,12351000,0.0189827,0.052091,-0.154118,0.0502838,-4.9994,0.0499258
46162.8,12352000,0.0189792,0.052217,-0.154016,0.0503975,-4.99933,0.0495562
46166.5,12353000,0.0187831,0.0521684,-0.153948,0.0503233,-4.99947,0.0494129
46170.2,12354000,0.0188343,0.0523533,-0.153846,0.0501069,-4.99988,0.0495098
46174,12355000,0.0190484,0.0524276,-0.154199,0.0503175,-4.99962,0.0494438
46177.7,12356000,0.0187938,0.0522317,-0.154759,0.0503723,-4.99987,0.0493392
46181.4,12357000,0.0189708,0.0522606,-0.154738,0.0496836,-5.00021,0.0494733
46185.2,12358000,0.0190475,0.0522436,-0.154723,0.0495207,-5.00021,0.0494219
46188.9,12359000,0.0192934,0.0524244,-0.15467,0.0492719,-5.00015,0.0494327
46192.6,12360000,0.0192668,0.0523985,-0.15476,0.0493306,-5.00013,0.0493991
46196.3,12361000,0.0191916,0.0523724,-0.154978,0.0495542,-5.00001,0.0493476
46199.9,12362000,0.0191333,0.0521269,-0.15498,0.0494507,-5.00002,0.0490617
46203.7,12363000,0.0188421,0.0519266,-0.155008,0.0495163,-4.99959,0.0485437
46207.3,12364000,0.0188468,0.0515592,-0.154587,0.0493175,-4.99955,0.0486599
46211,12365000,0.0191083,0.0516898,-0.154324,0.0491318,-4.99907,0.0486536
46214.8,12366000,0.0190976,0.0518485,-0.154456,0.0491539,-4.99885,0.0484077
46218.5,12367000,0.0186867,0.0518502,-0.154235,0.0490241,-4.99922,0.0484348
46222.2,12368000,0.018731,0.051973,-0.154091,0.0490448,-4.99938,0.0482855
46225.9,12369000,0.0186633,0.0520774,-0.153976,0.0490601,-4.99975,0.0480871
46229.6,12370000,0.0185862,0.0520854,-0.154613,0.0492854,-4.99997,0.0475841
46233.3,12371000,0.0184882,0.0521153,-0.154997,0.0493616,-4.99969,0.0474489
46237,12372000,0.0187337,0.0524742,-0.155271,0.0495666,-4.99998,0.0474831
46240.8,12373000,0.0190171,0.0522896,-0.15523,0.0495232,-5.00003,0.0476075
46244.5,12374000,0.0184191,0.052526,-0.154845,0.0490885,-4.9997,0.0471252
46248.2,12375000,0.0182981,0.052472,-0.154457,0.0490345,-4.99992,0.0473126
46251.9,12376000,0.0182049,0.0524006,-0.154101,0.0488572,-4.99926,0.0475098
46255.7,12377000,0.0181484,0.0518316,-0.153937,0.0488886,-4.99926,0.0475548
46259.4,12378000,0.0174565,0.0513322,-0.154441,0.04893,-4.99941,0.0475015
46263.1,12379000,0.0170788,0.0513033,-0.154454,0.0488157,-4.99938,0.0476888
46266.7,12380000,0.017031,0.0513789,-0.154773,0.0489865,-4.99932,0.0475446
46270.5,12381000,0.0171257,0.0515443,-0.154941,0.0491735,-4.99956,0.0474248
46274.1,12382000,0.0175936,0.0518253,-0.155133,0.0493416,-4.99918,0.0475297
46277.8,12383000,0.0176051,0.0520989,-0.155366,0.0494343,-4.99913,0.0475658
46281.5,12384000,0.0177121,0.0520284,-0.155536,0.0495209,-4.99944,0.0476332
46285.2,12385000,0.0173441,0.0522558,-0.155615,0.049533,-4.99904,0.0477758
46288.9,12386000,0.0171185,0.0522551,-0.155565,0.0494882,-4.99897,0.0477633
46292.6,12387000,0.0168228,0.0521741,-0.155393,0.0496962,-4.9984,0.0478674
46296.3,12388000,0.0168328,0.0524659,-0.155467,0.0495905,-4.99835,0.0479737
46300,12389000,0.0170363,0.0524985,-0.155413,0.0497327,-4.99822,0.0477697
46303.7,12390000,0.0173734,0.0525418,-0.155134,0.0497708,-4.99855,0.0477492
46307.4,12391000,0.0174755,0.0527509,-0.154957,0.0494153,-4.99809,0.0476265
46311.1,12392000,0.0176495,0.0527398,-0.154908,0.0495478,-4.99813,0.047489
46314.8,12393000,0.0174533,0.0528277,-0.15488,0.0496492,-4.9978,0.0476241
46318.5,12394000,0.0175336,0.0531255,-0.154571,0.049622,-4.9983,0.0477072
46322.2,12395000,0.0174715,0.0530968,-0.1547,0.0496424,-4.99809,0.0475844
46326,12396000,0.0173156,0.0534196,-0.154546,0.0495678,-4.99828,0.047676
46329.7,12397000,0.0178395,0.0530969,-0.154767,0.0497834,-4.9985,0.0476152
46333.4,12398000,0.0177524,0.0529063,-0.154711,0.0495755,-4.99843,0.0477465
46336.9,12399000,0.0176418,0.0529455,-0.155172,0.0498491,-4.99853,0.0476358
46340.7,12400000,0.0178533,0.0527959,-0.155235,0.0500305,-4.99836,0.0477648
46344.4,12401000,0.0182098,0.0530009,-0.155419,0.0501436,-4.99813,0.047935
46348.1,12402000,0.0181696,0.0530224,-0.155383,0.0503912,-4.99794,0.0477222
46351.8,12403000,0.0181135,0.0530687,-0.155512,0.0508484,-4.99818,0.0477953
46355.5,12404000,0.0182339,0.0531522,-0.155104,0.0503402,-4.99833,0.0481101
46359.2,12405000,0.0181743,0.0529024,-0.155376,0.0503113,-4.99859,0.0480272
46362.9,12406000,0.018465,0.0530374,-0.155061,0.0504021,-4.9989,0.0482492
46366.6,12407000,0.0186009,0.0532001,-0.155227,0.0504449,-4.99866,0.0481315
46370.3,12408000,0.0188814,0.0532148,-0.155328,0.0505281,-4.99828,0.0479393
46374,12409000,0.0185348,0.0530813,-0.155496,0.0506674,-4.99848,0.0479245
46377.6,12410000,0.01875,0.0535811,-0.155318,0.0504725,-4.99875,0.0478057
46381.4,12411000,0.0188571,0.0533418,-0.155383,0.0502531,-4.99858,0.047631
46385.1,12412000,0.0185966,0.0533928,-0.155406,0.0504269,-4.99817,0.0479076
46388.7,12413000,0.0185686,0.0535579,-0.155447,0.0502927,-4.99799,0.0477424
46392.5,12414000,0.0187532,0.0538762,-0.155781,0.0506205,-4.99814,0.0481795
46396.1,12415000,0.0190049,0.0541813,-0.156095,0.0506956,-4.99801,0.0482499
46399.8,12416000,0.0183226,0.0537135,-0.15573,0.0505495,-4.99782,0.0482183
46403.5,12417000,0.0182866,0.053703,-0.155014,0.0504264,-4.99795,0.0484595
46407.2,12418000,0.0178117,0.0538443,-0.15519,0.0503807,-4.99833,0.0483283
46411,12419000,0.0176062,0.0539045,-0.155365,0.0506998,-4.99809,0.0486078
46414.6,12420000,0.0184376,0.0541261,-0.155497,0.0503365,-4.99806,0.0483928
46418.3,12421000,0.0181311,0.053951,-0.155607,0.0504266,-4.99875,0.0484303
46422.1,12422000,0.0182186,0.0541075,-0.155651,0.0503395,-4.9989,0.0486318
46425.7,12423000,0.0181491,0.053857,-0.156112,0.0503517,-4.99869,0.0488045
46429.5,12424000,0.0181754,0.0539506,-0.156098,0.0503045,-4.99839,0.0488915
46433.1,12425000,0.018617,0.0537044,-0.156306,0.0505726,-4.99848,0.0488569
46436.9,12426000,0.0187452,0.0534259,-0.155978,0.0503622,-4.99885,0.048914
46440.6,12427000,0.0187948,0.0533577,-0.156252,0.0508499,-4.99889,0.0489333
46444.3,12428000,0.0188784,0.0535707,-0.156326,0.050966,-4.99898,0.0489588
46448,12429000,0.0186244,0.0533615,-0.156619,0.0509567,-4.99875,0.0490347
46451.6,12430000,0.0189102,0.0534505,-0.156648,0.0510502,-4.99874,0.0491379
46455.3,12431000,0.018751,0.0532255,-0.156481,0.0506078,-4.99848,0.049429
46459,12432000,0.0187997,0.0532844,-0.156533,0.0501697,-4.99817,0.0497035
46462.7,12433000,0.0184972,0.0534564,-0.156438,0.0501809,-4.99817,0.0495766
46466.4,12434000,0.0187853,0.0533675,-0.155855,0.0497495,-4.99848,0.0494019
46470.1,12435000,0.0192089,0.0533898,-0.155753,0.0496921,-4.99841,0.0493234
46473.7,12436000,0.0193294,0.0534496,-0.155666,0.0492677,-4.99832,0.0493616
46477.4,12437000,0.0193104,0.0535329,-0.155534,0.0490776,-4.99799,0.0495605
46481.2,12438000,0.0197618,0.0535673,-0.155492,0.0487614,-4.99816,0.0494782
46484.8,12439000,0.0195784,0.053704,-0.155328,0.048961,-4.99823,0.0493243
46488.5,12440000,0.0191294,0.0536405,-0.155478,0.0491016,-4.99849,0.0489234
46492.2,12441000,0.0188555,0.0531736,-0.155633,0.0493101,-4.99859,0.0486959
46495.9,12442000,0.018698,0.0532381,-0.156052,0.0493633,-4.99828,0.0488842
46499.6,12443000,0.0182167,0.0534078,-0.156166,0.049277,-4.99789,0.0487526
46503.2,12444000,0.0184719,0.0534562,-0.156071,0.049267,-4.99847,0.0491516
46506.9,12445000,0.0184489,0.0534833,-0.156366,0.0493951,-4.9983,0.0490392
