dForagingMean,dSurvTransitionBroodingForaging,dSurvTransitionForagingBrooding,gtime,event,dispersal_avg,dispersal_std,num_female,num_male,fem_avg,fem_std,femLarv_avg,femLarv_std,malLarv_avg,malLarv_std,totLarv_avg,totLarv_std,relatedness,beta0_avg,beta0_std,beta1_avg,beta1_std,beta2_avg,beta2_std,beta3_avg,beta3_std,beta4_avg,beta4_std
80,0.95,0.95,11002,2898997,-4.97914,0.0727501,1012,4509,1,0.118322,1,1.2474,1,1.36162,2,2.13354,0.596527,0.0070439,0.0655621,-0.0205448,0.0678843,-0.00117073,0.0679541,0.0192908,0.0659384,-0.00914402,0.0768839
80,0.95,0.95,12002,3162232,-4.98147,0.0716217,1015,4672,1,0.130384,1,1.32476,1,1.2946,2,2.17325,0.523604,0.00853631,0.0743174,-0.0146047,0.0695917,-0.00414525,0.0842643,0.0278018,0.070837,-0.01065,0.0855467
80,0.95,0.95,13002,3425624,-4.98231,0.0805924,1018,4664,1,0.141421,1,1.33903,1,1.34499,2,2.19043,0.529151,0.0133437,0.0737703,-0.0173458,0.0727643,-0.0085843,0.0838885,0.0289746,0.0760678,-0.0150214,0.0897067
80,0.95,0.95,14002,3688510,-4.9901,0.0825125,1021,4669,1,0.158114,1,1.36235,1,1.23855,2,2.15592,0.561186,0.00908041,0.0703717,-0.0328102,0.0772048,-0.0131921,0.0868327,0.0246867,0.0734517,-0.0122197,0.0840699
80,0.95,0.95,15002,3952316,-4.99191,0.0843401,1028,4634,1,0.178885,1,1.30077,1,1.35462,2,2.19203,0.532268,0.0114773,0.0715869,-0.0303704,0.0792052,-0.0144024,0.0891118,0.0195776,0.0756968,-0.00252378,0.0847626
80,0.95,0.95,16002,4215984,-4.99311,0.0921582,1017,4686,1,0.151658,1,1.26649,1,1.29151,2,2.11755,0.550075,0.014682,0.0781976,-0.0274382,0.075171,-0.0154709,0.0837613,0.0170783,0.0807385,0.00800205,0.0865181
80,0.95,0.95,17002,4478880,-4.98759,0.0887287,1020,4633,1,0.148324,1,1.32665,1,1.36015,2,2.24811,0.550189,0.0161569,0.0921301,-0.0137319,0.0740046,-0.0160117,0.085198,0.0156932,0.0814491,0.0109666,0.0803367
80,0.95,0.95,18002,4741615,-4.9917,0.0976782,1014,4513,1,0.126491,1,1.28686,1,1.3561,2,2.17233,0.563043,0.0112797,0.0993468,-0.0214935,0.0809207,-0.0235001,0.0867756,0.0148874,0.084146,0.0252921,0.0941625
80,0.95,0.95,19002,5005258,-4.97139,0.095562,1013,4638,1,0.122474,1,1.30307,1,1.28258,2,2.12485,0.545699,0.015587,0.0866197,-0.026347,0.0795854,-0.0286362,0.0907774,0.00748078,0.0843339,0.0203054,0.0950851
80,0.95,0.95,20002,5268132,-4.97601,0.0946398,1016,4704,1,0.141421,1,1.31263,1,1.2946,2,2.16079,0.552832,0.0115622,0.096999,-0.0237439,0.08164,-0.0145825,0.0948701,0.00490297,0.085134,0.00840943,0.0943212
80,0.95,0.95,21002,5531828,-4.95171,0.0872056,1027,4625,1,0.170294,1,1.30882,1,1.3409,2,2.20658,0.498837,0.00479076,0.104648,-0.0347101,0.103537,-0.014912,0.101568,0.00492058,0.0807609,0.0115307,0.105519
80,0.95,0.95,22002,5796501,-4.95247,0.0903627,1022,4629,1,0.161245,1,1.38275,1,1.31111,2,2.21608,0.561662,0.00175096,0.0955137,-0.0226905,0.108689,-0.00751559,0.0859419,0.00139294,0.0778919,0.00790683,0.101416
80,0.95,0.95,23002,6060179,-4.94294,0.0927416,1029,4597,1,0.187083,1,1.25539,1,1.31301,2,2.08662,0.587068,0.00597016,0.103225,-0.0266184,0.109212,-0.005696,0.0935563,-0.00370773,0.0791714,0.0173589,0.105036
80,0.95,0.95,24002,6324082,-4.9429,0.0919252,1019,4582,1,0.144914,1,1.30077,1,1.37113,2,2.20136,0.546775,0.0212362,0.0930255,-0.0227539,0.0919576,0.0061545,0.0835014,-0.00137957,0.0827055,0.00928773,0.112831
80,0.95,0.95,25002,6587174,-4.93066,0.108049,1024,4676,1,0.167332,1,1.33342,1,1.36602,2,2.19591,0.534668,0.0215558,0.0910989,-0.0266768,0.0892145,0.0240504,0.0932999,-0.00632211,0.0823657,0.0098339,0.0997309
80,0.95,0.95,26002,6850784,-4.93905,0.113541,1016,4615,1,0.134164,1,1.44776,1,1.34313,2,2.3341,0.54495,0.0285618,0.0869772,-0.0317543,0.0975539,0.0219512,0.0960981,-0.0119381,0.0844033,0.0111185,0.0948348
80,0.95,0.95,27002,7114002,-4.9283,0.105793,1022,4575,1,0.161245,1,1.31529,1,1.42408,2,2.27508,0.563034,0.0398456,0.0866443,-0.0374825,0.094131,0.0149276,0.0968942,-0.00978476,0.0895206,0.00874482,0.110044
80,0.95,0.95,28002,7378139,-4.92137,0.103131,1021,4613,1,0.158114,1,1.32966,1,1.29846,2,2.14616,0.543983,0.0268547,0.089177,-0.0501855,0.098937,0.0133462,0.0862653,-0.0120522,0.0907724,0.0110911,0.103996
80,0.95,0.95,29002,7641987,-4.92197,0.105762,1017,4611,1,0.13784,1,1.3274,1,1.34648,2,2.2025,0.52354,0.0389353,0.0987592,-0.0411236,0.10061,0.0320224,0.0930399,-0.00146255,0.0947902,0.00801515,0.105652
